stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,Central,0.0826502174156943,0.6312682213082247,0.6112751450652418,11
within-group,4,0_14,Eastern,0.09088950033559848,0.6591089911394378,0.6112751450652418,11
within-group,7,0_14,Northeastern,0.02210076503742415,0.37365432364003126,0.6112751450652418,11
within-group,10,0_14,Western,0.08125534190741358,0.6162286177916428,0.6112751450652418,11
within-group,1,0_14,Central,0.0826502174156943,0.6094011954935019,0.5885678566746378,12
within-group,4,0_14,Eastern,0.09088950033559848,0.6386266767679883,0.5885678566746378,12
within-group,7,0_14,Northeastern,0.02210076503742415,0.35587063309895567,0.5885678566746378,12
within-group,10,0_14,Western,0.08125534190741358,0.5888591669571649,0.5885678566746378,12
within-group,1,0_14,Central,0.0826502174156943,0.5871508436442646,0.5652212937061896,13
within-group,4,0_14,Eastern,0.09088950033559848,0.6173273193391896,0.5652212937061896,13
within-group,7,0_14,Northeastern,0.02210076503742415,0.33704603822549506,0.5652212937061896,13
within-group,10,0_14,Western,0.08125534190741358,0.560855070408341,0.5652212937061896,13
within-group,1,0_14,Central,0.0826502174156943,0.5644732034692778,0.5411673468665175,14
within-group,4,0_14,Eastern,0.09088950033559848,0.595267790675212,0.5411673468665175,14
within-group,7,0_14,Northeastern,0.02210076503742415,0.31745044890497853,0.5411673468665175,14
within-group,10,0_14,Western,0.08125534190741358,0.5318781212130311,0.5411673468665175,14
within-group,1,0_14,Central,0.0826502174156943,0.5412614139321512,0.5163578945974293,15
within-group,4,0_14,Eastern,0.09088950033559848,0.5721827367865333,0.5163578945974293,15
within-group,7,0_14,Northeastern,0.02210076503742415,0.2972557423970958,0.5163578945974293,15
within-group,10,0_14,Western,0.08125534190741358,0.5021482373969549,0.5163578945974293,15
within-group,1,0_14,Central,0.0826502174156943,0.5177713408067465,0.49095341542174,16
within-group,4,0_14,Eastern,0.09088950033559848,0.5482696186116294,0.49095341542174,16
within-group,7,0_14,Northeastern,0.02210076503742415,0.2767842824878407,0.49095341542174,16
within-group,10,0_14,Western,0.08125534190741358,0.4716139987609624,0.49095341542174,16
within-group,1,0_14,Central,0.0826502174156943,0.49377370254878095,0.46494703331022424,17
within-group,4,0_14,Eastern,0.09088950033559848,0.5234718408517194,0.46494703331022424,17
within-group,7,0_14,Northeastern,0.02210076503742415,0.2562145380609466,0.46494703331022424,17
within-group,10,0_14,Western,0.08125534190741358,0.4404520307926073,0.46494703331022424,17
within-group,1,0_14,Central,0.0826502174156943,0.4693172008182419,0.4383379858343738,18
within-group,4,0_14,Eastern,0.09088950033559848,0.49771080845430593,0.4383379858343738,18
within-group,7,0_14,Northeastern,0.02210076503742415,0.2352287994081191,0.4383379858343738,18
within-group,10,0_14,Western,0.08125534190741358,0.40894788696774503,0.4383379858343738,18
within-group,1,0_14,Central,0.0826502174156943,0.4438439120815808,0.4111071217299128,19
within-group,4,0_14,Eastern,0.09088950033559848,0.4709553175874326,0.4111071217299128,19
within-group,7,0_14,Northeastern,0.02210076503742415,0.21421872652106633,0.4111071217299128,19
within-group,10,0_14,Western,0.08125534190741358,0.377421537898451,0.4111071217299128,19
within-group,1,0_14,Central,0.0826502174156943,0.4174815637123814,0.3835384124189673,20
within-group,4,0_14,Eastern,0.09088950033559848,0.4432500743954868,0.3835384124189673,20
within-group,7,0_14,Northeastern,0.02210076503742415,0.1938208429478963,0.3835384124189673,20
within-group,10,0_14,Western,0.08125534190741358,0.346615852099573,0.3835384124189673,20
within-group,1,0_14,Central,0.0826502174156943,0.3900798562519901,0.3558144816829144,21
within-group,4,0_14,Eastern,0.09088950033559848,0.41509261298318473,0.3558144816829144,21
within-group,7,0_14,Northeastern,0.02210076503742415,0.17372580670461665,0.3558144816829144,21
within-group,10,0_14,Western,0.08125534190741358,0.31671661853998195,0.3558144816829144,21
within-group,1,0_14,Central,0.0826502174156943,0.3619276703310048,0.32806973776315346,22
within-group,4,0_14,Eastern,0.09088950033559848,0.38644970382159666,0.32806973776315346,22
within-group,7,0_14,Northeastern,0.02210076503742415,0.15450707936851868,0.32806973776315346,22
within-group,10,0_14,Western,0.08125534190741358,0.2878117343904114,0.32806973776315346,22
within-group,1,0_14,Central,0.0826502174156943,0.3332179085509074,0.3001743283004285,23
