stats_type,popgrp,age_group_m3,Prov_En_1990,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,85,0_14,Yunnan,0.006666392519298,0.9999614425296204,0.9852939161978536,-22
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9988423016419824,0.9852939161978536,-22
within-group,1,0_14,Anhui,0.00815903213514205,0.9993413071150736,0.9832214555136626,-21
within-group,4,0_14,Beijing,0.00187020855252295,0.9843431827565898,0.9832214555136626,-21
within-group,7,0_14,Fujian,0.00576178991622385,1,0.9832214555136626,-21
within-group,10,0_14,Gansu,0.00347206328980528,0.9755371773751184,0.9832214555136626,-21
within-group,13,0_14,Guangdong,0.01715405353434751,1,0.9832214555136626,-21
within-group,16,0_14,Guangxi,0.00854635802776593,1,0.9832214555136626,-21
within-group,19,0_14,Guizhou,0.00666968621359777,0.9999776964258908,0.9832214555136626,-21
within-group,22,0_14,Hainan,0.00143857438888176,1,0.9832214555136626,-21
within-group,25,0_14,Hebei,0.01047287258744416,0.9870255860657278,0.9832214555136626,-21
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.8215376773374918,0.9832214555136626,-21
within-group,31,0_14,Henan,0.0158942652598008,0.998186240657028,0.9832214555136626,-21
within-group,34,0_14,Hubei,0.0067778895560246,0.9999487794903332,0.9832214555136626,-21
within-group,37,0_14,Hunan,0.00922473636990096,0.9999918819882232,0.9832214555136626,-21
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.858541335407654,0.9832214555136626,-21
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9964446299635276,0.9832214555136626,-21
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9999865048293496,0.9832214555136626,-21
within-group,49,0_14,Jilin,0.00184261845024983,0.8547200505024395,0.9832214555136626,-21
within-group,52,0_14,Liaoning,0.00341922056900947,0.926412929106476,0.9832214555136626,-21
within-group,55,0_14,Ningxia,0.00105941200851006,0.9655120771634144,0.9832214555136626,-21
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.9090022061507126,0.9832214555136626,-21
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9903902905247188,0.9832214555136626,-21
within-group,64,0_14,Shandong,0.0132681820105458,0.9930465044930306,0.9832214555136626,-21
within-group,67,0_14,Shanghai,0.00175819768793889,0.9959295048507124,0.9832214555136626,-21
within-group,70,0_14,Shanxi,0.00408244315435452,0.972991108488479,0.9832214555136626,-21
within-group,73,0_14,Sichuan,0.01337774208945019,0.9980658327068346,0.9832214555136626,-21
within-group,76,0_14,Tianjin,0.00134811687091403,0.9875774633822932,0.9832214555136626,-21
within-group,79,0_14,Tibet,6.44329308226729e-4,0.8675334359853876,0.9832214555136626,-21
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.9400605674383248,0.9832214555136626,-21
within-group,85,0_14,Yunnan,0.006666392519298,0.9999481855178692,0.9832214555136626,-21
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9986194662400418,0.9832214555136626,-21
within-group,1,0_14,Anhui,0.00815903213514205,0.9989037902715632,0.9809495374504674,-20
within-group,4,0_14,Beijing,0.00187020855252295,0.980236723274462,0.9809495374504674,-20
within-group,7,0_14,Fujian,0.00576178991622385,1,0.9809495374504674,-20
within-group,10,0_14,Gansu,0.00347206328980528,0.969777857270752,0.9809495374504674,-20
within-group,13,0_14,Guangdong,0.01715405353434751,0.9999993171046352,0.9809495374504674,-20
within-group,16,0_14,Guangxi,0.00854635802776593,1,0.9809495374504674,-20
within-group,19,0_14,Guizhou,0.00666968621359777,0.9999154899502336,0.9809495374504674,-20
within-group,22,0_14,Hainan,0.00143857438888176,1,0.9809495374504674,-20
within-group,25,0_14,Hebei,0.01047287258744416,0.9844498210077366,0.9809495374504674,-20
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.8078864564834431,0.9809495374504674,-20
within-group,31,0_14,Henan,0.0158942652598008,0.9975753832591526,0.9809495374504674,-20
within-group,34,0_14,Hubei,0.0067778895560246,0.9998501870041712,0.9809495374504674,-20
within-group,37,0_14,Hunan,0.00922473636990096,0.999887951972393,0.9809495374504674,-20
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.8442270004620486,0.9809495374504674,-20
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9958559035575322,0.9809495374504674,-20
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9999552200403692,0.9809495374504674,-20
within-group,49,0_14,Jilin,0.00184261845024983,0.8404430810800209,0.9809495374504674,-20
within-group,52,0_14,Liaoning,0.00341922056900947,0.9143692713089115,0.9809495374504674,-20
within-group,55,0_14,Ningxia,0.00105941200851006,0.956624910795846,0.9809495374504674,-20
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8961030440434935,0.9809495374504674,-20
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9884977931761252,0.9809495374504674,-20
within-group,64,0_14,Shandong,0.0132681820105458,0.9914055498035276,0.9809495374504674,-20
within-group,67,0_14,Shanghai,0.00175819768793889,0.9953666052406104,0.9809495374504674,-20
within-group,70,0_14,Shanxi,0.00408244315435452,0.9683125798213704,0.9809495374504674,-20
within-group,73,0_14,Sichuan,0.01337774208945019,0.9977915709392312,0.9809495374504674,-20
within-group,76,0_14,Tianjin,0.00134811687091403,0.9846659528461918,0.9809495374504674,-20
within-group,79,0_14,Tibet,6.44329308226729e-4,0.8509040482993473,0.9809495374504674,-20
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.9302705935093466,0.9809495374504674,-20
within-group,85,0_14,Yunnan,0.006666392519298,0.9999319490673032,0.9809495374504674,-20
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9983830023230512,0.9809495374504674,-20
within-group,1,0_14,Anhui,0.00815903213514205,0.9983462067526314,0.9784730587133902,-19
within-group,4,0_14,Beijing,0.00187020855252295,0.97521947597131,0.9784730587133902,-19
within-group,7,0_14,Fujian,0.00576178991622385,0.9999971382641,0.9784730587133902,-19
within-group,10,0_14,Gansu,0.00347206328980528,0.962845538848826,0.9784730587133902,-19
within-group,13,0_14,Guangdong,0.01715405353434751,0.9999961076174432,0.9784730587133902,-19
within-group,16,0_14,Guangxi,0.00854635802776593,0.999998125511652,0.9784730587133902,-19
within-group,19,0_14,Guizhou,0.00666968621359777,0.9998048868989649,0.9784730587133902,-19
within-group,22,0_14,Hainan,0.00143857438888176,1,0.9784730587133902,-19
within-group,25,0_14,Hebei,0.01047287258744416,0.9812408971562208,0.9784730587133902,-19
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7948779132827599,0.9784730587133902,-19
within-group,31,0_14,Henan,0.0158942652598008,0.9968327289992148,0.9784730587133902,-19
within-group,34,0_14,Hubei,0.0067778895560246,0.9996309979483612,0.9784730587133902,-19
within-group,37,0_14,Hunan,0.00922473636990096,0.9996731372082244,0.9784730587133902,-19
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.8297395363636292,0.9784730587133902,-19
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9951140089447392,0.9784730587133902,-19
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9998769679332696,0.9784730587133902,-19
within-group,49,0_14,Jilin,0.00184261845024983,0.8267903487331784,0.9784730587133902,-19
within-group,52,0_14,Liaoning,0.00341922056900947,0.901900994023237,0.9784730587133902,-19
within-group,55,0_14,Ningxia,0.00105941200851006,0.9456103598855484,0.9784730587133902,-19
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8817753331596853,0.9784730587133902,-19
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9862428772594646,0.9784730587133902,-19
within-group,64,0_14,Shandong,0.0132681820105458,0.9894320478203208,0.9784730587133902,-19
within-group,67,0_14,Shanghai,0.00175819768793889,0.9949193286948376,0.9784730587133902,-19
within-group,70,0_14,Shanxi,0.00408244315435452,0.9628792316639128,0.9784730587133902,-19
within-group,73,0_14,Sichuan,0.01337774208945019,0.9974878557063196,0.9784730587133902,-19
within-group,76,0_14,Tianjin,0.00134811687091403,0.9800654104157662,0.9784730587133902,-19
within-group,79,0_14,Tibet,6.44329308226729e-4,0.8333453547360176,0.9784730587133902,-19
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.9194730324426782,0.9784730587133902,-19
within-group,85,0_14,Yunnan,0.006666392519298,0.999914890054008,0.9784730587133902,-19
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9981453358240936,0.9784730587133902,-19
within-group,1,0_14,Anhui,0.00815903213514205,0.997640964738578,0.9757102465468,-18
within-group,4,0_14,Beijing,0.00187020855252295,0.967925532135986,0.9757102465468,-18
within-group,7,0_14,Fujian,0.00576178991622385,0.999980987812788,0.9757102465468,-18
within-group,10,0_14,Gansu,0.00347206328980528,0.9550322329407206,0.9757102465468,-18
within-group,13,0_14,Guangdong,0.01715405353434751,0.9999928203010416,0.9757102465468,-18
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999975006822026,0.9757102465468,-18
within-group,19,0_14,Guizhou,0.00666968621359777,0.9996190029193002,0.9757102465468,-18
within-group,22,0_14,Hainan,0.00143857438888176,1,0.9757102465468,-18
within-group,25,0_14,Hebei,0.01047287258744416,0.9771115995491028,0.9757102465468,-18
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7818284217186376,0.9757102465468,-18
within-group,31,0_14,Henan,0.0158942652598008,0.995869975800419,0.9757102465468,-18
within-group,34,0_14,Hubei,0.0067778895560246,0.9990948577740766,0.9757102465468,-18
within-group,37,0_14,Hunan,0.00922473636990096,0.9993207210044524,0.9757102465468,-18
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.8148393393684186,0.9757102465468,-18
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9943567074162752,0.9757102465468,-18
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9997680100414794,0.9757102465468,-18
within-group,49,0_14,Jilin,0.00184261845024983,0.8133660081254659,0.9757102465468,-18
within-group,52,0_14,Liaoning,0.00341922056900947,0.8880218808576787,0.9757102465468,-18
within-group,55,0_14,Ningxia,0.00105941200851006,0.9334619019676196,0.9757102465468,-18
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8661264265027045,0.9757102465468,-18
within-group,61,0_14,Shaanxi,0.00494501940169968,0.98368262214124,0.9757102465468,-18
within-group,64,0_14,Shandong,0.0132681820105458,0.9873576170057544,0.9757102465468,-18
within-group,67,0_14,Shanghai,0.00175819768793889,0.9944984126232468,0.9757102465468,-18
within-group,70,0_14,Shanxi,0.00408244315435452,0.9565156121216568,0.9757102465468,-18
within-group,73,0_14,Sichuan,0.01337774208945019,0.997143230607606,0.9757102465468,-18
within-group,76,0_14,Tianjin,0.00134811687091403,0.9731134184658607,0.9757102465468,-18
within-group,79,0_14,Tibet,6.44329308226729e-4,0.8152567313730665,0.9757102465468,-18
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.9081538964614476,0.9757102465468,-18
within-group,85,0_14,Yunnan,0.006666392519298,0.9998939689429794,0.9757102465468,-18
within-group,88,0_14,Zhejiang,0.00606367244250025,0.997865251325227,0.9757102465468,-18
within-group,1,0_14,Anhui,0.00815903213514205,0.9967062973251588,0.9725874926493588,-17
within-group,4,0_14,Beijing,0.00187020855252295,0.9594744692221562,0.9725874926493588,-17
within-group,7,0_14,Fujian,0.00576178991622385,0.999948253894402,0.9725874926493588,-17
within-group,10,0_14,Gansu,0.00347206328980528,0.9460469789744392,0.9725874926493588,-17
within-group,13,0_14,Guangdong,0.01715405353434751,0.9999816977165046,0.9725874926493588,-17
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999834083296978,0.9725874926493588,-17
within-group,19,0_14,Guizhou,0.00666968621359777,0.9994134906536126,0.9725874926493588,-17
within-group,22,0_14,Hainan,0.00143857438888176,1,0.9725874926493588,-17
within-group,25,0_14,Hebei,0.01047287258744416,0.9716009225657176,0.9725874926493588,-17
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7685790123412967,0.9725874926493588,-17
within-group,31,0_14,Henan,0.0158942652598008,0.994793504310067,0.9725874926493588,-17
within-group,34,0_14,Hubei,0.0067778895560246,0.9983600245510728,0.9725874926493588,-17
within-group,37,0_14,Hunan,0.00922473636990096,0.9988735058724992,0.9725874926493588,-17
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7992456284282226,0.9725874926493588,-17
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9933480710834856,0.9725874926493588,-17
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9995573743852016,0.9725874926493588,-17
within-group,49,0_14,Jilin,0.00184261845024983,0.7992940889992157,0.9725874926493588,-17
within-group,52,0_14,Liaoning,0.00341922056900947,0.8732599726393373,0.9725874926493588,-17
within-group,55,0_14,Ningxia,0.00105941200851006,0.9189582817536524,0.9725874926493588,-17
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8493314004057902,0.9725874926493588,-17
within-group,61,0_14,Shaanxi,0.00494501940169968,0.980657810666612,0.9725874926493588,-17
within-group,64,0_14,Shandong,0.0132681820105458,0.9847855416338708,0.9725874926493588,-17
within-group,67,0_14,Shanghai,0.00175819768793889,0.9937258194575272,0.9725874926493588,-17
within-group,70,0_14,Shanxi,0.00408244315435452,0.9488289815222696,0.9725874926493588,-17
within-group,73,0_14,Sichuan,0.01337774208945019,0.9967736841512368,0.9725874926493588,-17
within-group,76,0_14,Tianjin,0.00134811687091403,0.9642934175088432,0.9725874926493588,-17
within-group,79,0_14,Tibet,6.44329308226729e-4,0.7968782336878955,0.9725874926493588,-17
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8958849235733708,0.9725874926493588,-17
within-group,85,0_14,Yunnan,0.006666392519298,0.9998633443178836,0.9725874926493588,-17
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9975066320761732,0.9725874926493588,-17
within-group,1,0_14,Anhui,0.00815903213514205,0.9953846262927014,0.9690206671245436,-16
within-group,4,0_14,Beijing,0.00187020855252295,0.9487988545999186,0.9690206671245436,-16
within-group,7,0_14,Fujian,0.00576178991622385,0.9999210583598503,0.9690206671245436,-16
within-group,10,0_14,Gansu,0.00347206328980528,0.935536527412048,0.9690206671245436,-16
within-group,13,0_14,Guangdong,0.01715405353434751,0.9999575272806164,0.9690206671245436,-16
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999614577106258,0.9690206671245436,-16
within-group,19,0_14,Guizhou,0.00666968621359777,0.9991689655404148,0.9690206671245436,-16
within-group,22,0_14,Hainan,0.00143857438888176,1,0.9690206671245436,-16
within-group,25,0_14,Hebei,0.01047287258744416,0.9643589010455276,0.9690206671245436,-16
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7552163323679458,0.9690206671245436,-16
within-group,31,0_14,Henan,0.0158942652598008,0.9933825243810612,0.9690206671245436,-16
within-group,34,0_14,Hubei,0.0067778895560246,0.997483317517316,0.9690206671245436,-16
within-group,37,0_14,Hunan,0.00922473636990096,0.99827129432052,0.9690206671245436,-16
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7829543774938941,0.9690206671245436,-16
within-group,43,0_14,Jiangsu,0.00900905712673314,0.991942803303096,0.9690206671245436,-16
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9992361182145854,0.9690206671245436,-16
within-group,49,0_14,Jilin,0.00184261845024983,0.7840760627330084,0.9690206671245436,-16
within-group,52,0_14,Liaoning,0.00341922056900947,0.85714035517077,0.9690206671245436,-16
within-group,55,0_14,Ningxia,0.00105941200851006,0.9035092667185572,0.9690206671245436,-16
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8321004578061135,0.9690206671245436,-16
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9769651293196528,0.9690206671245436,-16
within-group,64,0_14,Shandong,0.0132681820105458,0.9816401505225544,0.9690206671245436,-16
within-group,67,0_14,Shanghai,0.00175819768793889,0.9924696264535297,0.9690206671245436,-16
within-group,70,0_14,Shanxi,0.00408244315435452,0.9398241187070416,0.9690206671245436,-16
within-group,73,0_14,Sichuan,0.01337774208945019,0.9963634405687428,0.9690206671245436,-16
within-group,76,0_14,Tianjin,0.00134811687091403,0.9545621062629648,0.9690206671245436,-16
within-group,79,0_14,Tibet,6.44329308226729e-4,0.779192823784914,0.9690206671245436,-16
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8827243488906489,0.9690206671245436,-16
within-group,85,0_14,Yunnan,0.006666392519298,0.9998174456710156,0.9690206671245436,-16
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9970424275705676,0.9690206671245436,-16
within-group,1,0_14,Anhui,0.00815903213514205,0.9937103069861092,0.964984498145508,-15
within-group,4,0_14,Beijing,0.00187020855252295,0.93683319111341,0.964984498145508,-15
within-group,7,0_14,Fujian,0.00576178991622385,0.99986859089017055,0.964984498145508,-15
within-group,10,0_14,Gansu,0.00347206328980528,0.9232041745204306,0.964984498145508,-15
within-group,13,0_14,Guangdong,0.01715405353434751,0.9998813820894092,0.964984498145508,-15
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999141295210466,0.964984498145508,-15
within-group,19,0_14,Guizhou,0.00666968621359777,0.9987184786446532,0.964984498145508,-15
within-group,22,0_14,Hainan,0.00143857438888176,1,0.964984498145508,-15
within-group,25,0_14,Hebei,0.01047287258744416,0.9553416911480876,0.964984498145508,-15
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7404388436296783,0.964984498145508,-15
within-group,31,0_14,Henan,0.0158942652598008,0.9915059549484032,0.964984498145508,-15
