stats_type,popgrp,age_group_m3,Prov_En,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,52,0_14,Neimenggu,0.00539920110087013,0.12762142123566902,0.3390460609533647,21
within-group,55,0_14,Ningxia,0.00138936690749664,0.15956964655219133,0.3390460609533647,21
within-group,58,0_14,Qinghai,0.00121246590503282,0.08091191221403514,0.3390460609533647,21
within-group,61,0_14,Shaanxi,0.00839880110366433,0.24719119620487945,0.3390460609533647,21
within-group,64,0_14,Shandong,0.01985728082783897,0.31533974964010325,0.3390460609533647,21
within-group,67,0_14,Shanghai,0.00215114145344414,0.3304646824457494,0.3390460609533647,21
within-group,70,0_14,Shanxi,0.0071604878943872,0.20463074758370703,0.3390460609533647,21
within-group,73,0_14,Sichuan,0.02198023969698392,0.3511550229361628,0.3390460609533647,21
within-group,76,0_14,Tianjin,0.00176456591592749,0.29175462461943374,0.3390460609533647,21
within-group,79,0_14,Xinjiang,0.00443144600832027,0.1992447223335705,0.3390460609533647,21
within-group,82,0_14,Xizang,6.912305121974087e-4,0.03631373295913395,0.3390460609533647,21
within-group,85,0_14,Yunnan,0.01035317309808648,0.26023213466107614,0.3390460609533647,21
within-group,88,0_14,Zhejiang,0.00853805721472757,0.39670211919934656,0.3390460609533647,21
within-group,1,0_14,Anhui,0.01410859002896082,0.35166476689135784,0.3116998361511874,22
within-group,4,0_14,Beijing,0.00192930046313546,0.2158245058693447,0.3116998361511874,22
within-group,7,0_14,Fujian,0.00836499261741459,0.4348893010550285,0.3116998361511874,22
within-group,10,0_14,Gansu,0.00553588132726672,0.1269710546741217,0.3116998361511874,22
within-group,13,0_14,Guangdong,0.01662764777845244,0.5558980100315013,0.3116998361511874,22
within-group,16,0_14,Guangxi,0.01247369584553776,0.5140938123348348,0.3116998361511874,22
within-group,19,0_14,Guizhou,0.00936294712703839,0.22668744622418863,0.3116998361511874,22
within-group,22,0_14,Hainan,0.00191883150879834,0.6710219423277923,0.3116998361511874,22
within-group,25,0_14,Hebei,0.01568965512254203,0.26979490724733424,0.3116998361511874,22
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.115563157618366,0.3116998361511874,22
within-group,31,0_14,Henan,0.02215767763694521,0.32288313497545773,0.3116998361511874,22
within-group,34,0_14,Hubei,0.01358416131756542,0.35902580746488,0.3116998361511874,22
within-group,37,0_14,Hunan,0.01500601692425047,0.3911599457757619,0.3116998361511874,22
within-group,40,0_14,Jiangsu,0.01408569897696787,0.32665518123402226,0.3116998361511874,22
within-group,43,0_14,Jiangxi,0.0106032824765449,0.4192292244253274,0.3116998361511874,22
within-group,46,0_14,Jilin,0.0057061550879989,0.12687798415848306,0.3116998361511874,22
within-group,49,0_14,Liaoning,0.00810496095245003,0.16715204574835596,0.3116998361511874,22
within-group,52,0_14,Neimenggu,0.00539920110087013,0.11291851398183878,0.3116998361511874,22
within-group,55,0_14,Ningxia,0.00138936690749664,0.14423859354024282,0.3116998361511874,22
within-group,58,0_14,Qinghai,0.00121246590503282,0.06385066951564461,0.3116998361511874,22
within-group,61,0_14,Shaanxi,0.00839880110366433,0.22019435715882787,0.3116998361511874,22
within-group,64,0_14,Shandong,0.01985728082783897,0.2918921888727297,0.3116998361511874,22
within-group,67,0_14,Shanghai,0.00215114145344414,0.3056506371914513,0.3116998361511874,22
within-group,70,0_14,Shanxi,0.0071604878943872,0.18254904454277296,0.3116998361511874,22
within-group,73,0_14,Sichuan,0.02198023969698392,0.31807371586021405,0.3116998361511874,22
within-group,76,0_14,Tianjin,0.00176456591592749,0.2653079647743756,0.3116998361511874,22
within-group,79,0_14,Xinjiang,0.00443144600832027,0.18062174046041765,0.3116998361511874,22
within-group,82,0_14,Xizang,6.912305121974087e-4,0.02320164480469127,0.3116998361511874,22
within-group,85,0_14,Yunnan,0.01035317309808648,0.22380425221187816,0.3116998361511874,22
within-group,88,0_14,Zhejiang,0.00853805721472757,0.365916207189767,0.3116998361511874,22
within-group,1,0_14,Anhui,0.01410859002896082,0.32749461604122654,0.28430177263030293,23
within-group,4,0_14,Beijing,0.00192930046313546,0.1895082236671521,0.28430177263030293,23
within-group,7,0_14,Fujian,0.00836499261741459,0.38909675842091646,0.28430177263030293,23
within-group,10,0_14,Gansu,0.00553588132726672,0.11084912400839196,0.28430177263030293,23
within-group,13,0_14,Guangdong,0.01662764777845244,0.518634814689014,0.28430177263030293,23
within-group,16,0_14,Guangxi,0.01247369584553776,0.474960813667018,0.28430177263030293,23
within-group,19,0_14,Guizhou,0.00936294712703839,0.1946541400915921,0.28430177263030293,23
within-group,22,0_14,Hainan,0.00191883150879834,0.6348815223957585,0.28430177263030293,23
within-group,25,0_14,Hebei,0.01568965512254203,0.24446044349696655,0.28430177263030293,23
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.1020264254056824,0.28430177263030293,23
within-group,31,0_14,Henan,0.02215767763694521,0.2960656971238198,0.28430177263030293,23
within-group,34,0_14,Hubei,0.01358416131756542,0.3327277702801287,0.28430177263030293,23
within-group,37,0_14,Hunan,0.01500601692425047,0.36170675963583104,0.28430177263030293,23
within-group,40,0_14,Jiangsu,0.01408569897696787,0.30458657195891115,0.28430177263030293,23
within-group,43,0_14,Jiangxi,0.0106032824765449,0.3883006722274851,0.28430177263030293,23
within-group,46,0_14,Jilin,0.0057061550879989,0.11111478570662946,0.28430177263030293,23
within-group,49,0_14,Liaoning,0.00810496095245003,0.14392118243059016,0.28430177263030293,23
within-group,52,0_14,Neimenggu,0.00539920110087013,0.09870685998496304,0.28430177263030293,23
within-group,55,0_14,Ningxia,0.00138936690749664,0.12947863970054904,0.28430177263030293,23
within-group,58,0_14,Qinghai,0.00121246590503282,0.04854518650736442,0.28430177263030293,23
within-group,61,0_14,Shaanxi,0.00839880110366433,0.1952412186903832,0.28430177263030293,23
within-group,64,0_14,Shandong,0.01985728082783897,0.26721010444662124,0.28430177263030293,23
within-group,67,0_14,Shanghai,0.00215114145344414,0.27886622380381104,0.28430177263030293,23
within-group,70,0_14,Shanxi,0.0071604878943872,0.16146280742460953,0.28430177263030293,23
within-group,73,0_14,Sichuan,0.02198023969698392,0.28539021205914794,0.28430177263030293,23
within-group,76,0_14,Tianjin,0.00176456591592749,0.23510297606922267,0.28430177263030293,23
within-group,79,0_14,Xinjiang,0.00443144600832027,0.16338287529293202,0.28430177263030293,23
within-group,82,0_14,Xizang,6.912305121974087e-4,0.01324434197673993,0.28430177263030293,23
within-group,85,0_14,Yunnan,0.01035317309808648,0.19200877247943557,0.28430177263030293,23
within-group,88,0_14,Zhejiang,0.00853805721472757,0.33390777258905463,0.28430177263030293,23
within-group,1,0_14,Anhui,0.01410859002896082,0.3043022985086103,0.25641638505365,24
within-group,4,0_14,Beijing,0.00192930046313546,0.16373794446003692,0.25641638505365,24
within-group,7,0_14,Fujian,0.00836499261741459,0.3403358330794214,0.25641638505365,24
within-group,10,0_14,Gansu,0.00553588132726672,0.09558659974781114,0.25641638505365,24
within-group,13,0_14,Guangdong,0.01662764777845244,0.47528610178821906,0.25641638505365,24
within-group,16,0_14,Guangxi,0.01247369584553776,0.4321149093743908,0.25641638505365,24
within-group,19,0_14,Guizhou,0.00936294712703839,0.16603392226633162,0.25641638505365,24
within-group,22,0_14,Hainan,0.00191883150879834,0.590107033035257,0.25641638505365,24
within-group,25,0_14,Hebei,0.01568965512254203,0.2191599148390576,0.25641638505365,24
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.08915171588913738,0.25641638505365,24
within-group,31,0_14,Henan,0.02215767763694521,0.2698071338542848,0.25641638505365,24
within-group,34,0_14,Hubei,0.01358416131756542,0.30609588375492996,0.25641638505365,24
within-group,37,0_14,Hunan,0.01500601692425047,0.3289071705915401,0.25641638505365,24
within-group,40,0_14,Jiangsu,0.01408569897696787,0.2814245128761639,0.25641638505365,24
within-group,43,0_14,Jiangxi,0.0106032824765449,0.35530058948350435,0.25641638505365,24
within-group,46,0_14,Jilin,0.0057061550879989,0.09587865202437072,0.25641638505365,24
within-group,49,0_14,Liaoning,0.00810496095245003,0.1238058219793552,0.25641638505365,24
within-group,52,0_14,Neimenggu,0.00539920110087013,0.0854340060962708,0.25641638505365,24
within-group,55,0_14,Ningxia,0.00138936690749664,0.11503664600590928,0.25641638505365,24
within-group,58,0_14,Qinghai,0.00121246590503282,0.03467557272093633,0.25641638505365,24
within-group,61,0_14,Shaanxi,0.00839880110366433,0.17268261549000616,0.25641638505365,24
within-group,64,0_14,Shandong,0.01985728082783897,0.2406901824946446,0.25641638505365,24
within-group,67,0_14,Shanghai,0.00215114145344414,0.2538154170246608,0.25641638505365,24
within-group,70,0_14,Shanxi,0.0071604878943872,0.14148266309811672,0.25641638505365,24
within-group,73,0_14,Sichuan,0.02198023969698392,0.25323713066554254,0.25641638505365,24
within-group,76,0_14,Tianjin,0.00176456591592749,0.2077145330559826,0.25641638505365,24
within-group,79,0_14,Xinjiang,0.00443144600832027,0.1462791515300616,0.25641638505365,24
within-group,82,0_14,Xizang,6.912305121974087e-4,0.00660164308321607,0.25641638505365,24
within-group,85,0_14,Yunnan,0.01035317309808648,0.16298742135295208,0.25641638505365,24
within-group,88,0_14,Zhejiang,0.00853805721472757,0.2995030904895165,0.25641638505365,24
within-group,1,0_14,Anhui,0.01410859002896082,0.2786487667197895,0.2277733306534649,25
within-group,4,0_14,Beijing,0.00192930046313546,0.14122643776966698,0.2277733306534649,25
within-group,7,0_14,Fujian,0.00836499261741459,0.2917753034635243,0.2277733306534649,25
within-group,10,0_14,Gansu,0.00553588132726672,0.08082659854648587,0.2277733306534649,25
within-group,13,0_14,Guangdong,0.01662764777845244,0.4274604509095305,0.2277733306534649,25
within-group,16,0_14,Guangxi,0.01247369584553776,0.3844322768127414,0.2277733306534649,25
within-group,19,0_14,Guizhou,0.00936294712703839,0.14215279229028382,0.2277733306534649,25
within-group,22,0_14,Hainan,0.00191883150879834,0.5351240425550515,0.2277733306534649,25
within-group,25,0_14,Hebei,0.01568965512254203,0.1945428963246547,0.2277733306534649,25
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.07617066171283693,0.2277733306534649,25
within-group,31,0_14,Henan,0.02215767763694521,0.24281513341238953,0.2277733306534649,25
within-group,34,0_14,Hubei,0.01358416131756542,0.2789589687053307,0.2277733306534649,25
within-group,37,0_14,Hunan,0.01500601692425047,0.29339072537352395,0.2277733306534649,25
within-group,40,0_14,Jiangsu,0.01408569897696787,0.2542577270154914,0.2277733306534649,25
within-group,43,0_14,Jiangxi,0.0106032824765449,0.3196705798410248,0.2277733306534649,25
within-group,46,0_14,Jilin,0.0057061550879989,0.08220371573044133,0.2277733306534649,25
within-group,49,0_14,Liaoning,0.00810496095245003,0.10610649005196487,0.2277733306534649,25
within-group,52,0_14,Neimenggu,0.00539920110087013,0.07243637408256177,0.2277733306534649,25
within-group,55,0_14,Ningxia,0.00138936690749664,0.10099692594494578,0.2277733306534649,25
within-group,58,0_14,Qinghai,0.00121246590503282,0.02341490448203494,0.2277733306534649,25
within-group,61,0_14,Shaanxi,0.00839880110366433,0.1520038719848871,0.2277733306534649,25
within-group,64,0_14,Shandong,0.01985728082783897,0.2120256959752676,0.2277733306534649,25
within-group,67,0_14,Shanghai,0.00215114145344414,0.2268564625669164,0.2277733306534649,25
within-group,70,0_14,Shanxi,0.0071604878943872,0.12310467773778022,0.2277733306534649,25
within-group,73,0_14,Sichuan,0.02198023969698392,0.22190883789291505,0.2277733306534649,25
within-group,76,0_14,Tianjin,0.00176456591592749,0.18330609126069397,0.2277733306534649,25
within-group,79,0_14,Xinjiang,0.00443144600832027,0.1298276570019033,0.2277733306534649,25
within-group,82,0_14,Xizang,6.912305121974087e-4,0.00283767261952323,0.2277733306534649,25
within-group,85,0_14,Yunnan,0.01035317309808648,0.13546137634302227,0.2277733306534649,25
within-group,88,0_14,Zhejiang,0.00853805721472757,0.2632041794325736,0.2277733306534649,25
within-group,1,0_14,Anhui,0.01410859002896082,0.25155234961830836,0.19879460579513095,26
within-group,4,0_14,Beijing,0.00192930046313546,0.12093428291666708,0.19879460579513095,26
within-group,7,0_14,Fujian,0.00836499261741459,0.24595355857877532,0.19879460579513095,26
within-group,10,0_14,Gansu,0.00553588132726672,0.06632107967319092,0.19879460579513095,26
within-group,13,0_14,Guangdong,0.01662764777845244,0.3749529279608271,0.19879460579513095,26
within-group,16,0_14,Guangxi,0.01247369584553776,0.33339012306791577,0.19879460579513095,26
within-group,19,0_14,Guizhou,0.00936294712703839,0.12212220465676484,0.19879460579513095,26
within-group,22,0_14,Hainan,0.00191883150879834,0.4705500415845705,0.19879460579513095,26
within-group,25,0_14,Hebei,0.01568965512254203,0.16994649566559103,0.19879460579513095,26
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.06343923052463953,0.19879460579513095,26
within-group,31,0_14,Henan,0.02215767763694521,0.21501468604857235,0.19879460579513095,26
within-group,34,0_14,Hubei,0.01358416131756542,0.25115022259485115,0.19879460579513095,26
within-group,37,0_14,Hunan,0.01500601692425047,0.2573250762902392,0.19879460579513095,26
within-group,40,0_14,Jiangsu,0.01408569897696787,0.2253424447915605,0.19879460579513095,26
within-group,43,0_14,Jiangxi,0.0106032824765449,0.28097308611812105,0.19879460579513095,26
within-group,46,0_14,Jilin,0.0057061550879989,0.069497064318865015,0.19879460579513095,26
within-group,49,0_14,Liaoning,0.00810496095245003,0.0907434756332098,0.19879460579513095,26
within-group,52,0_14,Neimenggu,0.00539920110087013,0.06008011903489542,0.19879460579513095,26
within-group,55,0_14,Ningxia,0.00138936690749664,0.08777232007385809,0.19879460579513095,26
within-group,58,0_14,Qinghai,0.00121246590503282,0.01396094898082495,0.19879460579513095,26
within-group,61,0_14,Shaanxi,0.00839880110366433,0.13335442772536796,0.19879460579513095,26
within-group,64,0_14,Shandong,0.01985728082783897,0.18141516325787616,0.19879460579513095,26
within-group,67,0_14,Shanghai,0.00215114145344414,0.19723327122075143,0.19879460579513095,26
within-group,70,0_14,Shanxi,0.0071604878943872,0.105651708395044,0.19879460579513095,26
within-group,73,0_14,Sichuan,0.02198023969698392,0.19287783921513893,0.19879460579513095,26
within-group,76,0_14,Tianjin,0.00176456591592749,0.15816476575548677,0.19879460579513095,26
within-group,79,0_14,Xinjiang,0.00443144600832027,0.1143698892459917,0.19879460579513095,26
within-group,82,0_14,Xizang,6.912305121974087e-4,0.00103111733545744,0.19879460579513095,26
within-group,85,0_14,Yunnan,0.01035317309808648,0.10992230952871658,0.19879460579513095,26
within-group,88,0_14,Zhejiang,0.00853805721472757,0.22579328605294513,0.19879460579513095,26
within-group,1,0_14,Anhui,0.01410859002896082,0.22094785123970245,0.17062961578962388,27
within-group,4,0_14,Beijing,0.00192930046313546,0.10183746634877816,0.17062961578962388,27
within-group,7,0_14,Fujian,0.00836499261741459,0.20453079965316295,0.17062961578962388,27
within-group,10,0_14,Gansu,0.00553588132726672,0.05259389631773802,0.17062961578962388,27
within-group,13,0_14,Guangdong,0.01662764777845244,0.3179262687424998,0.17062961578962388,27
within-group,16,0_14,Guangxi,0.01247369584553776,0.2832924929497466,0.17062961578962388,27
within-group,19,0_14,Guizhou,0.00936294712703839,0.10412071524359554,0.17062961578962388,27
within-group,22,0_14,Hainan,0.00191883150879834,0.3966629834892159,0.17062961578962388,27
within-group,25,0_14,Hebei,0.01568965512254203,0.1462006740683508,0.17062961578962388,27
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.05077770388121772,0.17062961578962388,27
within-group,31,0_14,Henan,0.02215767763694521,0.18696555494819211,0.17062961578962388,27
within-group,34,0_14,Hubei,0.01358416131756542,0.22218924013972813,0.17062961578962388,27
within-group,37,0_14,Hunan,0.01500601692425047,0.22312930816388116,0.17062961578962388,27
within-group,40,0_14,Jiangsu,0.01408569897696787,0.1962657384633349,0.17062961578962388,27
within-group,43,0_14,Jiangxi,0.0106032824765449,0.24299611118870496,0.17062961578962388,27
within-group,46,0_14,Jilin,0.0057061550879989,0.05713835813400395,0.17062961578962388,27
within-group,49,0_14,Liaoning,0.00810496095245003,0.07672723977617696,0.17062961578962388,27
within-group,52,0_14,Neimenggu,0.00539920110087013,0.04853126804270258,0.17062961578962388,27
within-group,55,0_14,Ningxia,0.00138936690749664,0.07439481448965489,0.17062961578962388,27
within-group,58,0_14,Qinghai,0.00121246590503282,0.00724979659973217,0.17062961578962388,27
within-group,61,0_14,Shaanxi,0.00839880110366433,0.11656987887514247,0.17062961578962388,27
within-group,64,0_14,Shandong,0.01985728082783897,0.1541554198320703,0.17062961578962388,27
within-group,67,0_14,Shanghai,0.00215114145344414,0.17202154008401724,0.17062961578962388,27
within-group,70,0_14,Shanxi,0.0071604878943872,0.0896665860164792,0.17062961578962388,27
within-group,73,0_14,Sichuan,0.02198023969698392,0.16674456625040004,0.17062961578962388,27
within-group,76,0_14,Tianjin,0.00176456591592749,0.1333042790291432,0.17062961578962388,27
within-group,79,0_14,Xinjiang,0.00443144600832027,0.10018142490416154,0.17062961578962388,27
within-group,82,0_14,Xizang,6.912305121974087e-4,3.213272826226475e-4,0.17062961578962388,27
within-group,85,0_14,Yunnan,0.01035317309808648,0.08637279272425369,0.17062961578962388,27
within-group,88,0_14,Zhejiang,0.00853805721472757,0.19116939752302,0.17062961578962388,27
within-group,1,0_14,Anhui,0.01410859002896082,0.1904758462800702,0.14486142409505376,28
within-group,4,0_14,Beijing,0.00192930046313546,0.08503543131541808,0.14486142409505376,28
within-group,7,0_14,Fujian,0.00836499261741459,0.1697625867588296,0.14486142409505376,28
within-group,10,0_14,Gansu,0.00553588132726672,0.04024661044727312,0.14486142409505376,28
within-group,13,0_14,Guangdong,0.01662764777845244,0.2629808187303809,0.14486142409505376,28
within-group,16,0_14,Guangxi,0.01247369584553776,0.23826688404716345,0.14486142409505376,28
within-group,19,0_14,Guizhou,0.00936294712703839,0.0867177411432245,0.14486142409505376,28
within-group,22,0_14,Hainan,0.00191883150879834,0.32978217024594186,0.14486142409505376,28
within-group,25,0_14,Hebei,0.01568965512254203,0.12592031168356405,0.14486142409505376,28
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.03910531892322416,0.14486142409505376,28
within-group,31,0_14,Henan,0.02215767763694521,0.16125018071000577,0.14486142409505376,28
within-group,34,0_14,Hubei,0.01358416131756542,0.19362271571333495,0.14486142409505376,28
within-group,37,0_14,Hunan,0.01500601692425047,0.19211958497858583,0.14486142409505376,28
within-group,40,0_14,Jiangsu,0.01408569897696787,0.16816002402267485,0.14486142409505376,28
within-group,43,0_14,Jiangxi,0.0106032824765449,0.2087647121059081,0.14486142409505376,28
within-group,46,0_14,Jilin,0.0057061550879989,0.04521354351678038,0.14486142409505376,28
within-group,49,0_14,Liaoning,0.00810496095245003,0.06365479222013497,0.14486142409505376,28
within-group,52,0_14,Neimenggu,0.00539920110087013,0.03817785450811409,0.14486142409505376,28
within-group,55,0_14,Ningxia,0.00138936690749664,0.06192352117471002,0.14486142409505376,28
within-group,58,0_14,Qinghai,0.00121246590503282,0.0029303704395886,0.14486142409505376,28
within-group,61,0_14,Shaanxi,0.00839880110366433,0.10085972619179524,0.14486142409505376,28
within-group,64,0_14,Shandong,0.01985728082783897,0.13234614668094602,0.14486142409505376,28
within-group,67,0_14,Shanghai,0.00215114145344414,0.14464753794834964,0.14486142409505376,28
within-group,70,0_14,Shanxi,0.0071604878943872,0.07435939174318382,0.14486142409505376,28
within-group,73,0_14,Sichuan,0.02198023969698392,0.14398606950299186,0.14486142409505376,28
within-group,76,0_14,Tianjin,0.00176456591592749,0.11291270889671157,0.14486142409505376,28
within-group,79,0_14,Xinjiang,0.00443144600832027,0.08670022773194258,0.14486142409505376,28
within-group,82,0_14,Xizang,6.912305121974087e-4,6.687136444276261e-5,0.14486142409505376,28
within-group,85,0_14,Yunnan,0.01035317309808648,0.06497494931052616,0.14486142409505376,28
within-group,88,0_14,Zhejiang,0.00853805721472757,0.16142228340991152,0.14486142409505376,28
within-group,1,0_14,Anhui,0.01410859002896082,0.16227205626121669,0.12238604383539102,29
within-group,4,0_14,Beijing,0.00192930046313546,0.06980702264482991,0.12238604383539102,29
within-group,7,0_14,Fujian,0.00836499261741459,0.1411632291869044,0.12238604383539102,29
within-group,10,0_14,Gansu,0.00553588132726672,0.02954211829266202,0.12238604383539102,29
within-group,13,0_14,Guangdong,0.01662764777845244,0.21621678722605012,0.12238604383539102,29
within-group,16,0_14,Guangxi,0.01247369584553776,0.20212612842286087,0.12238604383539102,29
within-group,19,0_14,Guizhou,0.00936294712703839,0.0703558688110653,0.12238604383539102,29
within-group,22,0_14,Hainan,0.00191883150879834,0.27667273990362706,0.12238604383539102,29
within-group,25,0_14,Hebei,0.01568965512254203,0.10799553794384568,0.12238604383539102,29
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.02878644191590548,0.12238604383539102,29
within-group,31,0_14,Henan,0.02215767763694521,0.13892403082306257,0.12238604383539102,29
within-group,34,0_14,Hubei,0.01358416131756542,0.166903790616438,0.12238604383539102,29
within-group,37,0_14,Hunan,0.01500601692425047,0.16544352430935094,0.12238604383539102,29
within-group,40,0_14,Jiangsu,0.01408569897696787,0.1430486448922891,0.12238604383539102,29
within-group,43,0_14,Jiangxi,0.0106032824765449,0.17871418268019618,0.12238604383539102,29
within-group,46,0_14,Jilin,0.0057061550879989,0.03403090040620721,0.12238604383539102,29
within-group,49,0_14,Liaoning,0.00810496095245003,0.05092404867982756,0.12238604383539102,29
within-group,52,0_14,Neimenggu,0.00539920110087013,0.02897983690743081,0.12238604383539102,29
within-group,55,0_14,Ningxia,0.00138936690749664,0.0502008934120405,0.12238604383539102,29
within-group,58,0_14,Qinghai,0.00121246590503282,9.438242148633064e-4,0.12238604383539102,29
within-group,61,0_14,Shaanxi,0.00839880110366433,0.08571934657522616,0.12238604383539102,29
within-group,64,0_14,Shandong,0.01985728082783897,0.11391463209881686,0.12238604383539102,29
within-group,67,0_14,Shanghai,0.00215114145344414,0.12312756263407992,0.12238604383539102,29
within-group,70,0_14,Shanxi,0.0071604878943872,0.0603082068372057,0.12238604383539102,29
within-group,73,0_14,Sichuan,0.02198023969698392,0.12490610574693516,0.12238604383539102,29
within-group,76,0_14,Tianjin,0.00176456591592749,0.09736657141337755,0.12238604383539102,29
within-group,79,0_14,Xinjiang,0.00443144600832027,0.07431358540698448,0.12238604383539102,29
within-group,82,0_14,Xizang,6.912305121974087e-4,6.726229007366663e-6,0.12238604383539102,29
within-group,85,0_14,Yunnan,0.01035317309808648,0.04572486309925768,0.12238604383539102,29
within-group,88,0_14,Zhejiang,0.00853805721472757,0.13630074466805597,0.12238604383539102,29
within-group,1,0_14,Anhui,0.01410859002896082,0.1378254836554042,0.10318720939901056,30
within-group,4,0_14,Beijing,0.00192930046313546,0.05533845204314169,0.10318720939901056,30
within-group,7,0_14,Fujian,0.00836499261741459,0.11686158675599904,0.10318720939901056,30
within-group,10,0_14,Gansu,0.00553588132726672,0.02078329553023562,0.10318720939901056,30
within-group,13,0_14,Guangdong,0.01662764777845244,0.18092278820739555,0.10318720939901056,30
within-group,16,0_14,Guangxi,0.01247369584553776,0.1731541426121714,0.10318720939901056,30
within-group,19,0_14,Guizhou,0.00936294712703839,0.0545872022501559,0.10318720939901056,30
within-group,22,0_14,Hainan,0.00191883150879834,0.23391695093716597,0.10318720939901056,30
within-group,25,0_14,Hebei,0.01568965512254203,0.09233442594568764,0.10318720939901056,30
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.01968316848330536,0.10318720939901056,30
within-group,31,0_14,Henan,0.02215767763694521,0.12056547747053768,0.10318720939901056,30
within-group,34,0_14,Hubei,0.01358416131756542,0.1427699884543158,0.10318720939901056,30
within-group,37,0_14,Hunan,0.01500601692425047,0.1418863973442432,0.10318720939901056,30
within-group,40,0_14,Jiangsu,0.01408569897696787,0.12134608550375994,0.10318720939901056,30
within-group,43,0_14,Jiangxi,0.0106032824765449,0.15272778713221477,0.10318720939901056,30
within-group,46,0_14,Jilin,0.0057061550879989,0.02356638079918488,0.10318720939901056,30
within-group,49,0_14,Liaoning,0.00810496095245003,0.03907646927439202,0.10318720939901056,30
within-group,52,0_14,Neimenggu,0.00539920110087013,0.02103560753039392,0.10318720939901056,30
within-group,55,0_14,Ningxia,0.00138936690749664,0.03919985832314501,0.10318720939901056,30
within-group,58,0_14,Qinghai,0.00121246590503282,1.498456789737883e-4,0.10318720939901056,30
within-group,61,0_14,Shaanxi,0.00839880110366433,0.07178705488564062,0.10318720939901056,30
within-group,64,0_14,Shandong,0.01985728082783897,0.09732191930002417,0.10318720939901056,30
within-group,67,0_14,Shanghai,0.00215114145344414,0.10214375034528224,0.10318720939901056,30
within-group,70,0_14,Shanxi,0.0071604878943872,0.04750510229597203,0.10318720939901056,30
within-group,73,0_14,Sichuan,0.02198023969698392,0.1087640463707207,0.10318720939901056,30
within-group,76,0_14,Tianjin,0.00176456591592749,0.08354835453815936,0.10318720939901056,30
within-group,79,0_14,Xinjiang,0.00443144600832027,0.06306136882721182,0.10318720939901056,30
within-group,82,0_14,Xizang,6.912305121974087e-4,0,0.10318720939901056,30
within-group,85,0_14,Yunnan,0.01035317309808648,0.02949181040770544,0.10318720939901056,30
within-group,88,0_14,Zhejiang,0.00853805721472757,0.11496486779014696,0.10318720939901056,30
within-group,1,0_14,Anhui,0.01410859002896082,0.117947126218401,0.08646424188664255,31
within-group,4,0_14,Beijing,0.00192930046313546,0.04072331264479754,0.08646424188664255,31
within-group,7,0_14,Fujian,0.00836499261741459,0.09583408568466496,0.08646424188664255,31
within-group,10,0_14,Gansu,0.00553588132726672,0.01371454431511025,0.08646424188664255,31
within-group,13,0_14,Guangdong,0.01662764777845244,0.15270527590418773,0.08646424188664255,31
within-group,16,0_14,Guangxi,0.01247369584553776,0.14747486699650056,0.08646424188664255,31
within-group,19,0_14,Guizhou,0.00936294712703839,0.04043749606416522,0.08646424188664255,31
within-group,22,0_14,Hainan,0.00191883150879834,0.1980983791891052,0.08646424188664255,31
within-group,25,0_14,Hebei,0.01568965512254203,0.07835631586564394,0.08646424188664255,31
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.01207656609243363,0.08646424188664255,31
within-group,31,0_14,Henan,0.02215767763694521,0.1041081867993182,0.08646424188664255,31
within-group,34,0_14,Hubei,0.01358416131756542,0.1213342602750763,0.08646424188664255,31
within-group,37,0_14,Hunan,0.01500601692425047,0.12064874421627114,0.08646424188664255,31
within-group,40,0_14,Jiangsu,0.01408569897696787,0.1029373260580891,0.08646424188664255,31
within-group,43,0_14,Jiangxi,0.0106032824765449,0.12994495290142505,0.08646424188664255,31
within-group,46,0_14,Jilin,0.0057061550879989,0.01504642726169801,0.08646424188664255,31
within-group,49,0_14,Liaoning,0.00810496095245003,0.02821027291509053,0.08646424188664255,31
within-group,52,0_14,Neimenggu,0.00539920110087013,0.01445531488172773,0.08646424188664255,31
within-group,55,0_14,Ningxia,0.00138936690749664,0.02936461294737174,0.08646424188664255,31
within-group,58,0_14,Qinghai,0.00121246590503282,3.4998671204310325e-5,0.08646424188664255,31
within-group,61,0_14,Shaanxi,0.00839880110366433,0.0588409584016723,0.08646424188664255,31
within-group,64,0_14,Shandong,0.01985728082783897,0.08185574533484763,0.08646424188664255,31
within-group,67,0_14,Shanghai,0.00215114145344414,0.08396368232491301,0.08646424188664255,31
within-group,70,0_14,Shanxi,0.0071604878943872,0.03624271981573025,0.08646424188664255,31
within-group,73,0_14,Sichuan,0.02198023969698392,0.09399400634511484,0.08646424188664255,31
within-group,76,0_14,Tianjin,0.00176456591592749,0.06901867568820583,0.08646424188664255,31
within-group,79,0_14,Xinjiang,0.00443144600832027,0.0525484909702509,0.08646424188664255,31
within-group,82,0_14,Xizang,6.912305121974087e-4,0,0.08646424188664255,31
