GBCounty,n_coord_GBCounty,population_agg_loc,GBProv,Prov_En,region_name,year
500238,6,5.595888468415567e-5,500000,Sichuan_Chongqing,Western,2020
500240,5,5.081122442117118e-5,500000,Sichuan_Chongqing,Western,2020
500241,6,7.982156998569025e-5,500000,Sichuan_Chongqing,Western,2020
500242,8,1.0439654193794189e-4,500000,Sichuan_Chongqing,Western,2020
500243,4,7.867916900485401e-5,500000,Sichuan_Chongqing,Western,2020
510104,1,8.764084644011854e-5,510000,Sichuan_Chongqing,Western,2020
510105,1,9.586425716445735e-5,510000,Sichuan_Chongqing,Western,2020
510106,1,1.0889181402235686e-4,510000,Sichuan_Chongqing,Western,2020
510107,1,1.7349195539920504e-4,510000,Sichuan_Chongqing,Western,2020
510108,1,1.2026747205199709e-4,510000,Sichuan_Chongqing,Western,2020
510112,1,1.337338032600851e-4,510000,Sichuan_Chongqing,Western,2020
510113,1,4.497148422096496e-5,510000,Sichuan_Chongqing,Western,2020
510114,1,1.6561999715602056e-4,510000,Sichuan_Chongqing,Western,2020
510115,1,9.708098998422344e-5,510000,Sichuan_Chongqing,Western,2020
510116,1,2.614582742602693e-4,510000,Sichuan_Chongqing,Western,2020
510117,1,1.5123714715724275e-4,510000,Sichuan_Chongqing,Western,2020
510118,1,3.228744149248945e-5,510000,Sichuan_Chongqing,Western,2020
510121,1,8.479675151562368e-5,510000,Sichuan_Chongqing,Western,2020
510129,1,4.635275742205179e-5,510000,Sichuan_Chongqing,Western,2020
510131,1,2.358772966432763e-5,510000,Sichuan_Chongqing,Western,2020
510181,1,6.404950843409528e-5,510000,Sichuan_Chongqing,Western,2020
510182,2,7.136578205615296e-5,510000,Sichuan_Chongqing,Western,2020
510183,1,5.4286057474062004e-5,510000,Sichuan_Chongqing,Western,2020
510184,2,6.0461373451961734e-5,510000,Sichuan_Chongqing,Western,2020
510185,4,1.2938935985854755e-4,510000,Sichuan_Chongqing,Western,2020
510302,1,4.727360622277635e-5,510000,Sichuan_Chongqing,Western,2020
510303,1,2.3199472097877927e-5,510000,Sichuan_Chongqing,Western,2020
510304,1,3.155133978658111e-5,510000,Sichuan_Chongqing,Western,2020
510311,1,3.657054308520123e-5,510000,Sichuan_Chongqing,Western,2020
510321,2,4.8846121533731605e-5,510000,Sichuan_Chongqing,Western,2020
510322,4,9.57819869737971e-5,510000,Sichuan_Chongqing,Western,2020
510402,1,3.712911437968463e-5,510000,Sichuan_Chongqing,Western,2020
510403,1,9.472618619365594e-6,510000,Sichuan_Chongqing,Western,2020
510411,2,2.6082537112685595e-5,510000,Sichuan_Chongqing,Western,2020
510421,2,2.7783509388005187e-5,510000,Sichuan_Chongqing,Western,2020
510422,6,2.197696593139877e-5,510000,Sichuan_Chongqing,Western,2020
510502,1,8.296371393424397e-5,510000,Sichuan_Chongqing,Western,2020
510503,2,4.248966680271121e-5,510000,Sichuan_Chongqing,Western,2020
510504,1,5.129690721340282e-5,510000,Sichuan_Chongqing,Western,2020
510521,1,9.213539685619419e-5,510000,Sichuan_Chongqing,Western,2020
510522,4,8.752393616918018e-5,510000,Sichuan_Chongqing,Western,2020
510524,3,8.458458102392075e-5,510000,Sichuan_Chongqing,Western,2020
510525,5,1.1872454514294605e-4,510000,Sichuan_Chongqing,Western,2020
510603,1,7.683602806672666e-5,510000,Sichuan_Chongqing,Western,2020
510604,1,1.8787913540801747e-5,510000,Sichuan_Chongqing,Western,2020
510623,4,1.1045133930320775e-4,510000,Sichuan_Chongqing,Western,2020
510681,1,5.181939509092993e-5,510000,Sichuan_Chongqing,Western,2020
510682,1,3.273631919942572e-5,510000,Sichuan_Chongqing,Western,2020
510683,2,3.5055039573036995e-5,510000,Sichuan_Chongqing,Western,2020
510703,1,1.3306265170469803e-4,510000,Sichuan_Chongqing,Western,2020
510704,2,5.551505865559326e-5,510000,Sichuan_Chongqing,Western,2020
510705,2,4.047693380488933e-5,510000,Sichuan_Chongqing,Western,2020
510722,5,1.0702702303405568e-4,510000,Sichuan_Chongqing,Western,2020
510723,1,3.522246662771418e-5,510000,Sichuan_Chongqing,Western,2020
510725,3,2.7332466676051537e-5,510000,Sichuan_Chongqing,Western,2020
510726,4,1.793345822727678e-5,510000,Sichuan_Chongqing,Western,2020
510727,10,1.139297806977941e-5,510000,Sichuan_Chongqing,Western,2020
510781,6,6.834487838857215e-5,510000,Sichuan_Chongqing,Western,2020
510802,1,7.045936662221095e-5,510000,Sichuan_Chongqing,Western,2020
510811,2,1.3034051872951554e-5,510000,Sichuan_Chongqing,Western,2020
510812,3,1.2944564998899934e-5,510000,Sichuan_Chongqing,Western,2020
510821,5,3.5576084113885846e-5,510000,Sichuan_Chongqing,Western,2020
510822,4,1.5339782216458554e-5,510000,Sichuan_Chongqing,Western,2020
510823,4,5.068998414019802e-5,510000,Sichuan_Chongqing,Western,2020
510824,3,5.764325858767534e-5,510000,Sichuan_Chongqing,Western,2020
510903,1,9.580219368729247e-5,510000,Sichuan_Chongqing,Western,2020
510904,1,4.839868716347353e-5,510000,Sichuan_Chongqing,Western,2020
510921,3,4.795774780826763e-5,510000,Sichuan_Chongqing,Western,2020
510923,1,4.764165707573052e-5,510000,Sichuan_Chongqing,Western,2020
510981,2,7.540712475525755e-5,510000,Sichuan_Chongqing,Western,2020
511002,1,3.463286359464839e-5,510000,Sichuan_Chongqing,Western,2020
511011,1,8.555161659834937e-5,510000,Sichuan_Chongqing,Western,2020
511024,2,5.768367201466645e-5,510000,Sichuan_Chongqing,Western,2020
511025,3,9.617240954526425e-5,510000,Sichuan_Chongqing,Western,2020
511083,2,6.83621984287111e-5,510000,Sichuan_Chongqing,Western,2020
511102,1,7.349181698321753e-5,510000,Sichuan_Chongqing,Western,2020
511111,1,1.1455041546944238e-5,510000,Sichuan_Chongqing,Western,2020
511112,1,1.815428873904927e-5,510000,Sichuan_Chongqing,Western,2020
511113,1,4.669915822483219e-6,510000,Sichuan_Chongqing,Western,2020
511123,1,4.305473311224677e-5,510000,Sichuan_Chongqing,Western,2020
511124,2,2.6487393050935192e-5,510000,Sichuan_Chongqing,Western,2020
511126,1,2.6067382077563953e-5,510000,Sichuan_Chongqing,Western,2020
511129,3,2.4144857622132753e-5,510000,Sichuan_Chongqing,Western,2020
511132,5,2.1071272165795864e-5,510000,Sichuan_Chongqing,Western,2020
511133,2,3.781542097019328e-5,510000,Sichuan_Chongqing,Western,2020
511181,1,3.549237058654724e-5,510000,Sichuan_Chongqing,Western,2020
511302,1,7.969744303136044e-5,510000,Sichuan_Chongqing,Western,2020
511303,1,6.41389953081469e-5,510000,Sichuan_Chongqing,Western,2020
511304,2,6.070962736062098e-5,510000,Sichuan_Chongqing,Western,2020
511321,4,9.880505564639513e-5,510000,Sichuan_Chongqing,Western,2020
511322,2,8.219152881137942e-5,510000,Sichuan_Chongqing,Western,2020
511323,3,5.288602089615784e-5,510000,Sichuan_Chongqing,Western,2020
511324,3,9.233529898613198e-5,510000,Sichuan_Chongqing,Western,2020
511325,2,4.303957807712513e-5,510000,Sichuan_Chongqing,Western,2020
511381,3,6.245895141466202e-5,510000,Sichuan_Chongqing,Western,2020
511402,1,8.851406513046076e-5,510000,Sichuan_Chongqing,Western,2020
511403,1,2.812918852244644e-5,510000,Sichuan_Chongqing,Western,2020
511421,4,1.2261289415415618e-4,510000,Sichuan_Chongqing,Western,2020
511423,4,3.0971840110263066e-5,510000,Sichuan_Chongqing,Western,2020
511424,1,1.4613783867297986e-5,510000,Sichuan_Chongqing,Western,2020
511425,1,1.3970055708797726e-5,510000,Sichuan_Chongqing,Western,2020
511502,2,1.0037829262568934e-4,510000,Sichuan_Chongqing,Western,2020
511503,1,4.371505964254692e-5,510000,Sichuan_Chongqing,Western,2020
511504,3,1.1747100723788454e-4,510000,Sichuan_Chongqing,Western,2020
511523,1,5.843998043407025e-5,510000,Sichuan_Chongqing,Western,2020
511524,1,4.655698956202441e-5,510000,Sichuan_Chongqing,Western,2020
511525,2,5.3677691064178946e-5,510000,Sichuan_Chongqing,Western,2020
511526,2,5.0753490954041114e-5,510000,Sichuan_Chongqing,Western,2020
511527,2,5.639838070268335e-5,510000,Sichuan_Chongqing,Western,2020
511528,2,5.626487205994499e-5,510000,Sichuan_Chongqing,Western,2020
511529,3,3.6539511346618826e-5,510000,Sichuan_Chongqing,Western,2020
511602,1,8.739042752644198e-5,510000,Sichuan_Chongqing,Western,2020
511603,1,2.885807354496353e-5,510000,Sichuan_Chongqing,Western,2020
511621,3,9.369564380538425e-5,510000,Sichuan_Chongqing,Western,2020
511622,1,6.660277101792238e-5,510000,Sichuan_Chongqing,Western,2020
511623,2,9.902299948481102e-5,510000,Sichuan_Chongqing,Western,2020
511681,1,3.667590666271359e-5,510000,Sichuan_Chongqing,Western,2020
511702,2,8.667453253402907e-5,510000,Sichuan_Chongqing,Western,2020
511703,3,1.0622308450426939e-4,510000,Sichuan_Chongqing,Western,2020
511722,6,1.4397932867065452e-4,510000,Sichuan_Chongqing,Western,2020
511723,1,5.866947096591239e-5,510000,Sichuan_Chongqing,Western,2020
511724,3,1.0819901241679582e-4,510000,Sichuan_Chongqing,Western,2020
511725,3,1.057265766869508e-4,510000,Sichuan_Chongqing,Western,2020
511781,7,5.767501199459694e-5,510000,Sichuan_Chongqing,Western,2020
511802,2,3.5729799470119646e-5,510000,Sichuan_Chongqing,Western,2020
511803,1,2.809094010047277e-5,510000,Sichuan_Chongqing,Western,2020
511822,3,1.410572935655338e-5,510000,Sichuan_Chongqing,Western,2020
511823,3,3.301921318836304e-5,510000,Sichuan_Chongqing,Western,2020
511824,2,1.6347231217878205e-5,510000,Sichuan_Chongqing,Western,2020
511825,3,1.5751133169760276e-5,510000,Sichuan_Chongqing,Western,2020
511826,3,1.1345347959397116e-5,510000,Sichuan_Chongqing,Western,2020
511827,5,4.965078173185682e-6,510000,Sichuan_Chongqing,Western,2020
511902,2,8.253215626744687e-5,510000,Sichuan_Chongqing,Western,2020
511903,1,3.776346084977622e-5,510000,Sichuan_Chongqing,Western,2020
511921,5,6.434250577978045e-5,510000,Sichuan_Chongqing,Western,2020
511922,6,5.722685595599985e-5,510000,Sichuan_Chongqing,Western,2020
511923,4,8.923140345955182e-5,510000,Sichuan_Chongqing,Western,2020
512002,2,9.910671301214964e-5,510000,Sichuan_Chongqing,Western,2020
512021,5,1.2769271759326278e-4,510000,Sichuan_Chongqing,Western,2020
512022,2,5.226682946118796e-5,510000,Sichuan_Chongqing,Western,2020
513201,12,6.11253083239575e-6,510000,Sichuan_Chongqing,Western,2020
513221,7,8.804353737335067e-6,510000,Sichuan_Chongqing,Western,2020
513222,6,3.7129836048023753e-6,510000,Sichuan_Chongqing,Western,2020
513223,6,1.1514940019091685e-5,510000,Sichuan_Chongqing,Western,2020
513224,12,8.375682743894346e-6,510000,Sichuan_Chongqing,Western,2020
513225,6,8.070417036444119e-6,510000,Sichuan_Chongqing,Western,2020
513226,8,6.160882611117177e-6,510000,Sichuan_Chongqing,Western,2020
513227,7,6.801724096260908e-6,510000,Sichuan_Chongqing,Western,2020
513228,8,4.913839721107748e-6,510000,Sichuan_Chongqing,Western,2020
513230,9,9.904176286162834e-6,510000,Sichuan_Chongqing,Western,2020
513231,16,1.5533910999683407e-5,510000,Sichuan_Chongqing,Western,2020
513232,16,1.3056423591464446e-5,510000,Sichuan_Chongqing,Western,2020
513233,13,9.04972097263785e-6,510000,Sichuan_Chongqing,Western,2020
513301,15,1.400613912575403e-5,510000,Sichuan_Chongqing,Western,2020
513322,5,1.0052839964022763e-5,510000,Sichuan_Chongqing,Western,2020
513323,8,5.268178875618534e-6,510000,Sichuan_Chongqing,Western,2020
513324,10,9.016524229038073e-6,510000,Sichuan_Chongqing,Western,2020
513325,11,7.162558265823817e-6,510000,Sichuan_Chongqing,Western,2020
513326,12,8.356919367077059e-6,510000,Sichuan_Chongqing,Western,2020
513327,6,8.437746221059161e-6,510000,Sichuan_Chongqing,Western,2020
513328,11,1.2525275693867834e-5,510000,Sichuan_Chongqing,Western,2020
513329,14,9.537568769886915e-6,510000,Sichuan_Chongqing,Western,2020
513330,19,1.8142020377284153e-5,510000,Sichuan_Chongqing,Western,2020
513331,14,9.955414738240762e-6,510000,Sichuan_Chongqing,Western,2020
513332,34,2.5000756272335983e-5,510000,Sichuan_Chongqing,Western,2020
513333,13,1.3000855129351755e-5,510000,Sichuan_Chongqing,Western,2020
513334,21,1.34995279516877e-5,510000,Sichuan_Chongqing,Western,2020
513335,12,8.089902081600509e-6,510000,Sichuan_Chongqing,Western,2020
513336,7,3.827007202384254e-6,510000,Sichuan_Chongqing,Western,2020
513337,11,4.390630175241526e-6,510000,Sichuan_Chongqing,Western,2020
513338,5,3.452461334377951e-6,510000,Sichuan_Chongqing,Western,2020
513401,3,1.4200556576314524e-4,510000,Sichuan_Chongqing,Western,2020
513422,19,1.9638038844291964e-5,510000,Sichuan_Chongqing,Western,2020
513423,12,5.69836537257143e-5,510000,Sichuan_Chongqing,Western,2020
513424,4,3.58741331379448e-5,510000,Sichuan_Chongqing,Western,2020
513425,7,4.903447697024336e-5,510000,Sichuan_Chongqing,Western,2020
513426,4,5.506040760194396e-5,510000,Sichuan_Chongqing,Western,2020
513427,3,2.9249217784769728e-5,510000,Sichuan_Chongqing,Western,2020
513428,3,4.882158481020124e-5,510000,Sichuan_Chongqing,Western,2020
513429,3,5.460359154327733e-5,510000,Sichuan_Chongqing,Western,2020
513430,1,4.712638588159468e-5,510000,Sichuan_Chongqing,Western,2020
513431,4,7.177713300945466e-5,510000,Sichuan_Chongqing,Western,2020
513432,3,3.8365332244607155e-5,510000,Sichuan_Chongqing,Western,2020
513433,7,7.165156271844679e-5,510000,Sichuan_Chongqing,Western,2020
513434,3,7.557310847325653e-5,510000,Sichuan_Chongqing,Western,2020
513435,3,4.7954139466572e-5,510000,Sichuan_Chongqing,Western,2020
513436,3,6.726814922659654e-5,510000,Sichuan_Chongqing,Western,2020
513437,6,5.809790964132459e-5,510000,Sichuan_Chongqing,Western,2020
520102,1,1.2046737418193507e-4,520000,Guizhou,Western,2020
520103,1,1.2972998731461494e-4,520000,Guizhou,Western,2020
520111,1,1.1654294175376858e-4,520000,Guizhou,Western,2020
520112,1,4.709318913799491e-5,520000,Guizhou,Western,2020
520113,1,6.23622478572191e-5,520000,Guizhou,Western,2020
520115,1,8.84245782564092e-5,520000,Guizhou,Western,2020
520121,3,5.523721634502985e-5,520000,Guizhou,Western,2020
520122,1,3.695302730493792e-5,520000,Guizhou,Western,2020
520123,1,5.044822524659085e-5,520000,Guizhou,Western,2020
520181,2,9.4709587821856e-5,520000,Guizhou,Western,2020
520201,1,1.181371071148978e-4,520000,Guizhou,Western,2020
520203,2,1.0996637817931514e-4,520000,Guizhou,Western,2020
520204,4,1.4510440961135152e-4,520000,Guizhou,Western,2020
520281,5,2.0207290830194418e-4,520000,Guizhou,Western,2020
520302,3,1.3540085712346567e-4,520000,Guizhou,Western,2020
520303,1,9.408462304017304e-5,520000,Guizhou,Western,2020
520304,5,1.2398117732513865e-4,520000,Guizhou,Western,2020
520322,6,8.94009955192465e-5,520000,Guizhou,Western,2020
520323,5,6.39145564546788e-5,520000,Guizhou,Western,2020
520324,2,6.757846661242055e-5,520000,Guizhou,Western,2020
520325,4,3.740046167519593e-5,520000,Guizhou,Western,2020
520326,4,5.509288267720463e-5,520000,Guizhou,Western,2020
520327,3,4.9259637492050634e-5,520000,Guizhou,Western,2020
520328,3,5.662281955615143e-5,520000,Guizhou,Western,2020
520329,4,3.6133212071690986e-5,520000,Guizhou,Western,2020
520330,5,1.0951172712566568e-4,520000,Guizhou,Western,2020
520381,3,3.686426209922544e-5,520000,Guizhou,Western,2020
520382,2,1.0875108869622714e-4,520000,Guizhou,Western,2020
520402,2,1.3786751950659777e-4,520000,Guizhou,Western,2020
520403,1,5.859008744860845e-5,520000,Guizhou,Western,2020
520422,2,7.580332067343767e-5,520000,Guizhou,Western,2020
520423,3,5.491679560245798e-5,520000,Guizhou,Western,2020
520424,3,5.949938955590696e-5,520000,Guizhou,Western,2020
520425,4,6.128840536859991e-5,520000,Guizhou,Western,2020
520502,5,2.7160926111841326e-4,520000,Guizhou,Western,2020
520521,6,1.7910364840424746e-4,520000,Guizhou,Western,2020
520522,3,1.3739194007111397e-4,520000,Guizhou,Western,2020
520523,4,9.664438063905233e-5,520000,Guizhou,Western,2020
520524,5,1.696959799354032e-4,520000,Guizhou,Western,2020
520525,4,1.5977376194076216e-4,520000,Guizhou,Western,2020
520526,10,2.5664041642826533e-4,520000,Guizhou,Western,2020
520527,4,1.3956199676686532e-4,520000,Guizhou,Western,2020
520602,2,6.705237039319782e-5,520000,Guizhou,Western,2020
520603,2,2.650615642775246e-5,520000,Guizhou,Western,2020
520621,2,3.11876189436617e-5,520000,Guizhou,Western,2020
520622,1,2.585665492253921e-5,520000,Guizhou,Western,2020
520623,3,4.684277022431822e-5,520000,Guizhou,Western,2020
520624,4,7.516897420334593e-5,520000,Guizhou,Western,2020
520625,3,4.935850605451087e-5,520000,Guizhou,Western,2020
520626,2,7.089453263070381e-5,520000,Guizhou,Western,2020
520627,4,8.574358037655683e-5,520000,Guizhou,Western,2020
520628,4,8.804931072006374e-5,520000,Guizhou,Western,2020
522301,4,1.694556643784743e-4,520000,Guizhou,Western,2020
522302,1,8.362692713790074e-5,520000,Guizhou,Western,2020
522323,3,4.797218117505015e-5,520000,Guizhou,Western,2020
522324,1,4.89457117645309e-5,520000,Guizhou,Western,2020
522325,3,6.077746418449874e-5,520000,Guizhou,Western,2020
522326,4,4.169583162967284e-5,520000,Guizhou,Western,2020
522327,4,3.59715583637268e-5,520000,Guizhou,Western,2020
522328,4,7.139031877968327e-5,520000,Guizhou,Western,2020
522601,4,1.073719805001577e-4,520000,Guizhou,Western,2020
522622,1,3.9628251838077336e-5,520000,Guizhou,Western,2020
522623,3,2.215593967950199e-5,520000,Guizhou,Western,2020
522624,2,3.149144131443367e-5,520000,Guizhou,Western,2020
522625,2,3.2501055320870686e-5,520000,Guizhou,Western,2020
522626,1,2.9239836096361076e-5,520000,Guizhou,Western,2020
522627,4,4.8810759785114356e-5,520000,Guizhou,Western,2020
522628,3,2.7138337892826688e-5,520000,Guizhou,Western,2020
522629,4,3.6594358140392385e-5,520000,Guizhou,Western,2020
522630,1,2.340298256951141e-5,520000,Guizhou,Western,2020
522631,6,7.861710552768933e-5,520000,Guizhou,Western,2020
522632,4,5.6453227496456884e-5,520000,Guizhou,Western,2020
522633,4,6.4908293757655e-5,520000,Guizhou,Western,2020
522634,2,2.062528113221611e-5,520000,Guizhou,Western,2020
522635,1,2.1469633088993326e-5,520000,Guizhou,Western,2020
522636,1,2.4740955670250696e-5,520000,Guizhou,Western,2020
522701,4,6.484623028049022e-5,520000,Guizhou,Western,2020
522702,1,4.937510442631076e-5,520000,Guizhou,Western,2020
522722,5,2.5958410158355953e-5,520000,Guizhou,Western,2020
522723,3,3.820584354166034e-5,520000,Guizhou,Western,2020
522725,3,6.76939335466807e-5,520000,Guizhou,Western,2020
522726,4,4.222481452225209e-5,520000,Guizhou,Western,2020
522727,3,4.223996955737372e-5,520000,Guizhou,Western,2020
522728,5,5.0462658613373344e-5,520000,Guizhou,Western,2020
522729,1,3.654095468329708e-5,520000,Guizhou,Western,2020
522730,3,3.73268515046051e-5,520000,Guizhou,Western,2020
522731,4,6.636029045597623e-5,520000,Guizhou,Western,2020
522732,3,5.7172730830565317e-05,520000,Guizhou,Western,2020
530102,1,1.1464856236356342e-4,530000,Yunnan,Western,2020
530103,1,1.005890197807141e-4,530000,Yunnan,Western,2020
530111,1,1.745275494658506e-4,530000,Yunnan,Western,2020
530112,1,9.701243149200651e-5,530000,Yunnan,Western,2020
530113,2,3.57233044550675e-5,530000,Yunnan,Western,2020
530114,1,6.341516196400368e-5,530000,Yunnan,Western,2020
530115,4,3.671126841133077e-5,530000,Yunnan,Western,2020
530124,1,1.7900261483676994e-5,530000,Yunnan,Western,2020
530125,3,4.4443222996724853e-5,530000,Yunnan,Western,2020
530126,2,2.9852532516278928e-5,530000,Yunnan,Western,2020
530127,1,4.339175222661854e-5,530000,Yunnan,Western,2020
530128,7,4.6887513661344044e-5,530000,Yunnan,Western,2020
530129,7,6.604708639679555e-5,530000,Yunnan,Western,2020
530181,2,4.371866798424254e-5,530000,Yunnan,Western,2020
530302,2,1.3334410235695698e-4,530000,Yunnan,Western,2020
530303,3,5.146000425804526e-5,530000,Yunnan,Western,2020
530304,2,2.3149676982478236e-5,530000,Yunnan,Western,2020
530322,3,9.496505841390656e-5,530000,Yunnan,Western,2020
530323,6,7.129722356393595e-5,530000,Yunnan,Western,2020
530324,4,9.884546907338619e-5,530000,Yunnan,Western,2020
530325,6,1.2939729821027804e-4,530000,Yunnan,Western,2020
530326,8,1.3232294165709403e-4,530000,Yunnan,Western,2020
530381,9,1.940486780392042e-4,530000,Yunnan,Western,2020
530402,2,6.302040938250183e-5,530000,Yunnan,Western,2020
530403,1,2.994201939033052e-5,530000,Yunnan,Western,2020
530423,1,3.568649936977209e-5,530000,Yunnan,Western,2020
530424,2,2.289276305374944e-5,530000,Yunnan,Western,2020
530425,3,1.5315245492928278e-5,530000,Yunnan,Western,2020
530426,2,1.4905337876304792e-5,530000,Yunnan,Western,2020
530427,4,3.1624949957171954e-5,530000,Yunnan,Western,2020
530428,4,2.635749274989254e-5,530000,Yunnan,Western,2020
530481,1,2.016197005849732e-5,530000,Yunnan,Western,2020
530502,7,1.1574694157571305e-4,530000,Yunnan,Western,2020
530521,3,3.9518558250530225e-5,530000,Yunnan,Western,2020
530523,5,4.289668774597822e-5,530000,Yunnan,Western,2020
530524,5,3.7530361976238576e-5,530000,Yunnan,Western,2020
530581,10,8.822034611643662e-5,530000,Yunnan,Western,2020
530602,4,1.6182546502889694e-4,530000,Yunnan,Western,2020
530621,2,7.842947175951661e-5,530000,Yunnan,Western,2020
530622,5,7.675159287104898e-5,530000,Yunnan,Western,2020
530623,3,5.270776881639382e-5,530000,Yunnan,Western,2020
530624,4,3.4350691274050176e-5,530000,Yunnan,Western,2020
530625,2,5.895164328651052e-5,530000,Yunnan,Western,2020
530626,1,2.02507352642098e-5,530000,Yunnan,Western,2020
530627,4,2.740145816927196e-4,530000,Yunnan,Western,2020
530628,4,9.520898231253118e-5,530000,Yunnan,Western,2020
530629,4,6.715484729735367e-5,530000,Yunnan,Western,2020
530681,1,1.5113178357973052e-5,530000,Yunnan,Western,2020
530702,1,2.7889594633856674e-5,530000,Yunnan,Western,2020
530721,10,2.588335665108688e-5,530000,Yunnan,Western,2020
530722,7,4.078508618569604e-5,530000,Yunnan,Western,2020
530723,2,1.880884192263641e-5,530000,Yunnan,Western,2020
530724,10,4.077570449728743e-5,530000,Yunnan,Western,2020
530802,5,5.045832860333865e-5,530000,Yunnan,Western,2020
530821,6,1.9453291749475766e-5,530000,Yunnan,Western,2020
530822,9,3.864100955015323e-5,530000,Yunnan,Western,2020
530823,4,3.7307366459448704e-5,530000,Yunnan,Western,2020
530824,10,3.843749907851973e-5,530000,Yunnan,Western,2020
530825,7,2.3402260901172286e-5,530000,Yunnan,Western,2020
530826,6,1.589763184260283e-5,530000,Yunnan,Western,2020
530827,2,2.2741212702533027e-5,530000,Yunnan,Western,2020
530828,12,6.467447321577826e-5,530000,Yunnan,Western,2020
530829,2,1.485121275087037e-5,530000,Yunnan,Western,2020
530902,3,4.94884063555535e-5,530000,Yunnan,Western,2020
530921,4,5.316747154841697e-5,530000,Yunnan,Western,2020
530922,6,5.573805417238321e-5,530000,Yunnan,Western,2020
530923,6,4.819878503353565e-5,530000,Yunnan,Western,2020
530924,3,2.9130864177153086e-5,530000,Yunnan,Western,2020
530925,4,2.515158495521327e-5,530000,Yunnan,Western,2020
530926,5,4.503715603982542e-5,530000,Yunnan,Western,2020
530927,3,2.4023617341159614e-5,530000,Yunnan,Western,2020
532301,6,6.832322833839849e-5,530000,Yunnan,Western,2020
532322,5,1.4063150924544967e-5,530000,Yunnan,Western,2020
532323,2,1.6081657269079902e-5,530000,Yunnan,Western,2020
532324,3,2.503539635261403e-5,530000,Yunnan,Western,2020
532325,3,1.8346974185595867e-5,530000,Yunnan,Western,2020
532326,7,2.6449144628961517e-5,530000,Yunnan,Western,2020
532327,4,1.0949152041217034e-5,530000,Yunnan,Western,2020
532328,4,2.4691882223190126e-5,530000,Yunnan,Western,2020
532329,2,3.172526185631042e-5,530000,Yunnan,Western,2020
532331,5,4.141943265578766e-5,530000,Yunnan,Western,2020
532501,3,5.080617274279726e-5,530000,Yunnan,Western,2020
532502,2,4.067683593482717e-5,530000,Yunnan,Western,2020
532503,2,7.72466573516892e-5,530000,Yunnan,Western,2020
532504,7,7.228663085687747e-5,530000,Yunnan,Western,2020
532523,2,2.0863431684127626e-5,530000,Yunnan,Western,2020
532524,6,6.851663545328413e-5,530000,Yunnan,Western,2020
532525,5,3.7912846195975255e-5,530000,Yunnan,Western,2020
532527,2,6.495736720471551e-5,530000,Yunnan,Western,2020
532528,3,7.033812634123771e-5,530000,Yunnan,Western,2020
532529,3,6.548129841892091e-5,530000,Yunnan,Western,2020
532530,6,5.653044600874336e-5,530000,Yunnan,Western,2020
532531,3,3.894555358926432e-5,530000,Yunnan,Western,2020
532532,3,1.4405943385629733e-5,530000,Yunnan,Western,2020
532601,4,9.787121681556618e-5,530000,Yunnan,Western,2020
532622,6,8.734568408941618e-5,530000,Yunnan,Western,2020
532623,3,3.0486878986370515e-5,530000,Yunnan,Western,2020
532624,3,4.045600542305468e-5,530000,Yunnan,Western,2020
532625,3,5.6546322712204057e-5,530000,Yunnan,Western,2020
532626,7,9.289603528563273e-5,530000,Yunnan,Western,2020
532627,10,1.5529508822814743e-4,530000,Yunnan,Western,2020
532628,9,6.838096180552854e-5,530000,Yunnan,Western,2020
532801,11,7.471865315973147e-5,530000,Yunnan,Western,2020
532822,9,4.833157200793482e-5,530000,Yunnan,Western,2020
532823,11,4.218512276360015e-5,530000,Yunnan,Western,2020
532901,3,8.050354656616417e-5,530000,Yunnan,Western,2020
532922,1,1.262847426636283e-5,530000,Yunnan,Western,2020
532923,4,4.654760787361577e-5,530000,Yunnan,Western,2020
532924,3,4.452332818236783e-5,530000,Yunnan,Western,2020
532925,2,3.006542467632102e-5,530000,Yunnan,Western,2020
532926,3,2.465868547959035e-5,530000,Yunnan,Western,2020
532927,4,3.3847688441679494e-5,530000,Yunnan,Western,2020
532928,4,2.1317361069437772e-5,530000,Yunnan,Western,2020
532929,4,2.311864524389582e-5,530000,Yunnan,Western,2020
532930,4,3.3835420079914346e-5,530000,Yunnan,Western,2020
532931,4,2.0462905755912796e-5,530000,Yunnan,Western,2020
532932,2,3.0911941638115635e-5,530000,Yunnan,Western,2020
533102,1,3.514669145210597e-5,530000,Yunnan,Western,2020
533103,3,6.467735988913481e-5,530000,Yunnan,Western,2020
533122,1,2.050620585626035e-5,530000,Yunnan,Western,2020
533123,6,5.12738138265508e-5,530000,Yunnan,Western,2020
533124,4,3.0592964232222016e-5,530000,Yunnan,Western,2020
533301,6,3.077193798032521e-5,530000,Yunnan,Western,2020
533323,5,2.3541542890623573e-5,530000,Yunnan,Western,2020
533324,6,5.349005729600622e-6,530000,Yunnan,Western,2020
533325,6,3.0410382142423176e-5,530000,Yunnan,Western,2020
533401,17,2.2091711197319775e-5,530000,Yunnan,Western,2020
533422,10,6.4928500471150574e-6,530000,Yunnan,Western,2020
533423,7,2.033011878151364e-5,530000,Yunnan,Western,2020
540102,1,4.431476603236046e-5,540000,Xizang,Western,2020
540103,5,1.2750436215675098e-5,540000,Xizang,Western,2020
540104,3,4.825074515395271e-6,540000,Xizang,Western,2020
540121,5,9.269108147732107e-6,540000,Xizang,Western,2020
