,GBCounty,Prov_En,all_locations,GBProv,region_name
1,110100,Beijing,1,110000,Eastern
2,110112,Beijing,1,110000,Eastern
3,110113,Beijing,1,110000,Eastern
4,110114,Beijing,1,110000,Eastern
5,110224,Beijing,1,110000,Eastern
6,110226,Beijing,1,110000,Eastern
7,110227,Beijing,1,110000,Eastern
8,110228,Beijing,1,110000,Eastern
9,110229,Beijing,1,110000,Eastern
10,120100,Tianjin,1,120000,Eastern
11,120114,Tianjin,1,120000,Eastern
12,120221,Tianjin,1,120000,Eastern
13,120223,Tianjin,1,120000,Eastern
14,120224,Tianjin,1,120000,Eastern
15,120225,Tianjin,1,120000,Eastern
16,130100,Hebei,1,130000,Eastern
17,130121,Hebei,1,130000,Eastern
18,130122,Hebei,1,130000,Eastern
19,130123,Hebei,1,130000,Eastern
20,130124,Hebei,1,130000,Eastern
21,130125,Hebei,1,130000,Eastern
22,130126,Hebei,1,130000,Eastern
23,130127,Hebei,1,130000,Eastern
24,130128,Hebei,1,130000,Eastern
25,130129,Hebei,1,130000,Eastern
26,130130,Hebei,1,130000,Eastern
27,130131,Hebei,1,130000,Eastern
28,130132,Hebei,1,130000,Eastern
29,130133,Hebei,1,130000,Eastern
30,130181,Hebei,1,130000,Eastern
31,130182,Hebei,1,130000,Eastern
32,130183,Hebei,1,130000,Eastern
33,130184,Hebei,1,130000,Eastern
34,130200,Hebei,1,130000,Eastern
35,130221,Hebei,1,130000,Eastern
36,130223,Hebei,1,130000,Eastern
37,130224,Hebei,1,130000,Eastern
38,130225,Hebei,1,130000,Eastern
39,130227,Hebei,1,130000,Eastern
40,130229,Hebei,1,130000,Eastern
41,130230,Hebei,1,130000,Eastern
42,130281,Hebei,1,130000,Eastern
43,130282,Hebei,1,130000,Eastern
44,130283,Hebei,1,130000,Eastern
45,130300,Hebei,1,130000,Eastern
46,130321,Hebei,1,130000,Eastern
47,130322,Hebei,1,130000,Eastern
48,130323,Hebei,1,130000,Eastern
49,130324,Hebei,1,130000,Eastern
50,130400,Hebei,1,130000,Eastern
51,130421,Hebei,1,130000,Eastern
52,130423,Hebei,1,130000,Eastern
53,130424,Hebei,1,130000,Eastern
54,130425,Hebei,1,130000,Eastern
55,130426,Hebei,1,130000,Eastern
56,130427,Hebei,1,130000,Eastern
57,130428,Hebei,1,130000,Eastern
58,130429,Hebei,1,130000,Eastern
59,130430,Hebei,1,130000,Eastern
60,130431,Hebei,1,130000,Eastern
61,130432,Hebei,1,130000,Eastern
62,130433,Hebei,1,130000,Eastern
63,130434,Hebei,1,130000,Eastern
64,130435,Hebei,1,130000,Eastern
65,130481,Hebei,1,130000,Eastern
66,130500,Hebei,1,130000,Eastern
67,130521,Hebei,1,130000,Eastern
68,130522,Hebei,1,130000,Eastern
69,130523,Hebei,1,130000,Eastern
70,130524,Hebei,1,130000,Eastern
71,130525,Hebei,1,130000,Eastern
72,130526,Hebei,1,130000,Eastern
73,130527,Hebei,1,130000,Eastern
74,130528,Hebei,1,130000,Eastern
75,130529,Hebei,1,130000,Eastern
76,130530,Hebei,1,130000,Eastern
77,130531,Hebei,1,130000,Eastern
78,130532,Hebei,1,130000,Eastern
79,130533,Hebei,1,130000,Eastern
80,130534,Hebei,1,130000,Eastern
81,130535,Hebei,1,130000,Eastern
82,130581,Hebei,1,130000,Eastern
83,130582,Hebei,1,130000,Eastern
84,130600,Hebei,1,130000,Eastern
85,130621,Hebei,1,130000,Eastern
86,130622,Hebei,1,130000,Eastern
87,130623,Hebei,1,130000,Eastern
88,130624,Hebei,1,130000,Eastern
89,130625,Hebei,1,130000,Eastern
90,130626,Hebei,1,130000,Eastern
91,130627,Hebei,1,130000,Eastern
92,130628,Hebei,1,130000,Eastern
93,130629,Hebei,1,130000,Eastern
94,130630,Hebei,1,130000,Eastern
95,130631,Hebei,1,130000,Eastern
96,130632,Hebei,1,130000,Eastern
97,130633,Hebei,1,130000,Eastern
98,130634,Hebei,1,130000,Eastern
99,130635,Hebei,1,130000,Eastern
100,130636,Hebei,1,130000,Eastern
101,130637,Hebei,1,130000,Eastern
102,130638,Hebei,1,130000,Eastern
103,130681,Hebei,1,130000,Eastern
104,130682,Hebei,1,130000,Eastern
105,130683,Hebei,1,130000,Eastern
106,130684,Hebei,1,130000,Eastern
107,130700,Hebei,1,130000,Eastern
108,130721,Hebei,1,130000,Eastern
109,130722,Hebei,1,130000,Eastern
110,130723,Hebei,1,130000,Eastern
111,130724,Hebei,1,130000,Eastern
112,130725,Hebei,1,130000,Eastern
113,130726,Hebei,1,130000,Eastern
114,130727,Hebei,1,130000,Eastern
115,130728,Hebei,1,130000,Eastern
116,130729,Hebei,1,130000,Eastern
117,130730,Hebei,1,130000,Eastern
118,130731,Hebei,1,130000,Eastern
119,130732,Hebei,1,130000,Eastern
120,130733,Hebei,1,130000,Eastern
121,130800,Hebei,1,130000,Eastern
122,130821,Hebei,1,130000,Eastern
123,130822,Hebei,1,130000,Eastern
124,130823,Hebei,1,130000,Eastern
125,130824,Hebei,1,130000,Eastern
126,130825,Hebei,1,130000,Eastern
127,130826,Hebei,1,130000,Eastern
128,130827,Hebei,1,130000,Eastern
129,130828,Hebei,1,130000,Eastern
130,130900,Hebei,1,130000,Eastern
131,130921,Hebei,1,130000,Eastern
132,130922,Hebei,1,130000,Eastern
133,130923,Hebei,1,130000,Eastern
134,130924,Hebei,1,130000,Eastern
135,130925,Hebei,1,130000,Eastern
136,130926,Hebei,1,130000,Eastern
137,130927,Hebei,1,130000,Eastern
138,130928,Hebei,1,130000,Eastern
139,130929,Hebei,1,130000,Eastern
140,130930,Hebei,1,130000,Eastern
141,130981,Hebei,1,130000,Eastern
142,130982,Hebei,1,130000,Eastern
143,130983,Hebei,1,130000,Eastern
144,130984,Hebei,1,130000,Eastern
145,131000,Hebei,1,130000,Eastern
146,131022,Hebei,1,130000,Eastern
147,131023,Hebei,1,130000,Eastern
148,131024,Hebei,1,130000,Eastern
149,131025,Hebei,1,130000,Eastern
150,131026,Hebei,1,130000,Eastern
151,131028,Hebei,1,130000,Eastern
152,131081,Hebei,1,130000,Eastern
153,131082,Hebei,1,130000,Eastern
154,131100,Hebei,1,130000,Eastern
155,131121,Hebei,1,130000,Eastern
156,131122,Hebei,1,130000,Eastern
157,131123,Hebei,1,130000,Eastern
158,131124,Hebei,1,130000,Eastern
159,131125,Hebei,1,130000,Eastern
160,131126,Hebei,1,130000,Eastern
161,131127,Hebei,1,130000,Eastern
162,131129,Hebei,1,130000,Eastern
163,131181,Hebei,1,130000,Eastern
164,131182,Hebei,1,130000,Eastern
165,140100,Shanxi,1,140000,Central
166,140121,Shanxi,1,140000,Central
167,140122,Shanxi,1,140000,Central
168,140123,Shanxi,1,140000,Central
169,140181,Shanxi,1,140000,Central
170,140200,Shanxi,1,140000,Central
171,140221,Shanxi,1,140000,Central
172,140222,Shanxi,1,140000,Central
173,140223,Shanxi,1,140000,Central
174,140224,Shanxi,1,140000,Central
175,140225,Shanxi,1,140000,Central
176,140226,Shanxi,1,140000,Central
177,140227,Shanxi,1,140000,Central
178,140300,Shanxi,1,140000,Central
179,140321,Shanxi,1,140000,Central
180,140322,Shanxi,1,140000,Central
181,140400,Shanxi,1,140000,Central
182,140421,Shanxi,1,140000,Central
183,140423,Shanxi,1,140000,Central
184,140424,Shanxi,1,140000,Central
185,140425,Shanxi,1,140000,Central
186,140426,Shanxi,1,140000,Central
187,140427,Shanxi,1,140000,Central
188,140428,Shanxi,1,140000,Central
189,140429,Shanxi,1,140000,Central
190,140430,Shanxi,1,140000,Central
191,140431,Shanxi,1,140000,Central
192,140481,Shanxi,1,140000,Central
193,140500,Shanxi,1,140000,Central
194,140521,Shanxi,1,140000,Central
195,140522,Shanxi,1,140000,Central
196,140524,Shanxi,1,140000,Central
197,140581,Shanxi,1,140000,Central
198,140600,Shanxi,1,140000,Central
199,140621,Shanxi,1,140000,Central
200,140622,Shanxi,1,140000,Central
201,140623,Shanxi,1,140000,Central
202,140624,Shanxi,1,140000,Central
203,140702,Shanxi,1,140000,Central
204,140721,Shanxi,1,140000,Central
205,140722,Shanxi,1,140000,Central
206,140723,Shanxi,1,140000,Central
207,140724,Shanxi,1,140000,Central
208,140725,Shanxi,1,140000,Central
209,140726,Shanxi,1,140000,Central
210,140727,Shanxi,1,140000,Central
211,140728,Shanxi,1,140000,Central
212,140729,Shanxi,1,140000,Central
213,140781,Shanxi,1,140000,Central
214,140800,Shanxi,1,140000,Central
215,140821,Shanxi,1,140000,Central
216,140822,Shanxi,1,140000,Central
217,140823,Shanxi,1,140000,Central
218,140824,Shanxi,1,140000,Central
219,140825,Shanxi,1,140000,Central
220,140826,Shanxi,1,140000,Central
221,140827,Shanxi,1,140000,Central
222,140828,Shanxi,1,140000,Central
223,140829,Shanxi,1,140000,Central
224,140830,Shanxi,1,140000,Central
225,140881,Shanxi,1,140000,Central
226,140882,Shanxi,1,140000,Central
227,140900,Shanxi,1,140000,Central
228,140921,Shanxi,1,140000,Central
229,140922,Shanxi,1,140000,Central
230,140923,Shanxi,1,140000,Central
231,140924,Shanxi,1,140000,Central
232,140925,Shanxi,1,140000,Central
233,140926,Shanxi,1,140000,Central
234,140927,Shanxi,1,140000,Central
235,140928,Shanxi,1,140000,Central
236,140929,Shanxi,1,140000,Central
237,140930,Shanxi,1,140000,Central
238,140931,Shanxi,1,140000,Central
239,140932,Shanxi,1,140000,Central
240,140981,Shanxi,1,140000,Central
241,141000,Shanxi,1,140000,Central
242,141021,Shanxi,1,140000,Central
243,141022,Shanxi,1,140000,Central
244,141023,Shanxi,1,140000,Central
245,141024,Shanxi,1,140000,Central
246,141025,Shanxi,1,140000,Central
247,141026,Shanxi,1,140000,Central
248,141027,Shanxi,1,140000,Central
249,141028,Shanxi,1,140000,Central
250,141029,Shanxi,1,140000,Central
251,141030,Shanxi,1,140000,Central
252,141031,Shanxi,1,140000,Central
253,141032,Shanxi,1,140000,Central
254,141033,Shanxi,1,140000,Central
255,141034,Shanxi,1,140000,Central
256,141081,Shanxi,1,140000,Central
257,141082,Shanxi,1,140000,Central
258,142301,Shanxi,1,140000,Central
259,142302,Shanxi,1,140000,Central
260,142303,Shanxi,1,140000,Central
261,142322,Shanxi,1,140000,Central
262,142323,Shanxi,1,140000,Central
263,142325,Shanxi,1,140000,Central
264,142326,Shanxi,1,140000,Central
265,142327,Shanxi,1,140000,Central
266,142328,Shanxi,1,140000,Central
267,142329,Shanxi,1,140000,Central
268,142330,Shanxi,1,140000,Central
269,142332,Shanxi,1,140000,Central
270,142333,Shanxi,1,140000,Central
271,150100,Neimenggu,1,NA,Western
272,150121,Neimenggu,1,NA,Western
273,150122,Neimenggu,1,NA,Western
274,150200,Neimenggu,1,NA,Western
275,150221,Neimenggu,1,NA,Western
276,150222,Neimenggu,1,NA,Western
277,150300,Neimenggu,1,NA,Western
278,150400,Neimenggu,1,NA,Western
279,150421,Neimenggu,1,NA,Western
280,150422,Neimenggu,1,NA,Western
281,150423,Neimenggu,1,NA,Western
282,150424,Neimenggu,1,NA,Western
283,150425,Neimenggu,1,NA,Western
284,150426,Neimenggu,1,NA,Western
285,150428,Neimenggu,1,NA,Western
286,150429,Neimenggu,1,NA,Western
287,150430,Neimenggu,1,NA,Western
288,150500,Neimenggu,1,NA,Western
289,150521,Neimenggu,1,NA,Western
290,150522,Neimenggu,1,NA,Western
291,150523,Neimenggu,1,NA,Western
292,150524,Neimenggu,1,NA,Western
293,150525,Neimenggu,1,NA,Western
294,150526,Neimenggu,1,NA,Western
295,150581,Neimenggu,1,NA,Western
296,152101,Neimenggu,1,NA,Western
297,152102,Neimenggu,1,NA,Western
298,152103,Neimenggu,1,NA,Western
299,152104,Neimenggu,1,NA,Western
300,152105,Neimenggu,1,NA,Western
301,152106,Neimenggu,1,NA,Western
302,152122,Neimenggu,1,NA,Western
303,152123,Neimenggu,1,NA,Western
304,152127,Neimenggu,1,NA,Western
305,152128,Neimenggu,1,NA,Western
306,152129,Neimenggu,1,NA,Western
307,152130,Neimenggu,1,NA,Western
308,152131,Neimenggu,1,NA,Western
309,152201,Neimenggu,1,NA,Western
310,152221,Neimenggu,1,NA,Western
311,152222,Neimenggu,1,NA,Western
312,152223,Neimenggu,1,NA,Western
313,152224,Neimenggu,1,NA,Western
314,152501,Neimenggu,1,NA,Western
315,152502,Neimenggu,1,NA,Western
316,152522,Neimenggu,1,NA,Western
317,152523,Neimenggu,1,NA,Western
318,152524,Neimenggu,1,NA,Western
319,152525,Neimenggu,1,NA,Western
320,152526,Neimenggu,1,NA,Western
321,152527,Neimenggu,1,NA,Western
322,152528,Neimenggu,1,NA,Western
323,152529,Neimenggu,1,NA,Western
324,152530,Neimenggu,1,NA,Western
325,152531,Neimenggu,1,NA,Western
326,152601,Neimenggu,1,NA,Western
327,152602,Neimenggu,1,NA,Western
328,152621,Neimenggu,1,NA,Western
329,152622,Neimenggu,1,NA,Western
330,152623,Neimenggu,1,NA,Western
331,152624,Neimenggu,1,NA,Western
332,152625,Neimenggu,1,NA,Western
333,152626,Neimenggu,1,NA,Western
334,152627,Neimenggu,1,NA,Western
335,152629,Neimenggu,1,NA,Western
336,152630,Neimenggu,1,NA,Western
337,152631,Neimenggu,1,NA,Western
338,152632,Neimenggu,1,NA,Western
339,152633,Neimenggu,1,NA,Western
340,152634,Neimenggu,1,NA,Western
341,152701,Neimenggu,1,NA,Western
342,152722,Neimenggu,1,NA,Western
343,152723,Neimenggu,1,NA,Western
344,152724,Neimenggu,1,NA,Western
345,152725,Neimenggu,1,NA,Western
346,152726,Neimenggu,1,NA,Western
347,152727,Neimenggu,1,NA,Western
348,152728,Neimenggu,1,NA,Western
349,152801,Neimenggu,1,NA,Western
350,152822,Neimenggu,1,NA,Western
351,152823,Neimenggu,1,NA,Western
352,152824,Neimenggu,1,NA,Western
353,152825,Neimenggu,1,NA,Western
354,152826,Neimenggu,1,NA,Western
355,152827,Neimenggu,1,NA,Western
356,152921,Neimenggu,1,NA,Western
357,152922,Neimenggu,1,NA,Western
358,152923,Neimenggu,1,NA,Western
359,210100,Liaoning,1,210000,Northeastern
360,210122,Liaoning,1,210000,Northeastern
361,210123,Liaoning,1,210000,Northeastern
362,210124,Liaoning,1,210000,Northeastern
363,210181,Liaoning,1,210000,Northeastern
364,210200,Liaoning,1,210000,Northeastern
365,210224,Liaoning,1,210000,Northeastern
366,210281,Liaoning,1,210000,Northeastern
367,210282,Liaoning,1,210000,Northeastern
368,210283,Liaoning,1,210000,Northeastern
369,210300,Liaoning,1,210000,Northeastern
370,210321,Liaoning,1,210000,Northeastern
371,210323,Liaoning,1,210000,Northeastern
372,210381,Liaoning,1,210000,Northeastern
373,210400,Liaoning,1,210000,Northeastern
374,210421,Liaoning,1,210000,Northeastern
375,210422,Liaoning,1,210000,Northeastern
376,210423,Liaoning,1,210000,Northeastern
377,210500,Liaoning,1,210000,Northeastern
378,210521,Liaoning,1,210000,Northeastern
379,210522,Liaoning,1,210000,Northeastern
380,210600,Liaoning,1,210000,Northeastern
381,210624,Liaoning,1,210000,Northeastern
382,210681,Liaoning,1,210000,Northeastern
383,210682,Liaoning,1,210000,Northeastern
384,210700,Liaoning,1,210000,Northeastern
385,210726,Liaoning,1,210000,Northeastern
386,210727,Liaoning,1,210000,Northeastern
387,210781,Liaoning,1,210000,Northeastern
388,210782,Liaoning,1,210000,Northeastern
389,210800,Liaoning,1,210000,Northeastern
390,210881,Liaoning,1,210000,Northeastern
391,210882,Liaoning,1,210000,Northeastern
392,210900,Liaoning,1,210000,Northeastern
393,210921,Liaoning,1,210000,Northeastern
394,210922,Liaoning,1,210000,Northeastern
395,211000,Liaoning,1,210000,Northeastern
396,211021,Liaoning,1,210000,Northeastern
397,211081,Liaoning,1,210000,Northeastern
398,211100,Liaoning,1,210000,Northeastern
399,211121,Liaoning,1,210000,Northeastern
400,211122,Liaoning,1,210000,Northeastern
401,211200,Liaoning,1,210000,Northeastern
402,211221,Liaoning,1,210000,Northeastern
403,211223,Liaoning,1,210000,Northeastern
404,211224,Liaoning,1,210000,Northeastern
405,211281,Liaoning,1,210000,Northeastern
406,211282,Liaoning,1,210000,Northeastern
407,211300,Liaoning,1,210000,Northeastern
408,211321,Liaoning,1,210000,Northeastern
409,211322,Liaoning,1,210000,Northeastern
410,211324,Liaoning,1,210000,Northeastern
411,211381,Liaoning,1,210000,Northeastern
412,211382,Liaoning,1,210000,Northeastern
413,211400,Liaoning,1,210000,Northeastern
414,211421,Liaoning,1,210000,Northeastern
415,211422,Liaoning,1,210000,Northeastern
416,211481,Liaoning,1,210000,Northeastern
417,220100,Jilin,1,220000,Northeastern
418,220112,Jilin,1,220000,Northeastern
419,220122,Jilin,1,220000,Northeastern
420,220181,Jilin,1,220000,Northeastern
421,220182,Jilin,1,220000,Northeastern
422,220183,Jilin,1,220000,Northeastern
423,220200,Jilin,1,220000,Northeastern
424,220221,Jilin,1,220000,Northeastern
425,220281,Jilin,1,220000,Northeastern
426,220282,Jilin,1,220000,Northeastern
427,220283,Jilin,1,220000,Northeastern
428,220284,Jilin,1,220000,Northeastern
429,220300,Jilin,1,220000,Northeastern
430,220322,Jilin,1,220000,Northeastern
431,220323,Jilin,1,220000,Northeastern
432,220381,Jilin,1,220000,Northeastern
433,220382,Jilin,1,220000,Northeastern
434,220400,Jilin,1,220000,Northeastern
435,220421,Jilin,1,220000,Northeastern
436,220422,Jilin,1,220000,Northeastern
437,220500,Jilin,1,220000,Northeastern
438,220521,Jilin,1,220000,Northeastern
439,220523,Jilin,1,220000,Northeastern
440,220524,Jilin,1,220000,Northeastern
441,220581,Jilin,1,220000,Northeastern
442,220582,Jilin,1,220000,Northeastern
443,220600,Jilin,1,220000,Northeastern
444,220621,Jilin,1,220000,Northeastern
445,220622,Jilin,1,220000,Northeastern
446,220623,Jilin,1,220000,Northeastern
447,220700,Jilin,1,220000,Northeastern
448,220721,Jilin,1,220000,Northeastern
449,220722,Jilin,1,220000,Northeastern
450,220723,Jilin,1,220000,Northeastern
451,220800,Jilin,1,220000,Northeastern
452,220821,Jilin,1,220000,Northeastern
453,220822,Jilin,1,220000,Northeastern
454,220881,Jilin,1,220000,Northeastern
455,220882,Jilin,1,220000,Northeastern
456,222401,Jilin,1,220000,Northeastern
457,222402,Jilin,1,220000,Northeastern
458,222403,Jilin,1,220000,Northeastern
459,222404,Jilin,1,220000,Northeastern
460,222405,Jilin,1,220000,Northeastern
461,222406,Jilin,1,220000,Northeastern
462,222424,Jilin,1,220000,Northeastern
463,222426,Jilin,1,220000,Northeastern
464,230100,Heilongjiang,1,230000,Northeastern
465,230121,Heilongjiang,1,230000,Northeastern
466,230123,Heilongjiang,1,230000,Northeastern
467,230124,Heilongjiang,1,230000,Northeastern
468,230125,Heilongjiang,1,230000,Northeastern
469,230126,Heilongjiang,1,230000,Northeastern
470,230127,Heilongjiang,1,230000,Northeastern
471,230128,Heilongjiang,1,230000,Northeastern
472,230129,Heilongjiang,1,230000,Northeastern
473,230181,Heilongjiang,1,230000,Northeastern
474,230182,Heilongjiang,1,230000,Northeastern
475,230183,Heilongjiang,1,230000,Northeastern
476,230184,Heilongjiang,1,230000,Northeastern
477,230200,Heilongjiang,1,230000,Northeastern
478,230221,Heilongjiang,1,230000,Northeastern
479,230223,Heilongjiang,1,230000,Northeastern
480,230224,Heilongjiang,1,230000,Northeastern
481,230225,Heilongjiang,1,230000,Northeastern
482,230227,Heilongjiang,1,230000,Northeastern
483,230229,Heilongjiang,1,230000,Northeastern
484,230230,Heilongjiang,1,230000,Northeastern
485,230231,Heilongjiang,1,230000,Northeastern
486,230281,Heilongjiang,1,230000,Northeastern
487,230300,Heilongjiang,1,230000,Northeastern
488,230321,Heilongjiang,1,230000,Northeastern
489,230381,Heilongjiang,1,230000,Northeastern
490,230382,Heilongjiang,1,230000,Northeastern
491,230400,Heilongjiang,1,230000,Northeastern
492,230421,Heilongjiang,1,230000,Northeastern
493,230422,Heilongjiang,1,230000,Northeastern
494,230500,Heilongjiang,1,230000,Northeastern
495,230521,Heilongjiang,1,230000,Northeastern
496,230522,Heilongjiang,1,230000,Northeastern
497,230523,Heilongjiang,1,230000,Northeastern
498,230524,Heilongjiang,1,230000,Northeastern
499,230600,Heilongjiang,1,230000,Northeastern
500,230621,Heilongjiang,1,230000,Northeastern
501,230622,Heilongjiang,1,230000,Northeastern
502,230623,Heilongjiang,1,230000,Northeastern
503,230624,Heilongjiang,1,230000,Northeastern
504,230700,Heilongjiang,1,230000,Northeastern
505,230722,Heilongjiang,1,230000,Northeastern
506,230781,Heilongjiang,1,230000,Northeastern
507,230800,Heilongjiang,1,230000,Northeastern
508,230822,Heilongjiang,1,230000,Northeastern
509,230826,Heilongjiang,1,230000,Northeastern
510,230828,Heilongjiang,1,230000,Northeastern
511,230833,Heilongjiang,1,230000,Northeastern
512,230881,Heilongjiang,1,230000,Northeastern
513,230882,Heilongjiang,1,230000,Northeastern
514,230900,Heilongjiang,1,230000,Northeastern
515,230921,Heilongjiang,1,230000,Northeastern
516,231000,Heilongjiang,1,230000,Northeastern
517,231024,Heilongjiang,1,230000,Northeastern
518,231025,Heilongjiang,1,230000,Northeastern
519,231081,Heilongjiang,1,230000,Northeastern
520,231083,Heilongjiang,1,230000,Northeastern
521,231084,Heilongjiang,1,230000,Northeastern
522,231085,Heilongjiang,1,230000,Northeastern
523,231100,Heilongjiang,1,230000,Northeastern
524,231121,Heilongjiang,1,230000,Northeastern
525,231123,Heilongjiang,1,230000,Northeastern
526,231124,Heilongjiang,1,230000,Northeastern
527,231181,Heilongjiang,1,230000,Northeastern
528,231182,Heilongjiang,1,230000,Northeastern
529,231200,Heilongjiang,1,230000,Northeastern
530,231221,Heilongjiang,1,230000,Northeastern
531,231222,Heilongjiang,1,230000,Northeastern
532,231223,Heilongjiang,1,230000,Northeastern
533,231224,Heilongjiang,1,230000,Northeastern
534,231225,Heilongjiang,1,230000,Northeastern
535,231226,Heilongjiang,1,230000,Northeastern
536,231281,Heilongjiang,1,230000,Northeastern
537,231282,Heilongjiang,1,230000,Northeastern
538,231283,Heilongjiang,1,230000,Northeastern
539,232701,Heilongjiang,1,230000,Northeastern
540,232702,Heilongjiang,1,230000,Northeastern
541,232703,Heilongjiang,1,230000,Northeastern
542,232704,Heilongjiang,1,230000,Northeastern
543,232721,Heilongjiang,1,230000,Northeastern
544,232722,Heilongjiang,1,230000,Northeastern
545,232723,Heilongjiang,1,230000,Northeastern
546,310100,Shanghai,1,310000,Eastern
547,310112,Shanghai,1,310000,Eastern
548,310114,Shanghai,1,310000,Eastern
549,310115,Shanghai,1,310000,Eastern
550,310116,Shanghai,1,310000,Eastern
551,310117,Shanghai,1,310000,Eastern
552,310118,Shanghai,1,310000,Eastern
553,310225,Shanghai,1,310000,Eastern
554,310226,Shanghai,1,310000,Eastern
555,310230,Shanghai,1,310000,Eastern
556,320100,Jiangsu,1,320000,Eastern
557,320121,Jiangsu,1,320000,Eastern
558,320122,Jiangsu,1,320000,Eastern
559,320123,Jiangsu,1,320000,Eastern
560,320124,Jiangsu,1,320000,Eastern
561,320125,Jiangsu,1,320000,Eastern
562,320200,Jiangsu,1,320000,Eastern
563,320281,Jiangsu,1,320000,Eastern
564,320282,Jiangsu,1,320000,Eastern
565,320283,Jiangsu,1,320000,Eastern
566,320300,Jiangsu,1,320000,Eastern
567,320321,Jiangsu,1,320000,Eastern
568,320322,Jiangsu,1,320000,Eastern
569,320323,Jiangsu,1,320000,Eastern
570,320324,Jiangsu,1,320000,Eastern
571,320381,Jiangsu,1,320000,Eastern
572,320382,Jiangsu,1,320000,Eastern
573,320400,Jiangsu,1,320000,Eastern
574,320481,Jiangsu,1,320000,Eastern
575,320482,Jiangsu,1,320000,Eastern
576,320483,Jiangsu,1,320000,Eastern
577,320500,Jiangsu,1,320000,Eastern
578,320581,Jiangsu,1,320000,Eastern
579,320582,Jiangsu,1,320000,Eastern
580,320583,Jiangsu,1,320000,Eastern
581,320584,Jiangsu,1,320000,Eastern
582,320585,Jiangsu,1,320000,Eastern
583,320586,Jiangsu,1,320000,Eastern
584,320600,Jiangsu,1,320000,Eastern
