"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36","popgrp37","popgrp38"
340303,4.53207716971019e-07,4.18567636692979e-07,3.05337874284137e-06,2.7076996084001e-06,4.26794655759013e-06,3.61339337400301e-06,3.6660751627592e-06,3.13637060184084e-06,2.7271846535565e-06,2.42119727776715e-06,2.63120276445276e-06,2.49985912673186e-06,4.23186314063384e-06,4.35382508994611e-06,5.69684986905927e-06,6.04469400851792e-06,4.31268999461594e-06,4.58259395344899e-06,4.16619132177339e-06,4.3451650698766e-06,4.92538641453376e-06,4.91023137941212e-06,5.3093139709487e-06,5.61241467338155e-06,4.77383606331734e-06,5.06827674568068e-06,3.24173417935321e-06,3.15946398869287e-06,3.19266073229265e-06,3.39111952555226e-06,1.87200767169239e-06,1.98458793259602e-06,1.47364674849494e-06,1.53715356233801e-06,8.62393665255362e-07,1.08755418706262e-06,6.7259489206527e-07,1.03342906162818e-06
340323,1.95427786235274e-06,1.72117898881509e-06,1.16975221088905e-05,1.03321256112644e-05,2.01619700584973e-05,1.72623066718898e-05,1.559453114017e-05,1.32693157515066e-05,7.89938164007129e-06,6.4632616452109e-06,6.01654894329201e-06,5.73509829103294e-06,1.06460513387842e-05,1.08156433984788e-05,1.4453573496012e-05,1.56089645069525e-05,9.46323693095695e-06,9.23013805741931e-06,1.03530539930991e-05,1.03277956012297e-05,1.48064693138446e-05,1.42341863209178e-05,1.60946472991842e-05,1.83549125373263e-05,1.19363943291412e-05,1.29763184058215e-05,5.21549708686234e-06,5.23859047371437e-06,8.97971914374265e-06,9.16663124357624e-06,6.92801605560793e-06,6.56357354434939e-06,5.6362297285727e-06,4.95353147975967e-06,3.21142410910993e-06,3.0403887127371e-06,2.35263878555019e-06,3.18472238056227e-06
340321,3.41782125409991e-06,3.1017305215628e-06,1.97867025221519e-05,1.74802505103058e-05,3.43579079574414e-05,3.0403887127371e-05,3.47598772223345e-05,3.05612108253005e-05,1.85461546471946e-05,1.52380269806418e-05,1.44918219179857e-05,1.26205359146324e-05,2.1696958615818e-05,2.08266265988322e-05,2.43923898624529e-05,2.54683973560895e-05,1.74037536663584e-05,1.72052948730988e-05,2.00645448327153e-05,1.79948000361025e-05,2.53305587033165e-05,2.35343262072323e-05,2.74941203840157e-05,3.13781393851909e-05,2.20707828154851e-05,2.34426743281633e-05,1.02628454507084e-05,1.10422472569643e-05,1.65428033377813e-05,1.74088053447323e-05,1.35255080118962e-05,1.1895259233811e-05,1.07340948761575e-05,9.63788066902541e-06,5.80293511491077e-06,5.6362297285727e-06,4.13299457817361e-06,5.31075730762695e-06
340311,1.11569925228853e-06,9.82912277889375e-07,6.23665778672539e-06,5.3988008450003e-06,9.64654068909492e-06,8.12382049353942e-06,7.17771330094546e-06,6.010775596579e-06,8.00835355927929e-06,6.50006673050631e-06,4.40867188371967e-06,4.04206436744375e-06,7.93185671533195e-06,7.92969171031458e-06,9.58808555362572e-06,9.83273112058938e-06,6.52460345403659e-06,6.18253266129095e-06,6.15510926440417e-06,5.47385435226939e-06,8.08340706654838e-06,7.45339060649153e-06,8.36197104545095e-06,9.21281801728029e-06,6.30088626890759e-06,6.71801056892231e-06,3.27853926464863e-06,3.00647030079819e-06,4.62517238545742e-06,4.9376547762989e-06,3.07214211965864e-06,2.97832523557228e-06,2.47820907655809e-06,2.48614742828847e-06,1.27951796527009e-06,1.19580443793149e-06,9.12188780655044e-07,1.21023780471401e-06
340302,5.61457967839893e-07,5.12384520779336e-07,3.2330741592837e-06,2.90543673332058e-06,4.85466291729943e-06,4.043507704122e-06,4.46640535084974e-06,3.9540208300704e-06,2.74666969871289e-06,2.57274762898357e-06,3.21864079250118e-06,3.20420742571867e-06,4.9823982133247e-06,5.01198661522886e-06,6.46975666026303e-06,6.66027710179225e-06,5.18374367994081e-06,4.95425314809879e-06,5.07549342907193e-06,4.81713616366489e-06,6.47336500195866e-06,6.53182013742785e-06,7.64030270632512e-06,7.94412507709709e-06,6.69203050871378e-06,6.80533243795654e-06,4.57682060673599e-06,4.2390798240251e-06,4.61146068701403e-06,4.91095304775125e-06,2.8809000097903e-06,2.99708861238955e-06,2.27758527828111e-06,2.63841944784402e-06,1.41230493966924e-06,1.83087257636222e-06,1.08538918204524e-06,1.53571022565976e-06
340322,2.30645201184614e-06,1.99180461598728e-06,1.22272266698089e-05,1.08683251872349e-05,1.74080836763932e-05,1.46058455155676e-05,1.57020597226997e-05,1.2956111692326e-05,9.55921882006069e-06,7.13224819558054e-06,7.30328359195336e-06,6.26263784693392e-06,1.34605578613749e-05,1.32281806561764e-05,1.21608331826093e-05,1.28406447580658e-05,9.0453909626031e-06,9.3023048913319e-06,1.03516106564208e-05,1.00687166674835e-05,1.49031728712874e-05,1.54473107989883e-05,1.73128234556286e-05,1.91631810771472e-05,1.44629551844207e-05,1.46974973946366e-05,6.8601792317301e-06,6.32470132409874e-06,1.04281075003682e-05,1.01379968280396e-05,6.55852186597551e-06,6.21789440990812e-06,6.24243113343839e-06,6.52316011735834e-06,3.61411504234214e-06,3.93309244823575e-06,2.58573765908783e-06,3.62133172573339e-06
340304,9.67035574428607e-07,8.29196921655574e-07,5.34467571956587e-06,4.78826943009985e-06,8.22701906603442e-06,6.89265430699076e-06,7.70380952016819e-06,6.83275583484332e-06,5.85489523532783e-06,5.58138293479914e-06,6.11469583741312e-06,6.27201953534255e-06,8.07979872485275e-06,7.95422843384485e-06,9.62128229722551e-06,9.93232135138874e-06,7.36751207413556e-06,7.10626813537201e-06,7.65329273642938e-06,7.55658917898652e-06,9.72881087975526e-06,9.30086155465364e-06,1.03703740332381e-05,1.09505953778953e-05,8.92703735498647e-06,9.20560133388904e-06,5.34178904620936e-06,5.1750836598713e-06,6.222946088282e-06,6.94533609574695e-06,4.23402814565122e-06,4.26722488925101e-06,3.3196743599788e-06,3.30307598817891e-06,1.96005120906574e-06,2.1152099019778e-06,1.27735296025271e-06,1.80489251615369e-06
341623,4.43681694894558e-06,3.85082225757541e-06,2.44349682944613e-05,2.13123093910639e-05,4.47484887041751e-05,3.90509171667767e-05,4.92892258939548e-05,4.2901017756013e-05,3.28546728070424e-05,2.65407965080305e-05,1.94150433275021e-05,1.53715356233801e-05,2.64181128903791e-05,2.42884696216188e-05,2.99968661841041e-05,3.09862734770456e-05,2.35639146091365e-05,2.35386562172671e-05,2.69362707578715e-05,2.5236020150891e-05,2.71542145962875e-05,2.54676756877504e-05,3.04825489763358e-05,3.40735706318259e-05,2.5350765416812e-05,2.80620733669077e-05,1.32050872693244e-05,1.32960174800542e-05,1.96632972361614e-05,2.07169330112851e-05,1.72226149132378e-05,1.70292077983521e-05,1.16347369633866e-05,1.1252974411989e-05,7.16400160250207e-06,7.50318572189121e-06,4.83012619376915e-06,7.52339243538674e-06
341622,4.95208814308142e-06,4.37475347178076e-06,2.52410718292649e-05,2.16197401035315e-05,4.24506967123985e-05,3.63525992467852e-05,4.56931525600908e-05,3.79431562662186e-05,2.78600062319525e-05,2.0504040851243e-05,1.69685876578655e-05,1.40739759496319e-05,2.44407416411743e-05,2.40748557932376e-05,2.82706355169151e-05,2.99182043351394e-05,2.1083540527561e-05,2.10258070604309e-05,2.49747762121275e-05,2.27542027326373e-05,2.72920532490605e-05,2.68258555019852e-05,3.18984622577006e-05,3.63215675082028e-05,2.36317514330143e-05,2.58566549225392e-05,1.11678175479722e-05,1.14384431751443e-05,1.81918154926838e-05,1.96423688543267e-05,1.42147012757614e-05,1.41598544819878e-05,9.24962310257571e-06,9.23735474081057e-06,5.52870114604295e-06,6.11325250073487e-06,3.67473518282871e-06,5.99706389813561e-06
341602,6.20706938482123e-06,5.45220430209561e-06,3.27233291693215e-05,2.85463128224612e-05,5.28073590471932e-05,4.28562743189872e-05,4.74164965539233e-05,3.7119732691276e-05,3.53299952102439e-05,2.98395424861747e-05,3.01960466457028e-05,2.73714367663643e-05,3.7825524326941e-05,3.73456148814224e-05,4.8452812288908e-05,5.10371066113175e-05,3.19056789410919e-05,3.10656569943494e-05,3.51062780251149e-05,3.39176902705747e-05,4.01716680974391e-05,3.86236895100142e-05,5.1808570065843e-05,5.33276819197029e-05,3.55291756718427e-05,3.78753194423407e-05,1.48151293339141e-05,1.3879847166407e-05,2.36880415634661e-05,2.52677735578125e-05,1.84422344063605e-05,2.1375816204907e-05,1.16311286216909e-05,1.38401554077551e-05,6.19985270142997e-06,8.60156493404072e-06,3.88113232781869e-06,7.88999995166265e-06
341621,4.48444705932788e-06,4.03051767401774e-06,2.29685382293577e-05,1.97773208337433e-05,4.40102219932494e-05,3.71904561885103e-05,4.90142702567478e-05,4.01103262886134e-05,2.98936676116091e-05,2.24785254270912e-05,1.79868616843721e-05,1.42774864212653e-05,2.50361180209532e-05,2.40640307681507e-05,3.21488811713773e-05,3.31180817508233e-05,2.51219965533091e-05,2.48095141624676e-05,2.85131160788614e-05,2.62261491121716e-05,2.89908605193627e-05,2.72559698321042e-05,3.1482059626025e-05,3.42698644200681e-05,2.44313599527657e-05,2.70474076820968e-05,1.32736457615413e-05,1.35919014990958e-05,1.90693641930608e-05,1.98891794263078e-05,1.6913740864092e-05,1.68365223518055e-05,1.01242851295962e-05,1.08979135891391e-05,6.15150092270854e-06,7.65473607310764e-06,4.18856304028629e-06,7.54143414386488e-06
341721,1.12147259900153e-06,1.05580078014108e-06,6.51810843898446e-06,5.99129055142261e-06,8.38434276396385e-06,7.77525468574165e-06,8.73723858179637e-06,8.00979689595754e-06,6.69347384539204e-06,5.90324701404926e-06,4.63238906884868e-06,4.22464645724258e-06,6.59604861961005e-06,6.27851455039469e-06,8.86136553612602e-06,9.23013805741931e-06,6.73677394573958e-06,7.70453118850732e-06,9.50725869964363e-06,9.8724228792413e-06,1.38993322115634e-05,1.42796514262827e-05,1.49681230218088e-05,1.51774068401552e-05,1.33732359923407e-05,1.31105487168989e-05,9.08219604789852e-06,8.4752729746937e-06,1.00095398636752e-05,9.50653703130451e-06,7.09472144194599e-06,7.20802337118875e-06,4.11856121139109e-06,4.44980697904984e-06,2.45006401133218e-06,2.97616023055491e-06,1.28023963360922e-06,2.22923349955968e-06
341702,1.91386443536169e-06,1.78324246597992e-06,9.95613640657989e-06,9.17962127368051e-06,1.18815475353676e-05,1.0949152041217e-05,1.19919627912538e-05,1.1132455799355e-05,1.18281440782723e-05,1.35348897003049e-05,1.07268781927663e-05,1.14312264917531e-05,1.27547662257098e-05,1.27028061052928e-05,1.62021758817139e-05,1.76029341279571e-05,1.1591436863039e-05,1.33797310073928e-05,1.47155391031147e-05,1.54617441657708e-05,2.13736511998896e-05,2.11593157031692e-05,2.26885309137768e-05,2.27736877777937e-05,1.91826661223036e-05,1.90607041729913e-05,1.01444918430917e-05,9.61478728217338e-06,1.32527173797067e-05,1.28052830094487e-05,9.04466929426398e-06,9.01941090239457e-06,5.70839656248528e-06,6.1392325609434e-06,3.1435872852321e-06,3.73102531328052e-06,1.71324063708471e-06,2.74811303539114e-06
341723,6.92079937221667e-07,6.64656540334886e-07,3.63143508248116e-06,3.36802613870023e-06,4.47145702922362e-06,4.1748513418429e-06,5.01487328858536e-06,4.73342263632629e-06,3.97206253854855e-06,3.60112501223787e-06,2.66006949801779e-06,2.63914111618315e-06,4.05144605585239e-06,4.13443791485186e-06,5.43704926697397e-06,6.1168608424305e-06,5.0689984140198e-06,5.63262138687707e-06,5.95881547616194e-06,6.12335585748263e-06,8.45073625116342e-06,8.13969719700019e-06,1.06958464541839e-05,9.88108289931081e-06,9.30735656970578e-06,8.52867643178901e-06,5.62540470348581e-06,4.80053779186499e-06,7.11564982378064e-06,6.2676895253078e-06,4.2195947788687e-06,4.03845602574812e-06,2.35263878555019e-06,2.45295068468868e-06,1.46643006510368e-06,1.70602395369345e-06,9.14353785672421e-07,1.198691111288e-06
341722,2.62687275441801e-07,2.0928381834649e-07,1.10992590557552e-06,1.03992407668032e-06,1.26364126180932e-06,1.18425774450548e-06,1.36323149260869e-06,1.36611816596519e-06,9.80747272871997e-07,9.07137102281163e-07,8.45795293455468e-07,8.21980238264316e-07,1.37622152271295e-06,1.36539649762606e-06,1.61292873794622e-06,1.62880544140699e-06,1.19363943291412e-06,1.34663312080879e-06,1.72478733051072e-06,1.76953076753653e-06,2.92636511515522e-06,2.91914843176397e-06,3.67401351448958e-06,3.61772338403777e-06,3.38462451050012e-06,2.9285301201726e-06,1.91819444539645e-06,1.58045366268556e-06,2.46882738814945e-06,2.0343830479957e-06,1.61292873794622e-06,1.44045000489515e-06,9.70643916124236e-07,1.00167565470665e-06,6.89193263865164e-07,8.32083595012077e-07,3.0598737578935e-07,4.97229485657694e-07
341125,2.72574131687824e-06,2.24222352966394e-06,1.34692178814444e-05,1.15712301495435e-05,1.5961860324785e-05,1.29366266471696e-05,1.68588940703184e-05,1.313436377209e-05,1.538813399518e-05,1.02339787171433e-05,1.19508276959237e-05,9.02951425914233e-06,1.94410233877106e-05,1.68560073969619e-05,1.6150937429636e-05,1.62158875801573e-05,1.11259607843029e-05,1.03768690482903e-05,1.46837856961932e-05,1.30910636717425e-05,2.22627465936926e-05,2.17712904547479e-05,2.42826962749058e-05,2.56185043706277e-05,1.777396952433e-05,1.78793331018423e-05,7.68071613331617e-06,7.15028990405868e-06,1.42745997479088e-05,1.42919197880479e-05,1.08668818505567e-05,1.03364556212992e-05,9.13271283163733e-06,8.59073990895383e-06,5.07405009239368e-06,5.41395588012195e-06,3.52029815825578e-06,5.13467023288025e-06
341126,2.60377936756598e-06,2.19315008260338e-06,1.3770875247199e-05,1.18050506914203e-05,1.71656031144469e-05,1.37961336390684e-05,1.68184806433274e-05,1.35919014990958e-05,1.38293303826682e-05,1.05673894898195e-05,1.40328408543017e-05,1.12746244621628e-05,1.67997172665101e-05,1.51153433629904e-05,1.71461180692905e-05,1.6804768944884e-05,1.24415621665292e-05,1.14081331049011e-05,1.43792416570821e-05,1.26890944068494e-05,1.89012154700445e-05,1.82084138644837e-05,2.05451759465731e-05,2.19502642028511e-05,1.62209392585312e-05,1.66423935685807e-05,7.92247502692332e-06,7.12503151218928e-06,1.25931125177457e-05,1.24581605383291e-05,9.31240824807966e-06,8.10866545841778e-06,7.1899816627106e-06,6.73244393570483e-06,3.65019845929843e-06,3.72308696155014e-06,2.69759625165234e-06,3.83205888075814e-06
341122,1.31560138222638e-06,1.17271105107947e-06,6.24676114347315e-06,5.82242016006716e-06,7.645354384699e-06,6.94894443744258e-06,7.13657820561529e-06,6.62563702151421e-06,5.76396502459797e-06,5.05456504723729e-06,6.60110029798393e-06,5.51426777926044e-06,1.15236000391612e-05,1.00571699740575e-05,1.25844524976762e-05,1.12060659699458e-05,7.8466998513151e-06,6.84502419660846e-06,9.07858770620289e-06,8.62177164753624e-06,1.37239668051558e-05,1.34425161528968e-05,1.84768744866385e-05,1.71713764611599e-05,1.4895234519557e-05,1.32534390480458e-05,7.81350310771532e-06,6.80894077965217e-06,1.06345046453582e-05,9.97417811505804e-06,6.11253083239575e-06,6.38026978621143e-06,4.03196101069599e-06,4.75651602317832e-06,2.1880984042295e-06,2.72141130684349e-06,1.5761236526508e-06,2.67594620147856e-06
341102,8.06103534803548e-07,7.04348298986806e-07,4.27299823596402e-06,3.85803894096666e-06,5.47529768894764e-06,4.77167105829996e-06,5.27972556904454e-06,4.56383057663172e-06,3.99443425706145e-06,3.59607333386399e-06,4.83084786210828e-06,4.96796484654219e-06,7.0362663064768e-06,6.81615746304343e-06,8.58063655220607e-06,8.64197836103177e-06,6.56501688102764e-06,6.86090090006923e-06,7.23833344143203e-06,7.04564799488544e-06,9.23013805741931e-06,8.87796390792591e-06,9.89335126107595e-06,9.95613640657989e-06,7.6706127765684e-06,7.7319545853941e-06,4.04855938249588e-06,4.00237260879183e-06,5.09786514758483e-06,5.2645705339229e-06,3.04688372778924e-06,3.1212155667192e-06,2.03510471633483e-06,2.38294885579348e-06,1.25425957340069e-06,1.55952528085091e-06,1.15106100090569e-06,1.4866367785992e-06
341182,1.59633036614633e-06,1.44766668828641e-06,8.1483572170697e-06,7.48803068676957e-06,1.06157412685409e-05,9.24024141416708e-06,1.16231902699606e-05,1.04908926458721e-05,8.54094479355415e-06,7.76875967068952e-06,7.07018471841572e-06,6.61192532307082e-06,9.99077648685793e-06,9.85510283910228e-06,1.13013261907104e-05,1.16210252649432e-05,8.25299912624295e-06,8.85992219944776e-06,1.18057723597594e-05,1.1608756903178e-05,1.64020780116518e-05,1.6070832243993e-05,1.79190248604943e-05,1.87864702041235e-05,1.43561482702301e-05,1.42118146024049e-05,8.80940541570896e-06,7.972270142323e-06,1.23686736642775e-05,1.18829908720458e-05,6.85945756339098e-06,6.69203050871378e-06,5.88159696387548e-06,6.17098596786494e-06,3.0346153660241e-06,3.61267170566388e-06,2.19892342931639e-06,3.29369429977027e-06
341103,1.31920972392201e-06,1.17776272945335e-06,6.46253997687177e-06,6.02304395834414e-06,7.21379671790176e-06,6.25253449018616e-06,5.53952617112984e-06,4.85249791228205e-06,7.55442417396915e-06,7.6006109476732e-06,6.76852735266112e-06,6.61769866978382e-06,1.07066714792708e-05,9.96696143166678e-06,1.26825993917973e-05,1.19493843592454e-05,7.73267625373322e-06,6.90275766373853e-06,7.74061460546361e-06,7.06585470838096e-06,1.13410179493624e-05,1.0461304243968e-05,1.35016929567051e-05,1.30015767976909e-05,1.05940912183671e-05,1.00304682455099e-05,4.88497298754272e-06,4.33650504980709e-06,6.42356988655898e-06,6.23882279174277e-06,3.82339886068863e-06,3.8840190011752e-06,2.49408578001885e-06,2.83399156774712e-06,1.42312996475613e-06,1.65478550161552e-06,1.0449757550542e-06,1.58839201441594e-06
341124,1.23621786492254e-06,1.11281257893202e-06,6.30377294226409e-06,5.54746452286022e-06,6.69636051874854e-06,5.78417173809349e-06,6.13345921423039e-06,5.12961855450637e-06,5.68818984898976e-06,4.11711787471284e-06,6.85657089003447e-06,5.48900938739103e-06,1.18144323798289e-05,9.92799134135399e-06,1.14204014666662e-05,1.02585154406736e-05,7.1033814620155e-06,6.55419185594075e-06,8.20103900582589e-06,7.81638978107182e-06,1.30210618428473e-05,1.30499285764123e-05,1.74023103296802e-05,1.74723121585754e-05,1.40263458392496e-05,1.35716947856003e-05,6.09088078222197e-06,5.10291682595872e-06,9.66241739255568e-06,9.68984078944247e-06,6.45099328344576e-06,6.658833765114e-06,4.31124665793768e-06,4.81064114861276e-06,2.74017468366076e-06,3.35647944527422e-06,1.82004755127533e-06,3.08657548644116e-06
341181,1.97448457584826e-06,1.81138753120582e-06,9.7468525882334e-06,9.05116430931611e-06,1.09383270161301e-05,1.01040784161007e-05,9.28209817783637e-06,8.4752729746937e-06,8.99559584720342e-06,7.70164451515081e-06,9.47045361434821e-06,8.71198018992697e-06,1.39195389250589e-05,1.31682821840289e-05,1.72745750336549e-05,1.65023899107903e-05,9.32323327316654e-06,9.37591506192273e-06,1.45618237468809e-05,1.47956442887577e-05,2.23709968445615e-05,2.28306995765846e-05,2.68958573308804e-05,2.69889525466276e-05,2.05928060569554e-05,1.9729690723361e-05,1.01538735315004e-05,9.05621598768999e-06,1.49558546600436e-05,1.43128481698825e-05,8.83971548595224e-06,8.85920053110864e-06,5.56261955798187e-06,6.07428241042208e-06,3.07430712467602e-06,3.97494921190505e-06,2.24871854471607e-06,4.02257932228735e-06
341225,5.32735567942685e-06,4.6720808275006e-06,2.67948237634028e-05,2.39694922157252e-05,4.29897829617254e-05,3.78897528091232e-05,4.34963941357918e-05,3.76912940158636e-05,3.02104800124853e-05,2.50931298197441e-05,2.15266448877843e-05,1.89004938017054e-05,2.97168588685233e-05,2.89951905293974e-05,3.13131892346696e-05,3.13817477268865e-05,2.27044076172376e-05,2.16846902540528e-05,2.39998022859685e-05,2.3021941686453e-05,2.85275494456439e-05,2.72047313800263e-05,3.47353404988043e-05,3.70331324905809e-05,2.99716077922347e-05,3.19143389611614e-05,1.11894675981459e-05,1.09332753377563e-05,1.70559095268998e-05,1.84075943260824e-05,1.45574937368462e-05,1.60549555405323e-05,1.0404292445177e-05,1.16419536467778e-05,5.8318018484758e-06,7.62875601289911e-06,3.33122105340481e-06,6.36511475108978e-06
341282,2.66945118642643e-06,2.48470409161022e-06,1.36575733179563e-05,1.29943601142996e-05,2.19675842429901e-05,1.86890449783415e-05,2.05689910017643e-05,1.63104261325828e-05,1.28175513712138e-05,9.99510649689269e-06,9.06631934443775e-06,7.48586568175219e-06,1.59611386564459e-05,1.50807032827124e-05,1.91328710069039e-05,2.02702203093662e-05,1.49226579164438e-05,1.53477205681889e-05,1.5600304486883e-05,1.51831801868683e-05,1.5835568365438e-05,1.5497105914388e-05,1.88795654198707e-05,2.13022060343161e-05,1.585866175229e-05,1.69851860296654e-05,8.44496290445041e-06,8.15340889544358e-06,1.20063961580364e-05,1.24639338850421e-05,9.38457508199224e-06,1.07752299714877e-05,5.36127409136576e-06,6.337691354203e-06,2.77986644231268e-06,3.78948044874971e-06,1.82437756131009e-06,3.82700720238425e-06
341221,6.82120914141731e-06,6.25975117357741e-06,3.52022599142187e-05,3.24678585772709e-05,5.64792075566654e-05,5.06423540298157e-05,5.6115486713746e-05,4.78906326527289e-05,4.41928040830482e-05,3.75520120264124e-05,3.41875942294077e-05,3.03526486752931e-05,3.85572960228146e-05,3.81935751798952e-05,4.17968651971505e-05,4.13003573798319e-05,3.25522937729486e-05,3.27226075009823e-05,3.87110113790484e-05,3.86619379319879e-05,3.81185216726261e-05,3.74517001272739e-05,4.80768230842234e-05,4.95158297524403e-05,4.0538275613715e-05,4.24326550039203e-05,1.77205660672347e-05,1.74456104300277e-05,2.52915886130037e-05,2.54662323510721e-05,2.27873994762371e-05,2.60630520675292e-05,1.38885071864765e-05,1.76433475549482e-05,7.74205794214186e-06,1.14384431751443e-05,4.61218235535315e-06,9.95252806488427e-06
341222,5.5496295278776e-06,4.86981795242107e-06,2.76067006449193e-05,2.39774305674556e-05,4.78206308238337e-05,3.92385509349494e-05,5.00318226149153e-05,4.05260072519499e-05,3.55739191088685e-05,2.70459643454186e-05,2.31381302890522e-05,1.80222234329893e-05,3.22650697739766e-05,3.05171890566138e-05,3.60653752478131e-05,3.77446974729589e-05,2.74638103137724e-05,2.89280753738587e-05,3.35611861110465e-05,3.28712711788422e-05,3.29354996610244e-05,3.27305458527127e-05,3.98223806213022e-05,4.37583597428945e-05,3.24115684468191e-05,3.57269127967631e-05,1.52351403072853e-05,1.46303822390979e-05,2.43158930185056e-05,2.53976738588552e-05,1.93890632672936e-05,2.17056186358875e-05,1.21283581073486e-05,1.36871617198604e-05,6.81038411633042e-06,8.60445160739722e-06,4.85682792231681e-06,8.92559401830822e-06
341203,2.06757979159549e-06,1.84097593310998e-06,1.17725756161596e-05,1.05442961029674e-05,1.86666732598286e-05,1.58514450688988e-05,1.72327182699856e-05,1.388562051312e-05,1.28262113912833e-05,1.01950086268305e-05,8.24217410115606e-06,7.30617026530986e-06,1.36878833881995e-05,1.29366266471696e-05,1.47278074648799e-05,1.50511148808082e-05,1.19688694044018e-05,1.15834985113086e-05,1.26991977635972e-05,1.18801041986893e-05,1.39967574373454e-05,1.31163220636119e-05,1.6724663759241e-05,1.71150863307081e-05,1.23744470109905e-05,1.28211597129094e-05,6.10170580730886e-06,6.06057071197869e-06,8.844045495987e-06,9.67107741262519e-06,7.51328907863897e-06,7.74350127882011e-06,5.25951885554902e-06,5.26384886558377e-06,2.66079116635692e-06,2.97616023055491e-06,2.06036310820423e-06,3.12265890339745e-06
341204,2.12386992204731e-06,1.89077104850966e-06,1.29243582854044e-05,1.17415438775772e-05,2.09045667794578e-05,1.81196486587712e-05,1.91732844338949e-05,1.59885620533327e-05,1.36142732176087e-05,1.13258629142407e-05,9.22941638908019e-06,8.37351773887696e-06,1.44918219179857e-05,1.41078943615708e-05,1.67787888846755e-05,1.75913874345311e-05,1.31935405758983e-05,1.33898343641406e-05,1.28247680546051e-05,1.2847139773118e-05,1.47711075652274e-05,1.43236731949694e-05,1.78980964786596e-05,1.91422526953125e-05,1.46448156058804e-05,1.58153616519425e-05,7.35885205406605e-06,7.20225002447574e-06,1.01481001847874e-05,1.07651266147399e-05,7.74566628383749e-06,8.34320766863367e-06,5.03868834377652e-06,5.52942281438208e-06,2.73367966860863e-06,3.55565990687294e-06,2.22201681616842e-06,3.68772521293297e-06
341226,4.92682975121201e-06,4.29464828613779e-06,2.45396102036346e-05,2.09832286284225e-05,4.44352846449945e-05,3.7125506037989e-05,4.82355901188311e-05,3.94355663915308e-05,2.73634984146339e-05,2.1422002978611e-05,1.8588733079203e-05,1.53347305380847e-05,2.74010251682685e-05,2.61850140168415e-05,2.9411593161073e-05,3.04002787856754e-05,2.51746783420653e-05,2.46327054193818e-05,2.5488604069585e-05,2.27015209438811e-05,2.79588747944127e-05,2.72220514201653e-05,3.12366923907222e-05,3.46942054034741e-05,2.67637920248204e-05,2.98886159332352e-05,1.58261866770294e-05,1.66936320206586e-05,2.32968973236599e-05,2.5580255948654e-05,1.92577196295727e-05,1.69469376076918e-05,1.38820121714244e-05,1.17451522192728e-05,7.33142865717927e-06,6.38676480126356e-06,5.51426777926044e-06,6.85151921166059e-06
341202,3.25472420945747e-06,2.83110489439062e-06,1.87936868875148e-05,1.70616828736128e-05,2.73887568065033e-05,2.35927813427015e-05,2.2683479235403e-05,1.92606063029292e-05,2.37623734023961e-05,2.61640856350068e-05,1.59842320432979e-05,1.84660494615516e-05,2.0303417052966e-05,2.14862314607932e-05,2.45872403140169e-05,2.70077159234449e-05,1.94150433275021e-05,2.00277397474199e-05,1.90101873892525e-05,1.93890632672936e-05,2.0825183262154e-05,2.05105358662951e-05,2.30702934651744e-05,2.43938331991312e-05,1.84891428484037e-05,1.94013316290587e-05,8.43702455272003e-06,8.26310248299071e-06,1.05089343543503e-05,1.1470918250405e-05,8.16495558886959e-06,9.32684161486217e-06,5.25879718720989e-06,6.08871577720459e-06,3.10389552658018e-06,4.03701268906987e-06,2.24078019298569e-06,3.86020394598404e-06
340111,4.93260309792502e-06,4.42743526053694e-06,2.6870598939011e-05,2.39507288389079e-05,2.77474259710489e-05,2.3452056016572e-05,2.17994355199738e-05,1.77515978058171e-05,2.34758710717631e-05,1.68697190954053e-05,3.87362697709178e-05,3.0828228110777e-05,4.73270096798717e-05,4.50371560398254e-05,5.20395039343633e-05,5.23231195916398e-05,3.70605558874677e-05,3.62789890761944e-05,3.10281302407149e-05,2.89417870723021e-05,3.24079601051235e-05,2.91207608204053e-05,3.2107024407708e-05,3.27572475812604e-05,2.56112876872364e-05,2.818403531622e-05,1.40739759496319e-05,1.47725509019057e-05,1.52178202671463e-05,1.66698169654675e-05,9.3051915646884e-06,9.61406561383425e-06,6.0721174054047e-06,6.40119816804608e-06,3.96917586519204e-06,4.50104543112778e-06,3.06853377796301e-06,3.87680231778394e-06
