"","GBProv","Prov_En","...1","GBCounty","County_CH","GbCity","City_CH","Prov_CH","all_locations","region_name"
"2178",510000,"Sichuan_Chongqing",2330,510524,"叙永县",510500,"泸州市","四川",1,"Western"
"2179",510000,"Sichuan_Chongqing",2245,510105,"青羊区",510100,"成都市","四川",1,"Western"
"2180",510000,"Sichuan_Chongqing",2327,510504,"龙马潭区",510500,"泸州市","四川",1,"Western"
"2181",510000,"Sichuan_Chongqing",2367,510923,"大英县",510900,"遂宁市","四川",1,"Western"
"2182",510000,"Sichuan_Chongqing",2365,510904,"安居区",510900,"遂宁市","四川",1,"Western"
"2183",510000,"Sichuan_Chongqing",2331,511424,"丹棱县",511400,"眉山市","四川",1,"Western"
"2184",510000,"Sichuan_Chongqing",2371,511823,"汉源县",511800,"雅安市","四川",1,"Western"
"2185",510000,"Sichuan_Chongqing",2364,510422,"盐边县",510400,"攀枝花市","四川",1,"Western"
"2186",510000,"Sichuan_Chongqing",2368,510921,"蓬溪县",510900,"遂宁市","四川",1,"Western"
"2187",510000,"Sichuan_Chongqing",2363,510403,"西区",510400,"攀枝花市","四川",1,"Western"
"2188",510000,"Sichuan_Chongqing",2370,511827,"宝兴县",511800,"雅安市","四川",1,"Western"
"2189",510000,"Sichuan_Chongqing",2369,510981,"射洪市",510900,"遂宁市","四川",1,"Western"
"2190",510000,"Sichuan_Chongqing",2366,510903,"船山区",510900,"遂宁市","四川",1,"Western"
"2191",510000,"Sichuan_Chongqing",2246,510183,"邛崃市",510100,"成都市","四川",1,"Western"
"2192",520000,"Guizhou",534,520521,"大方县",520500,"毕节市","贵州",1,"Western"
"2193",520000,"Guizhou",532,520423,"镇宁布依族苗族自治县",520400,"安顺市","贵州",1,"Western"
"2194",520000,"Guizhou",572,522701,"都匀市",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2195",520000,"Guizhou",573,522726,"独山县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2196",520000,"Guizhou",575,522723,"贵定县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2197",520000,"Guizhou",571,522625,"镇远县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2198",520000,"Guizhou",598,520603,"万山区",520600,"铜仁市","贵州",1,"Western"
"2199",520000,"Guizhou",574,522702,"福泉市",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2200",520000,"Guizhou",600,520625,"印江土家族苗族自治县",520600,"铜仁市","贵州",1,"Western"
"2201",520000,"Guizhou",601,520622,"玉屏侗族自治县",520600,"铜仁市","贵州",1,"Western"
"2202",520000,"Guizhou",602,520304,"播州区",520300,"遵义市","贵州",1,"Western"
"2203",520000,"Guizhou",599,520627,"沿河土家族自治县",520600,"铜仁市","贵州",1,"Western"
"2204",520000,"Guizhou",612,520326,"务川仡佬族苗族自治县",520300,"遵义市","贵州",1,"Western"
"2205",520000,"Guizhou",531,520402,"西秀区",520400,"安顺市","贵州",1,"Western"
"2206",520000,"Guizhou",610,520323,"绥阳县",520300,"遵义市","贵州",1,"Western"
"2207",520000,"Guizhou",611,520322,"桐梓县",520300,"遵义市","贵州",1,"Western"
"2208",520000,"Guizhou",603,520381,"赤水市",520300,"遵义市","贵州",1,"Western"
"2209",520000,"Guizhou",613,520330,"习水县",520300,"遵义市","贵州",1,"Western"
"2210",520000,"Guizhou",614,520329,"余庆县",520300,"遵义市","贵州",1,"Western"
"2211",520000,"Guizhou",615,520324,"正安县",520300,"遵义市","贵州",1,"Western"
"2212",520000,"Guizhou",528,520424,"关岭布依族苗族自治县",520400,"安顺市","贵州",1,"Western"
"2213",520000,"Guizhou",530,520422,"普定县",520400,"安顺市","贵州",1,"Western"
"2214",520000,"Guizhou",570,522627,"天柱县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2215",520000,"Guizhou",567,522624,"三穗县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2216",520000,"Guizhou",597,520628,"松桃苗族自治县",520600,"铜仁市","贵州",1,"Western"
"2217",520000,"Guizhou",556,522626,"岑巩县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2218",520000,"Guizhou",557,522633,"从江县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2219",520000,"Guizhou",558,522636,"丹寨县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2220",520000,"Guizhou",559,522622,"黄平县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2221",520000,"Guizhou",576,522731,"惠水县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2222",520000,"Guizhou",604,520325,"道真仡佬族苗族自治县",520300,"遵义市","贵州",1,"Western"
"2223",520000,"Guizhou",605,520327,"凤冈县",520300,"遵义市","贵州",1,"Western"
"2224",520000,"Guizhou",606,520302,"红花岗区",520300,"遵义市","贵州",1,"Western"
"2225",520000,"Guizhou",607,520303,"汇川区",520300,"遵义市","贵州",1,"Western"
"2226",520000,"Guizhou",529,520403,"平坝区",520400,"安顺市","贵州",1,"Western"
"2227",520000,"Guizhou",609,520382,"仁怀市",520300,"遵义市","贵州",1,"Western"
"2228",520000,"Guizhou",595,520623,"石阡县",520600,"铜仁市","贵州",1,"Western"
"2229",520000,"Guizhou",568,522623,"施秉县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2230",520000,"Guizhou",569,522630,"台江县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2231",520000,"Guizhou",555,520201,"钟山区",520200,"六盘水市","贵州",1,"Western"
"2232",520000,"Guizhou",582,522725,"瓮安县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2233",520000,"Guizhou",533,520425,"紫云苗族布依族自治县",520400,"安顺市","贵州",1,"Western"
"2234",520000,"Guizhou",560,522629,"剑河县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2235",520000,"Guizhou",561,522628,"锦屏县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2236",520000,"Guizhou",562,522601,"凯里市",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2237",520000,"Guizhou",563,522634,"雷山县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2238",520000,"Guizhou",564,522631,"黎平县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2239",520000,"Guizhou",608,520328,"湄潭县",520300,"遵义市","贵州",1,"Western"
"2240",520000,"Guizhou",566,522632,"榕江县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2241",520000,"Guizhou",579,522728,"罗甸县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2242",520000,"Guizhou",596,520624,"思南县",520600,"铜仁市","贵州",1,"Western"
"2243",520000,"Guizhou",554,520204,"水城区",520200,"六盘水市","贵州",1,"Western"
"2244",520000,"Guizhou",581,522732,"三都水族自治县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2245",520000,"Guizhou",585,522327,"册亨县",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2246",520000,"Guizhou",583,522729,"长顺县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2247",520000,"Guizhou",541,520524,"织金县",520500,"毕节市","贵州",1,"Western"
"2248",520000,"Guizhou",535,520527,"赫章县",520500,"毕节市","贵州",1,"Western"
"2249",520000,"Guizhou",578,522730,"龙里县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2250",520000,"Guizhou",536,520523,"金沙县",520500,"毕节市","贵州",1,"Western"
"2251",520000,"Guizhou",577,522722,"荔波县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2252",520000,"Guizhou",565,522635,"麻江县",522600,"黔东南苗族侗族自治州","贵州",1,"Western"
"2253",520000,"Guizhou",584,522328,"安龙县",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2254",520000,"Guizhou",594,520621,"江口县",520600,"铜仁市","贵州",1,"Western"
"2255",520000,"Guizhou",593,520626,"德江县",520600,"铜仁市","贵州",1,"Western"
"2256",520000,"Guizhou",553,520281,"盘州市",520200,"六盘水市","贵州",1,"Western"
"2257",520000,"Guizhou",537,520525,"纳雍县",520500,"毕节市","贵州",1,"Western"
"2258",520000,"Guizhou",542,520113,"白云区",520100,"贵阳市","贵州",1,"Western"
"2259",520000,"Guizhou",540,520526,"威宁彝族回族苗族自治县",520500,"毕节市","贵州",1,"Western"
"2260",520000,"Guizhou",587,522324,"晴隆县",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2261",520000,"Guizhou",580,522727,"平塘县",522700,"黔南布依族苗族自治州","贵州",1,"Western"
"2262",520000,"Guizhou",590,522301,"兴义市",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2263",520000,"Guizhou",586,522323,"普安县",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2264",520000,"Guizhou",539,520522,"黔西市",520500,"毕节市","贵州",1,"Western"
"2265",520000,"Guizhou",544,520111,"花溪区",520100,"贵阳市","贵州",1,"Western"
"2266",520000,"Guizhou",588,522326,"望谟县",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2267",520000,"Guizhou",538,520502,"七星关区",520500,"毕节市","贵州",1,"Western"
"2268",520000,"Guizhou",543,520115,"观山湖区",520100,"贵阳市","贵州",1,"Western"
"2269",520000,"Guizhou",592,520602,"碧江区",520600,"铜仁市","贵州",1,"Western"
"2270",520000,"Guizhou",552,520203,"六枝特区",520200,"六盘水市","贵州",1,"Western"
"2271",520000,"Guizhou",589,522302,"兴仁市",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2272",520000,"Guizhou",591,522325,"贞丰县",522300,"黔西南布依族苗族自治州","贵州",1,"Western"
"2273",520000,"Guizhou",549,520122,"息烽县",520100,"贵阳市","贵州",1,"Western"
"2274",520000,"Guizhou",550,520123,"修文县",520100,"贵阳市","贵州",1,"Western"
"2275",520000,"Guizhou",545,520121,"开阳县",520100,"贵阳市","贵州",1,"Western"
"2276",520000,"Guizhou",546,520102,"南明区",520100,"贵阳市","贵州",1,"Western"
"2277",520000,"Guizhou",548,520112,"乌当区",520100,"贵阳市","贵州",1,"Western"
"2278",520000,"Guizhou",551,520103,"云岩区",520100,"贵阳市","贵州",1,"Western"
"2279",520000,"Guizhou",547,520181,"清镇市",520100,"贵阳市","贵州",1,"Western"
"2280",530000,"Yunnan",2676,530824,"景谷傣族彝族自治县",530800,"普洱市","云南",1,"Western"
"2281",530000,"Yunnan",2660,530722,"永胜县",530700,"丽江市","云南",1,"Western"
"2282",530000,"Yunnan",2675,530823,"景东彝族自治县",530800,"普洱市","云南",1,"Western"
"2283",530000,"Yunnan",2672,533325,"兰坪白族普米族自治县",533300,"怒江傈僳族自治州","云南",1,"Western"
"2284",530000,"Yunnan",2673,533301,"泸水市",533300,"怒江傈僳族自治州","云南",1,"Western"
"2285",530000,"Yunnan",2674,530826,"江城哈尼族彝族自治县",530800,"普洱市","云南",1,"Western"
"2286",530000,"Yunnan",2677,530828,"澜沧拉祜族自治县",530800,"普洱市","云南",1,"Western"
"2287",530000,"Yunnan",2678,530827,"孟连傣族拉祜族佤族自治县",530800,"普洱市","云南",1,"Western"
"2288",530000,"Yunnan",2595,530524,"昌宁县",530500,"保山市","云南",1,"Western"
"2289",530000,"Yunnan",2671,533324,"贡山独龙族怒族自治县",533300,"怒江傈僳族自治州","云南",1,"Western"
"2290",530000,"Yunnan",2657,530702,"古城区",530700,"丽江市","云南",1,"Western"
"2291",530000,"Yunnan",2658,530723,"华坪县",530700,"丽江市","云南",1,"Western"
"2292",530000,"Yunnan",2661,530721,"玉龙纳西族自治县",530700,"丽江市","云南",1,"Western"
"2293",530000,"Yunnan",2662,530927,"沧源佤族自治县",530900,"临沧市","云南",1,"Western"
"2294",530000,"Yunnan",2634,532530,"金平苗族瑶族傣族自治县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2295",530000,"Yunnan",2663,530921,"凤庆县",530900,"临沧市","云南",1,"Western"
"2296",530000,"Yunnan",2659,530724,"宁蒗彝族自治县",530700,"丽江市","云南",1,"Western"
"2297",530000,"Yunnan",2633,532524,"建水县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2298",530000,"Yunnan",2666,530925,"双江拉祜族佤族布朗族傣族自治县",530900,"临沧市","云南",1,"Western"
"2299",530000,"Yunnan",2667,530923,"永德县",530900,"临沧市","云南",1,"Western"
"2300",530000,"Yunnan",2664,530926,"耿马傣族佤族自治县",530900,"临沧市","云南",1,"Western"
"2301",530000,"Yunnan",2665,530902,"临翔区",530900,"临沧市","云南",1,"Western"
"2302",530000,"Yunnan",2670,533323,"福贡县",533300,"怒江傈僳族自治州","云南",1,"Western"
"2303",530000,"Yunnan",2709,530423,"通海县",530400,"玉溪市","云南",1,"Western"
"2304",530000,"Yunnan",2710,530427,"新平彝族傣族自治县",530400,"玉溪市","云南",1,"Western"
"2305",530000,"Yunnan",2711,530425,"易门县",530400,"玉溪市","云南",1,"Western"
"2306",530000,"Yunnan",2699,532623,"西畴县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2307",530000,"Yunnan",2700,532622,"砚山县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2308",530000,"Yunnan",2635,532502,"开远市",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2309",530000,"Yunnan",2636,532527,"泸西县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2310",530000,"Yunnan",2637,532531,"绿春县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2311",530000,"Yunnan",2679,530822,"墨江哈尼族自治县",530800,"普洱市","云南",1,"Western"
"2312",530000,"Yunnan",2680,530821,"宁洱哈尼族彝族自治县",530800,"普洱市","云南",1,"Western"
"2313",530000,"Yunnan",2668,530922,"云县",530900,"临沧市","云南",1,"Western"
"2314",530000,"Yunnan",2669,530924,"镇康县",530900,"临沧市","云南",1,"Western"
"2315",530000,"Yunnan",2708,530403,"江川区",530400,"玉溪市","云南",1,"Western"
"2316",530000,"Yunnan",2642,532528,"元阳县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2317",530000,"Yunnan",2643,530181,"安宁市",530100,"昆明市","云南",1,"Western"
"2318",530000,"Yunnan",2644,530114,"呈贡区",530100,"昆明市","云南",1,"Western"
"2319",530000,"Yunnan",2712,530428,"元江哈尼族彝族傣族自治县",530400,"玉溪市","云南",1,"Western"
"2320",530000,"Yunnan",2713,530624,"大关县",530600,"昭通市","云南",1,"Western"
"2321",530000,"Yunnan",2701,532801,"景洪市",532800,"西双版纳傣族自治州","云南",1,"Western"
"2322",530000,"Yunnan",2702,532822,"勐海县",532800,"西双版纳傣族自治州","云南",1,"Western"
"2323",530000,"Yunnan",2703,532823,"勐腊县",532800,"西双版纳傣族自治州","云南",1,"Western"
"2324",530000,"Yunnan",2704,530481,"澄江市",530400,"玉溪市","云南",1,"Western"
"2325",530000,"Yunnan",2705,530426,"峨山彝族自治县",530400,"玉溪市","云南",1,"Western"
"2326",530000,"Yunnan",2706,530402,"红塔区",530400,"玉溪市","云南",1,"Western"
"2327",530000,"Yunnan",2707,530424,"华宁县",530400,"玉溪市","云南",1,"Western"
"2328",530000,"Yunnan",2641,532525,"石屏县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2329",530000,"Yunnan",2656,530125,"宜良县",530100,"昆明市","云南",1,"Western"
"2330",530000,"Yunnan",2696,532625,"马关县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2331",530000,"Yunnan",2697,532626,"丘北县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2332",530000,"Yunnan",2698,532601,"文山市",532600,"文山壮族苗族自治州","云南",1,"Western"
"2333",530000,"Yunnan",2618,532923,"祥云县",532900,"大理白族自治州","云南",1,"Western"
"2334",530000,"Yunnan",2714,530621,"鲁甸县",530600,"昭通市","云南",1,"Western"
"2335",530000,"Yunnan",2715,530622,"巧家县",530600,"昭通市","云南",1,"Western"
"2336",530000,"Yunnan",2716,530681,"水富市",530600,"昭通市","云南",1,"Western"
"2337",530000,"Yunnan",2596,530523,"龙陵县",530500,"保山市","云南",1,"Western"
"2338",530000,"Yunnan",2638,532503,"蒙自市",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2339",530000,"Yunnan",2639,532504,"弥勒市",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2340",530000,"Yunnan",2640,532523,"屏边苗族自治县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2341",530000,"Yunnan",2626,533123,"盈江县",533100,"德宏傣族景颇族自治州","云南",1,"Western"
"2342",530000,"Yunnan",2627,533422,"德钦县",533400,"迪庆藏族自治州","云南",1,"Western"
"2343",530000,"Yunnan",2628,533423,"维西傈僳族自治县",533400,"迪庆藏族自治州","云南",1,"Western"
"2344",530000,"Yunnan",2629,533401,"香格里拉市",533400,"迪庆藏族自治州","云南",1,"Western"
"2345",530000,"Yunnan",2630,532501,"个旧市",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2346",530000,"Yunnan",2631,532532,"河口瑶族自治县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2347",530000,"Yunnan",2619,532922,"漾濞彝族自治县",532900,"大理白族自治州","云南",1,"Western"
"2348",530000,"Yunnan",2620,532928,"永平县",532900,"大理白族自治州","云南",1,"Western"
"2349",530000,"Yunnan",2621,532929,"云龙县",532900,"大理白族自治州","云南",1,"Western"
"2350",530000,"Yunnan",2622,533122,"梁河县",533100,"德宏傣族景颇族自治州","云南",1,"Western"
"2351",530000,"Yunnan",2623,533124,"陇川县",533100,"德宏傣族景颇族自治州","云南",1,"Western"
"2352",530000,"Yunnan",2624,533103,"芒市",533100,"德宏傣族景颇族自治州","云南",1,"Western"
"2353",530000,"Yunnan",2625,533102,"瑞丽市",533100,"德宏傣族景颇族自治州","云南",1,"Western"
"2354",530000,"Yunnan",2598,530521,"施甸县",530500,"保山市","云南",1,"Western"
"2355",530000,"Yunnan",2681,530802,"思茅区",530800,"普洱市","云南",1,"Western"
"2356",530000,"Yunnan",2682,530829,"西盟佤族自治县",530800,"普洱市","云南",1,"Western"
"2357",530000,"Yunnan",2683,530825,"镇沅彝族哈尼族拉祜族自治县",530800,"普洱市","云南",1,"Western"
"2358",530000,"Yunnan",2684,530325,"富源县",530300,"曲靖市","云南",1,"Western"
"2359",530000,"Yunnan",2645,530113,"东川区",530100,"昆明市","云南",1,"Western"
"2360",530000,"Yunnan",2632,532529,"红河县",532500,"红河哈尼族彝族自治州","云南",1,"Western"
"2361",530000,"Yunnan",2646,530124,"富民县",530100,"昆明市","云南",1,"Western"
"2362",530000,"Yunnan",2647,530111,"官渡区",530100,"昆明市","云南",1,"Western"
"2363",530000,"Yunnan",2648,530115,"晋宁区",530100,"昆明市","云南",1,"Western"
"2364",530000,"Yunnan",2649,530128,"禄劝彝族苗族自治县",530100,"昆明市","云南",1,"Western"
"2365",530000,"Yunnan",2717,530626,"绥江县",530600,"昭通市","云南",1,"Western"
"2366",530000,"Yunnan",2597,530502,"隆阳区",530500,"保山市","云南",1,"Western"
"2367",530000,"Yunnan",2653,530102,"五华区",530100,"昆明市","云南",1,"Western"
"2368",530000,"Yunnan",2654,530112,"西山区",530100,"昆明市","云南",1,"Western"
"2369",530000,"Yunnan",2655,530129,"寻甸回族彝族自治县",530100,"昆明市","云南",1,"Western"
"2370",530000,"Yunnan",2695,532624,"麻栗坡县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2371",530000,"Yunnan",2615,532925,"弥渡县",532900,"大理白族自治州","云南",1,"Western"
"2372",530000,"Yunnan",2616,532926,"南涧彝族自治县",532900,"大理白族自治州","云南",1,"Western"
"2373",530000,"Yunnan",2617,532927,"巍山彝族回族自治县",532900,"大理白族自治州","云南",1,"Western"
"2374",530000,"Yunnan",2723,530627,"镇雄县",530600,"昭通市","云南",1,"Western"
"2375",530000,"Yunnan",2603,532323,"牟定县",532300,"楚雄彝族自治州","云南",1,"Western"
"2376",530000,"Yunnan",2686,530322,"陆良县",530300,"曲靖市","云南",1,"Western"
"2377",530000,"Yunnan",2687,530324,"罗平县",530300,"曲靖市","云南",1,"Western"
"2378",530000,"Yunnan",2650,530103,"盘龙区",530100,"昆明市","云南",1,"Western"
"2379",530000,"Yunnan",2651,530126,"石林彝族自治县",530100,"昆明市","云南",1,"Western"
"2380",530000,"Yunnan",2652,530127,"嵩明县",530100,"昆明市","云南",1,"Western"
"2381",530000,"Yunnan",2718,530629,"威信县",530600,"昭通市","云南",1,"Western"
"2382",530000,"Yunnan",2599,530581,"腾冲市",530500,"保山市","云南",1,"Western"
"2383",530000,"Yunnan",2600,532301,"楚雄市",532300,"楚雄彝族自治州","云南",1,"Western"
"2384",530000,"Yunnan",2601,532326,"大姚县",532300,"楚雄彝族自治州","云南",1,"Western"
"2385",530000,"Yunnan",2602,532331,"禄丰市",532300,"楚雄彝族自治州","云南",1,"Western"
"2386",530000,"Yunnan",2685,530326,"会泽县",530300,"曲靖市","云南",1,"Western"
"2387",530000,"Yunnan",2688,530304,"马龙区",530300,"曲靖市","云南",1,"Western"
"2388",530000,"Yunnan",2689,530302,"麒麟区",530300,"曲靖市","云南",1,"Western"
"2389",530000,"Yunnan",2690,530323,"师宗县",530300,"曲靖市","云南",1,"Western"
"2390",530000,"Yunnan",2604,532324,"南华县",532300,"楚雄彝族自治州","云南",1,"Western"
"2391",530000,"Yunnan",2693,532628,"富宁县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2392",530000,"Yunnan",2694,532627,"广南县",532600,"文山壮族苗族自治州","云南",1,"Western"
"2393",530000,"Yunnan",2614,532931,"剑川县",532900,"大理白族自治州","云南",1,"Western"
"2394",530000,"Yunnan",2692,530303,"沾益区",530300,"曲靖市","云南",1,"Western"
"2395",530000,"Yunnan",2722,530602,"昭阳区",530600,"昭通市","云南",1,"Western"
"2396",530000,"Yunnan",2605,532322,"双柏县",532300,"楚雄彝族自治州","云南",1,"Western"
"2397",530000,"Yunnan",2606,532329,"武定县",532300,"楚雄彝族自治州","云南",1,"Western"
"2398",530000,"Yunnan",2721,530625,"永善县",530600,"昭通市","云南",1,"Western"
"2399",530000,"Yunnan",2691,530381,"宣威市",530300,"曲靖市","云南",1,"Western"
"2400",530000,"Yunnan",2611,532901,"大理市",532900,"大理白族自治州","云南",1,"Western"
"2401",530000,"Yunnan",2719,530623,"盐津县",530600,"昭通市","云南",1,"Western"
"2402",530000,"Yunnan",2607,532325,"姚安县",532300,"楚雄彝族自治州","云南",1,"Western"
"2403",530000,"Yunnan",2613,532932,"鹤庆县",532900,"大理白族自治州","云南",1,"Western"
"2404",530000,"Yunnan",2608,532327,"永仁县",532300,"楚雄彝族自治州","云南",1,"Western"
"2405",530000,"Yunnan",2610,532924,"宾川县",532900,"大理白族自治州","云南",1,"Western"
"2406",530000,"Yunnan",2720,530628,"彝良县",530600,"昭通市","云南",1,"Western"
"2407",530000,"Yunnan",2609,532328,"元谋县",532300,"楚雄彝族自治州","云南",1,"Western"
"2408",530000,"Yunnan",2612,532930,"洱源县",532900,"大理白族自治州","云南",1,"Western"
"2409",540000,"Xizang",2433,540104,"达孜区",540100,"拉萨市","西藏自治区",1,"Western"
"2410",540000,"Xizang",2434,540122,"当雄县",540100,"拉萨市","西藏自治区",1,"Western"
"2411",540000,"Xizang",2432,540102,"城关区",540100,"拉萨市","西藏自治区",1,"Western"
"2412",540000,"Xizang",2418,542521,"普兰县",542500,"阿里地区","西藏自治区",1,"Western"
"2413",540000,"Xizang",2419,542524,"日土县",542500,"阿里地区","西藏自治区",1,"Western"
"2414",540000,"Xizang",2420,542522,"札达县",542500,"阿里地区","西藏自治区",1,"Western"
"2415",540000,"Xizang",2435,540103,"堆龙德庆区",540100,"拉萨市","西藏自治区",1,"Western"
"2416",540000,"Xizang",2430,540328,"芒康县",540300,"昌都市","西藏自治区",1,"Western"
"2417",540000,"Xizang",2431,540327,"左贡县",540300,"昌都市","西藏自治区",1,"Western"
"2418",540000,"Xizang",2472,540202,"桑珠孜区",540200,"日喀则市","西藏自治区",1,"Western"
"2419",540000,"Xizang",2429,540329,"洛隆县",540300,"昌都市","西藏自治区",1,"Western"
"2420",540000,"Xizang",2421,540326,"八宿县",540300,"昌都市","西藏自治区",1,"Western"
"2421",540000,"Xizang",2422,540330,"边坝县",540300,"昌都市","西藏自治区",1,"Western"
"2422",540000,"Xizang",2423,540325,"察雅县",540300,"昌都市","西藏自治区",1,"Western"
"2423",540000,"Xizang",2473,540227,"谢通门县",540200,"日喀则市","西藏自治区",1,"Western"
"2424",540000,"Xizang",2415,542523,"噶尔县",542500,"阿里地区","西藏自治区",1,"Western"
"2425",540000,"Xizang",2416,542526,"改则县",542500,"阿里地区","西藏自治区",1,"Western"
"2426",540000,"Xizang",2417,542525,"革吉县",542500,"阿里地区","西藏自治区",1,"Western"
"2427",540000,"Xizang",2424,540324,"丁青县",540300,"昌都市","西藏自治区",1,"Western"
"2428",540000,"Xizang",2459,540228,"白朗县",540200,"日喀则市","西藏自治区",1,"Western"
"2429",540000,"Xizang",2474,540233,"亚东县",540200,"日喀则市","西藏自治区",1,"Western"
"2430",540000,"Xizang",2476,540526,"措美县",540500,"山南市","西藏自治区",1,"Western"
"2431",540000,"Xizang",2458,540226,"昂仁县",540200,"日喀则市","西藏自治区",1,"Western"
"2432",540000,"Xizang",2437,540127,"墨竹工卡县",540100,"拉萨市","西藏自治区",1,"Western"
"2433",540000,"Xizang",2425,540322,"贡觉县",540300,"昌都市","西藏自治区",1,"Western"
"2434",540000,"Xizang",2426,540321,"江达县",540300,"昌都市","西藏自治区",1,"Western"
"2435",540000,"Xizang",2436,540121,"林周县",540100,"拉萨市","西藏自治区",1,"Western"
"2436",540000,"Xizang",2428,540323,"类乌齐县",540300,"昌都市","西藏自治区",1,"Western"
"2437",540000,"Xizang",2468,540235,"聂拉木县",540200,"日喀则市","西藏自治区",1,"Western"
"2438",540000,"Xizang",2469,540229,"仁布县",540200,"日喀则市","西藏自治区",1,"Western"
"2439",540000,"Xizang",2470,540236,"萨嘎县",540200,"日喀则市","西藏自治区",1,"Western"
"2440",540000,"Xizang",2471,540224,"萨迦县",540200,"日喀则市","西藏自治区",1,"Western"
"2441",540000,"Xizang",2443,540421,"工布江达县",540400,"林芝市","西藏自治区",1,"Western"
"2442",540000,"Xizang",2460,540231,"定结县",540200,"日喀则市","西藏自治区",1,"Western"
"2443",540000,"Xizang",2461,540223,"定日县",540200,"日喀则市","西藏自治区",1,"Western"
"2444",540000,"Xizang",2462,540237,"岗巴县",540200,"日喀则市","西藏自治区",1,"Western"
"2445",540000,"Xizang",2463,540234,"吉隆县",540200,"日喀则市","西藏自治区",1,"Western"
"2446",540000,"Xizang",2464,540222,"江孜县",540200,"日喀则市","西藏自治区",1,"Western"
"2447",540000,"Xizang",2465,540230,"康马县",540200,"日喀则市","西藏自治区",1,"Western"
"2448",540000,"Xizang",2427,540302,"卡若区",540300,"昌都市","西藏自治区",1,"Western"
"2449",540000,"Xizang",2467,540221,"南木林县",540200,"日喀则市","西藏自治区",1,"Western"
"2450",540000,"Xizang",2414,542527,"措勤县",542500,"阿里地区","西藏自治区",1,"Western"
"2451",540000,"Xizang",2455,540625,"申扎县",540600,"那曲市","西藏自治区",1,"Western"
"2452",540000,"Xizang",2456,540630,"双湖县",540600,"那曲市","西藏自治区",1,"Western"
"2453",540000,"Xizang",2457,540626,"索县",540600,"那曲市","西藏自治区",1,"Western"
"2454",540000,"Xizang",2480,540531,"浪卡子县",540500,"山南市","西藏自治区",1,"Western"
"2455",540000,"Xizang",2481,540529,"隆子县",540500,"山南市","西藏自治区",1,"Western"
"2456",540000,"Xizang",2482,540527,"洛扎县",540500,"山南市","西藏自治区",1,"Western"
"2457",540000,"Xizang",2444,540426,"朗县",540400,"林芝市","西藏自治区",1,"Western"
