"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36"
120114,3.25382354319788e-05,2.95943672415257e-05,2.78871359892498e-05,2.58101520616104e-05,3.05983607499885e-05,2.90494685620428e-05,3.03037970157875e-05,2.96660178795746e-05,2.93661466907033e-05,3.2819530529504e-05,3.2074717724107e-05,3.5201693100685e-05,2.89910865606697e-05,2.88575156181341e-05,3.22746318500211e-05,3.03630635929391e-05,2.33669537617212e-05,2.32979568510074e-05,1.63451912329302e-05,1.50236350200285e-05,1.49281008359633e-05,1.22522591063598e-05,1.25857441748095e-05,1.1647209273947e-05,1.1408373813784e-05,1.14216424504597e-05,8.77676087309954e-06,9.16685879136571e-06,6.49101706176219e-06,6.7555052194982e-06,4.33530588984689e-06,5.01112178453023e-06,1.93633637887673e-06,2.71741679118744e-06,1.11279632920371e-06,6.20972196423692e-07
120221,1.83292947038395e-05,1.6078049347859e-05,1.40125649053386e-05,1.3122681672287e-05,1.2336293805306e-05,1.20939200420295e-05,1.20744593749051e-05,1.18656994912071e-05,1.36100829261751e-05,1.42169019101447e-05,1.35667387130344e-05,1.37993821427487e-05,1.37250777773647e-05,1.40399867544684e-05,1.32226387352441e-05,1.32721749788335e-05,8.98021330212724e-06,8.84929608692681e-06,5.77362610549493e-06,5.94258007916576e-06,5.4436793401587e-06,5.01642923920051e-06,5.14911560595771e-06,4.38395755765786e-06,4.26011694868448e-06,4.10354703591098e-06,3.2782378346812e-06,3.01374967694519e-06,2.21055487017494e-06,1.91952943908748e-06,1.40382176029117e-06,1.38082279005325e-06,6.69623864234666e-07,8.14694291889203e-07,3.09601522433465e-07,2.69795612406305e-07
120223,1.74491418043501e-05,1.51713591750182e-05,1.67025598473962e-05,1.57038737936037e-05,1.81691864879525e-05,1.70210071276135e-05,2.26124106227619e-05,2.21179327626467e-05,2.17296039959373e-05,2.26610622905729e-05,1.69820857933647e-05,1.80108474236222e-05,1.67653647276613e-05,1.8437212948802e-05,1.96101604309357e-05,2.14642312624229e-05,1.48007219238764e-05,1.57887930683283e-05,9.91963277876822e-06,7.67900233212831e-06,9.02090378793279e-06,6.36452272545366e-06,8.29289792232495e-06,6.52286178978392e-06,7.17214041111581e-06,6.56797515448136e-06,5.28268654849329e-06,4.90497269112447e-06,4.12300770303537e-06,3.86382699996964e-06,2.77579879256061e-06,2.61569057667359e-06,1.18002408836069e-06,1.26228963575016e-06,5.15707678796314e-07,4.14866040060843e-07
120224,3.44064594759202e-05,3.08469265437137e-05,2.20931646408521e-05,2.09299474922806e-05,2.26247946836592e-05,2.13492364112334e-05,2.35597912814083e-05,2.31511172717961e-05,2.51670654707272e-05,2.67796471147163e-05,2.38764694100688e-05,2.48486181905099e-05,2.23081165549987e-05,2.18233690284458e-05,2.38994683803067e-05,2.31281183015582e-05,1.65654506017471e-05,1.63009624440111e-05,1.1266841689243e-05,1.0603409855457e-05,1.0640562038149e-05,9.31104464324186e-06,1.01248543593527e-05,9.7214878044108e-06,8.0584853410539e-06,8.55384777694745e-06,6.71746846102781e-06,7.25971341317556e-06,4.60775522958834e-06,4.84305238663777e-06,3.44011520212499e-06,4.02570436741343e-06,1.88149268061709e-06,2.42992966321351e-06,1.05795263094407e-06,6.69623864234666e-07
120225,4.78555496104299e-05,4.26984728224667e-05,3.08486956952704e-05,2.86363716735387e-05,2.19427867585272e-05,2.06097310605066e-05,2.51502585309379e-05,2.53404423232899e-05,3.03993311998527e-05,3.126975376578e-05,3.11866036426121e-05,3.09044239693085e-05,2.83975362133758e-05,2.6491275410964e-05,2.7934018505504e-05,2.63753959839961e-05,1.94031696987944e-05,1.86618951965109e-05,1.2802465240513e-05,1.24937482938579e-05,1.34995109538775e-05,1.15552133929953e-05,1.32863281912876e-05,1.23778688668899e-05,1.07759021322413e-05,1.13243391148378e-05,7.86476324558839e-06,8.49369662401751e-06,5.78158728750036e-06,6.26456566249657e-06,4.18669715907883e-06,4.62013929048568e-06,2.19640165772084e-06,2.73422373097669e-06,1.28705775754483e-06,8.11155988775678e-07
130100,4.64181139705602e-05,4.4250903313526e-05,4.29160784639485e-05,4.0922244659477e-05,3.43790376267903e-05,3.22250956064318e-05,5.66977690911296e-05,5.23518482919422e-05,7.56303444758252e-05,6.41529737513275e-05,7.35710520637535e-05,6.32498218816001e-05,6.56532142714622e-05,5.81891638534805e-05,5.92285403930786e-05,5.16503796996858e-05,4.43977428927373e-05,3.67010490450413e-05,3.51150046744036e-05,3.1098146064774e-05,3.60040033316768e-05,3.63410267032401e-05,2.99322751888674e-05,2.79826701733149e-05,1.97623074648173e-05,1.84150985543425e-05,1.19320426745857e-05,1.20806514053538e-05,6.30702529985887e-06,7.3667470823597e-06,3.37023371563286e-06,4.9836999354004e-06,1.38613024472354e-06,2.93944531156115e-06,1.60373588620535e-06,5.36937497477466e-07
130121,1.72014605864033e-05,1.40771389371605e-05,1.31288737027357e-05,1.118103783874e-05,1.08342841336145e-05,9.53572689095072e-06,1.24512886564956e-05,1.13128396297188e-05,1.34075150729258e-05,1.3644581381532e-05,1.44557373703077e-05,1.33181729193093e-05,1.32509451601523e-05,1.17577812462446e-05,1.13650296006433e-05,1.05503353087541e-05,8.76526138798058e-06,7.75419127329072e-06,6.88907616203379e-06,6.17345435732329e-06,6.56178312403269e-06,5.84085386465191e-06,5.80723998507342e-06,5.63917058718097e-06,4.53610459153945e-06,4.72451923233468e-06,3.52857277996312e-06,3.59137766022819e-06,2.48388878569477e-06,2.68734121472248e-06,1.48520273190225e-06,1.80895746678982e-06,5.85589165288439e-07,8.03194806770246e-07,2.80410521746881e-07,1.3976297298425e-07
130122,2.18251381800025e-05,1.95013576101948e-05,1.62531953519785e-05,1.51386298712181e-05,1.07290196159871e-05,9.80463792757864e-06,1.07378653737709e-05,1.01407767233635e-05,1.35021646812126e-05,1.31695641885412e-05,1.40842155433875e-05,1.37516150507161e-05,1.3491549771872e-05,1.32005243407846e-05,1.28723467270051e-05,1.29970719117569e-05,8.74491614507781e-06,8.58303877763403e-06,6.61397309495719e-06,6.31764020919945e-06,5.97530938296587e-06,5.26411045714728e-06,5.46667831039661e-06,5.56221249446179e-06,4.86782050843245e-06,5.050043118779e-06,3.88594139442918e-06,4.29461540404135e-06,2.62188260712226e-06,3.09070776966436e-06,1.41532124541013e-06,1.94341298510378e-06,6.7227759156981e-07,9.65072174214029e-07,4.03366554941886e-07,1.78684307233028e-07
130123,3.76448914005742e-05,3.57846285386383e-05,2.30378915721633e-05,2.13501209870117e-05,1.65857958446499e-05,1.54703457881111e-05,1.95632779146815e-05,1.97516925554767e-05,2.30874278157527e-05,2.28963594476223e-05,1.97888447381687e-05,2.06451140916418e-05,1.96092758551573e-05,1.93704403949943e-05,1.93421339700861e-05,1.96481971894061e-05,1.35808919254885e-05,1.44230080665076e-05,1.03928808202022e-05,1.03344988188291e-05,9.09078527442491e-06,8.55207862539068e-06,8.51138813958514e-06,8.37693262127118e-06,7.28271238341348e-06,8.09298379641077e-06,5.16680712152534e-06,6.39725202925377e-06,2.77845251989575e-06,3.99120591205655e-06,1.6010821588702e-06,2.61392142511683e-06,6.89084531359055e-07,1.51439373258883e-06,6.395482877697e-07,2.07875307919612e-07
130124,2.11475531337624e-05,1.83505245225207e-05,1.65654506017471e-05,1.54659229092191e-05,1.01292772382446e-05,9.39684849374485e-06,1.11562697169453e-05,1.07590951924521e-05,1.46317679502056e-05,1.44928895529997e-05,1.22009537112137e-05,1.2865270120778e-05,1.05379512478568e-05,1.04601085793592e-05,1.25698218107987e-05,1.32261770383576e-05,8.86079557204577e-06,8.99878939347325e-06,6.57505176070841e-06,6.04253714212285e-06,5.61351788960791e-06,4.92974081291914e-06,5.41360376369373e-06,5.30214721561768e-06,4.6378308060533e-06,5.01377551186537e-06,3.56307123531999e-06,3.90451748577518e-06,2.09909832209889e-06,2.57500009086805e-06,1.19594645237156e-06,1.53739270282675e-06,4.89170405444875e-07,8.46539019910931e-07,3.07832370876702e-07,1.34455518313962e-07
130125,2.22842330089824e-05,2.12519330756114e-05,1.82638360962393e-05,1.75809435953289e-05,1.38250348403218e-05,1.31810636736602e-05,1.45671939183837e-05,1.42549386686151e-05,1.50032897771257e-05,1.50722866878395e-05,1.36958867766781e-05,1.32297153414711e-05,1.40523708153658e-05,1.30811066107031e-05,1.44513144914158e-05,1.3484473165645e-05,9.80286877602188e-06,9.69052765216745e-06,6.80061858419565e-06,6.46713351574589e-06,7.0023018616666e-06,6.08853508259868e-06,6.33621630054546e-06,5.68782225499194e-06,5.10400224126027e-06,5.2729562149311e-06,3.686027268515e-06,4.50249071196096e-06,2.15040371724501e-06,3.12166792190771e-06,1.23752151395548e-06,2.05840783629335e-06,5.12169375682789e-07,1.15879426967954e-06,4.44941616525808e-07,1.41532124541013e-07
130126,1.78746227537515e-05,1.66167559968933e-05,1.49670221702121e-05,1.46689201328976e-05,8.51758017003381e-06,8.0062953701294e-06,1.05388358236351e-05,1.02964620603587e-05,1.16259794552658e-05,1.15136383314114e-05,1.12898406594809e-05,1.10492360477612e-05,1.10403902899774e-05,1.02380800589855e-05,1.1150962262275e-05,1.00593957517525e-05,7.82407275978285e-06,7.17656329000772e-06,4.74132617212392e-06,4.26984728224667e-06,5.47729321973718e-06,4.52637425797726e-06,5.15088475751447e-06,4.49983698462582e-06,3.99474421517008e-06,3.87001903041831e-06,2.84037282438245e-06,3.2923910471353e-06,1.87176234705489e-06,2.29547414489955e-06,1.04645314582511e-06,1.56481455195657e-06,4.7944007188268e-07,8.73960869040752e-07,3.23754734887566e-07,1.51262458103207e-07
130127,1.10527743508747e-05,1.00894713282174e-05,9.25531636920384e-06,8.71926344750475e-06,3.97351439648893e-06,3.62233781247154e-06,6.27960345072905e-06,5.94611838227929e-06,7.11818128863455e-06,6.89261446514731e-06,6.43086590883226e-06,6.67323967210874e-06,6.06995899125268e-06,5.78777931794903e-06,6.01599986877141e-06,5.83466183420324e-06,4.24773288778714e-06,4.30699946493869e-06,3.26850750111901e-06,3.19154940839983e-06,2.46177439123524e-06,2.19463250616408e-06,2.52369469572193e-06,2.43081423899189e-06,1.9566816217795e-06,2.22028520373713e-06,1.38170736583163e-06,1.80365001211953e-06,8.35924110570355e-07,1.13314157210648e-06,5.10400224126026e-07,7.33313320278121e-07,2.56526975730585e-07,4.28134676736563e-07,1.76915155676266e-07,6.4574031821837e-08
130128,1.28750004543402e-05,1.26299729637286e-05,1.15419447563196e-05,1.09952769252799e-05,7.99656503656721e-06,7.3145571114352e-06,8.6033840205368e-06,8.3760480454928e-06,8.66707347658026e-06,8.36808686348737e-06,8.39550871261719e-06,8.16994188912995e-06,8.76703053953735e-06,8.63434417278015e-06,9.24381688408488e-06,9.26770043010118e-06,7.65334963455525e-06,7.25175223117013e-06,4.49629868151229e-06,4.42287889190664e-06,4.07347145944602e-06,3.477267384817e-06,4.1548524310571e-06,3.58518562977952e-06,3.33131238138408e-06,3.16058925615649e-06,2.50069572548402e-06,2.70945560918201e-06,1.63381146267031e-06,1.88768471106575e-06,9.76571659332987e-07,1.22071457416623e-06,5.1305395146117e-07,7.058914711483e-07,3.06947795098321e-07,1.82222610346554e-07
130129,1.23787534426683e-05,1.12880715079241e-05,1.39417988430681e-05,1.28528860598807e-05,7.01114761945041e-06,6.61928054962748e-06,7.77188278885835e-06,7.41362959861391e-06,8.54057914027173e-06,8.22124728427607e-06,8.67061177969378e-06,8.21151695071387e-06,8.06202364416743e-06,7.49058769133309e-06,6.7652355530604e-06,6.37425305901585e-06,4.98812281429231e-06,4.96600841983278e-06,3.45249926302232e-06,3.40207844365459e-06,3.37642574608153e-06,2.81295097525262e-06,3.477267384817e-06,2.8801787344096e-06,2.74749236765241e-06,2.41843017809455e-06,1.73642225296255e-06,1.85583998304403e-06,1.12518039010105e-06,1.32067163712332e-06,6.31587105764268e-07,7.02353168034775e-07,2.37950884384577e-07,4.02481979163504e-07,1.16764002746335e-07,5.3959122481261e-08
130130,2.59092245487891e-05,2.44134069075463e-05,2.16464538727695e-05,2.0371780176122e-05,1.46326525259839e-05,1.41045607862903e-05,1.83505245225207e-05,1.80736523038873e-05,1.83231026733908e-05,1.91156825708205e-05,1.67175976356287e-05,1.71015035234462e-05,1.67326354238612e-05,1.61426233796809e-05,1.56622987320198e-05,1.49625992913202e-05,1.18400467936341e-05,1.16127108185901e-05,7.99302673345368e-06,7.7931126075395e-06,7.34109438478664e-06,6.62281885274101e-06,7.33136405122445e-06,7.13056534953189e-06,6.77585046240098e-06,6.85192397934177e-06,4.51841307597183e-06,5.09427190769807e-06,2.61480600089521e-06,3.07213167831835e-06,1.5161628841456e-06,1.9947183802499e-06,8.02310230991865e-07,1.23309863506357e-06,5.11284799904408e-07,2.70680188184686e-07
130131,2.35606758571867e-05,2.14146950188336e-05,2.07928382466315e-05,1.8989188234512e-05,1.36171595324022e-05,1.26043202661555e-05,1.4461044824978e-05,1.35685078645912e-05,1.77233602956483e-05,1.66335629366825e-05,1.8448712433921e-05,1.67689030307748e-05,1.70440060978514e-05,1.52589321770779e-05,1.56561067015711e-05,1.41390592416472e-05,1.15269069680871e-05,1.13482226608541e-05,7.50208717645205e-06,6.57151345759489e-06,8.736070387294e-06,7.05095352947757e-06,9.05451766751128e-06,7.20221598758078e-06,7.01203219522879e-06,6.13630217463127e-06,5.37556700522333e-06,5.01289093608699e-06,3.63472187336888e-06,3.72317945120701e-06,2.16367235392073e-06,2.42992966321351e-06,8.8546035415971e-07,1.19771560392832e-06,4.15750615839224e-07,2.18490217260188e-07
130132,2.11245541635245e-05,1.95508938537841e-05,1.84982486775103e-05,1.69582022473484e-05,1.15472522109899e-05,1.04999144893864e-05,1.32615600694929e-05,1.31253353996222e-05,1.49369465937471e-05,1.49387157453039e-05,1.37914209607433e-05,1.35331248334559e-05,1.22911804406086e-05,1.13933360255515e-05,1.23433704115331e-05,1.16215565763739e-05,8.85371896581872e-06,8.99348193880297e-06,6.56266769981108e-06,6.64493324720054e-06,4.96158554094087e-06,4.5387583188746e-06,5.34283770142322e-06,5.031467027433e-06,4.48126089327981e-06,4.62986962404787e-06,3.39146353431401e-06,3.85409666640745e-06,1.97348856156874e-06,2.49361911925696e-06,1.17117833057688e-06,1.59754385575668e-06,4.74132617212392e-07,8.48308171467694e-07,2.91910006865838e-07,1.02610790292234e-07
130133,2.87725963434095e-05,2.60764093709032e-05,2.80180532044502e-05,2.6361242771542e-05,1.76676320216103e-05,1.66680613920394e-05,1.78799302084218e-05,1.80320772423034e-05,2.10732487683784e-05,2.17534875419536e-05,1.69051277006456e-05,1.78861222388705e-05,1.56543375500144e-05,1.50068280802392e-05,1.85760913460079e-05,1.84602119190399e-05,1.3651657987759e-05,1.26998544502207e-05,9.5649178916373e-06,7.62327405809029e-06,8.8165667831267e-06,7.2579442616188e-06,8.64053620322881e-06,7.75684500062587e-06,6.92445919316904e-06,6.73162167348191e-06,5.44014103704517e-06,5.66305413319726e-06,3.44365350523851e-06,3.95847660825644e-06,1.99383380447151e-06,2.73599288253345e-06,9.29689143078776e-07,1.52323949037265e-06,6.84661652467148e-07,2.48565793725153e-07
130181,3.22038657877506e-05,3.04179072911987e-05,2.51166446513594e-05,2.34562959153377e-05,1.69750091871377e-05,1.58489442212583e-05,2.01117148972779e-05,1.95632779146815e-05,2.11608217704381e-05,2.12572405302817e-05,1.99737210758504e-05,2.04160089650411e-05,2.25425291362698e-05,2.1847252574462e-05,2.42037624480699e-05,2.42842588439026e-05,1.82063386706445e-05,1.93554026067618e-05,1.11562697169453e-05,1.11111563522479e-05,1.08855895287606e-05,9.57376364942112e-06,1.05379512478568e-05,9.9727073254711e-06,8.88556369384044e-06,9.10316933532225e-06,6.69093118767637e-06,7.34905556679208e-06,4.96423926827601e-06,5.70905207367309e-06,3.2782378346812e-06,3.98678303316465e-06,1.40205260873441e-06,2.07079189719069e-06,9.0580559706248e-07,4.14866040060843e-07
130182,4.30204584057975e-05,4.10018564795313e-05,3.19269935691173e-05,3.02418767113009e-05,1.85999748920242e-05,1.70997343718895e-05,2.54607446291498e-05,2.497422795104e-05,3.11211450350119e-05,3.13157517062558e-05,2.59976821266272e-05,2.71502843658581e-05,2.52758682914681e-05,2.42904508743513e-05,2.48972698583209e-05,2.41338809615778e-05,1.76039425655668e-05,1.67830562432289e-05,1.32650983726064e-05,1.27803508460534e-05,1.18807372794396e-05,1.10226987744097e-05,1.13199162359459e-05,1.09979306526151e-05,9.82321401892465e-06,1.04663006098079e-05,6.95365019385562e-06,8.07352312928638e-06,4.07877891411631e-06,5.05711972500605e-06,2.41312272342426e-06,3.35519592740038e-06,1.06856754028464e-06,1.93191349998482e-06,7.33313320278121e-07,3.41446250455193e-07
130183,3.0207378255944e-05,2.79605557788554e-05,2.37358218613062e-05,2.25133381355832e-05,1.33951310120285e-05,1.25760138412473e-05,1.73323778016037e-05,1.69546639442349e-05,2.08954490369237e-05,1.95048959133083e-05,1.80506533336494e-05,1.8172724791066e-05,1.81806859730714e-05,1.79445042402436e-05,1.70413523705163e-05,1.68812441546293e-05,1.26290883879502e-05,1.31810636736602e-05,8.34508789324945e-06,8.59542283853137e-06,7.88068560959925e-06,7.5091637826791e-06,8.10625243308649e-06,7.63565811898763e-06,6.97753373987192e-06,6.56443685136784e-06,4.70240483787514e-06,5.00669890563832e-06,3.20924092396746e-06,3.5674941142119e-06,2.10529035254756e-06,2.40693069297559e-06,8.5892308080827e-07,1.23840608973386e-06,5.51090709931568e-07,2.75987642854974e-07
130184,2.27017527763784e-05,2.1496960566223e-05,2.31635013326935e-05,2.15933793260666e-05,1.54597308787705e-05,1.44300846727346e-05,1.44088548540535e-05,1.4535349190362e-05,1.70342757642892e-05,1.82638360962393e-05,1.40196415115657e-05,1.48237208941143e-05,1.45565790090431e-05,1.36737723822186e-05,1.35127795905532e-05,1.2865270120778e-05,9.44638473733421e-06,9.18189657959819e-06,6.50074739532438e-06,6.29552581473991e-06,6.14337878085833e-06,5.5569050397915e-06,5.75416543837054e-06,5.57371197958075e-06,5.06596548278987e-06,5.37556700522333e-06,3.55245632597941e-06,4.45118531681484e-06,1.86468574082784e-06,2.64311242580341e-06,1.15171766345249e-06,1.74172970763284e-06,4.95362435893544e-07,1.01726214513853e-06,4.14866040060843e-07,1.74261428341122e-07
130200,4.92177963091371e-05,4.78157437004027e-05,5.65058161472209e-05,5.32134251000856e-05,5.03261697594489e-05,4.78086670941757e-05,4.72036172617628e-05,4.56582633769306e-05,6.15682433268972e-05,5.72718587712991e-05,7.45051640857241e-05,7.07439478760467e-05,7.80921188670604e-05,7.12366565846051e-05,7.58762565422152e-05,7.05166119010027e-05,4.75786773917965e-05,4.29815370715487e-05,3.12299478557528e-05,2.80375138715746e-05,3.02374538324089e-05,2.96014438477528e-05,2.82613115435051e-05,2.95519076041634e-05,2.33413010641481e-05,2.18914813633811e-05,1.70210071276135e-05,1.56242619735494e-05,9.53749604250748e-06,9.15889760936027e-06,5.87977519890069e-06,6.56178312403269e-06,2.64576615313855e-06,3.4728445059251e-06,1.54623846061056e-06,8.50961898802838e-07
130221,3.72300253605133e-05,3.50460077636898e-05,2.49724587994833e-05,2.36146349796679e-05,2.38207411360308e-05,2.26433707750052e-05,2.33413010641481e-05,2.32024226669422e-05,2.62418250414605e-05,2.94457585107577e-05,2.73006622481829e-05,2.87230600998201e-05,2.50812616202242e-05,2.33041488814561e-05,2.88389395267881e-05,2.57022338166479e-05,2.04681989359656e-05,1.81178810928064e-05,1.28714621512267e-05,1.17807802164825e-05,1.25715909623554e-05,1.02504641198828e-05,1.23407166841979e-05,1.10165067439611e-05,1.00337430541794e-05,1.03061923939209e-05,7.78692057709083e-06,8.55384777694745e-06,5.18184490975782e-06,5.64270889029449e-06,3.58518562977952e-06,4.44587786214456e-06,1.85318625570888e-06,2.44850575455952e-06,1.05352975205216e-06,5.72320528612719e-07
130223,2.61056003715898e-05,2.39773110488043e-05,1.90431473569932e-05,1.77914726305837e-05,2.01603665650889e-05,1.88051964726087e-05,2.2324923494788e-05,2.1858752059581e-05,2.27450969895191e-05,2.21692381577929e-05,2.26327558656647e-05,2.15526888402611e-05,1.95305486108813e-05,1.76242878084696e-05,1.96632349776385e-05,1.84964795259536e-05,1.30952598231572e-05,1.23106411077329e-05,9.26858500587956e-06,8.62815214233148e-06,9.56403331585892e-06,8.05140873482685e-06,9.9912834168171e-06,8.70953311394256e-06,7.83557224490181e-06,7.19248565401858e-06,5.66305413319726e-06,5.52682946332654e-06,3.66391287405546e-06,3.59049308444981e-06,2.71122476073877e-06,2.83064249082025e-06,1.31182587933951e-06,1.59931300731344e-06,7.4569738117546e-07,4.80324647661061e-07
130224,1.86955090760894e-05,1.735626134762e-05,1.89511514760416e-05,1.79728106651518e-05,1.99551449845044e-05,1.8694624500311e-05,2.18870584844892e-05,2.14465397468553e-05,2.30299303901579e-05,2.33501468219319e-05,2.32209987582882e-05,2.31918077576017e-05,2.16367235392073e-05,2.01904421415538e-05,2.19003271211649e-05,2.01568282619753e-05,1.48077985301034e-05,1.41753268485608e-05,9.32873615880949e-06,8.69184159837493e-06,9.55253383073996e-06,8.19471001092463e-06,9.95147750678994e-06,9.40657882730705e-06,8.41496937974158e-06,8.62372926343957e-06,7.42247535639773e-06,7.64273472521468e-06,5.25349554780671e-06,5.17034542463886e-06,3.7567933307855e-06,4.07966348989469e-06,1.76295952631399e-06,2.39985408674854e-06,1.18710069458774e-06,6.06818983969591e-07
130225,1.63292688689193e-05,1.59692465271181e-05,1.76870926887347e-05,1.66822146044935e-05,1.58737123430529e-05,1.50050589286825e-05,1.66937140896124e-05,1.63266151415842e-05,1.92023709971019e-05,1.99365688931584e-05,1.99516066813909e-05,2.03965482979167e-05,1.99153390744772e-05,1.87415070165652e-05,2.16579533578884e-05,2.03965482979167e-05,1.62717714433245e-05,1.5493344758349e-05,1.09855465917177e-05,9.22347164118211e-06,8.55296320116906e-06,6.17876181199358e-06,7.99391130923206e-06,7.55250799581978e-06,6.85634685823368e-06,7.513586661571e-06,6.53347669912449e-06,7.13410365264541e-06,4.8510135686432e-06,5.00227602674641e-06,3.3401581391679e-06,3.71787199653672e-06,1.74969088963827e-06,2.35385614627271e-06,1.36047754715048e-06,6.68739288456284e-07
130227,1.89936111134039e-05,1.68334770625967e-05,1.46131918588595e-05,1.34862423172017e-05,1.24972865969714e-05,1.20302305859861e-05,1.1777241913369e-05,1.12801103259187e-05,1.46742275875679e-05,1.483698953079e-05,1.53942722711703e-05,1.48617576525847e-05,1.47087260429247e-05,1.336151713245e-05,1.3350017647331e-05,1.191877403791e-05,9.34288937126359e-06,8.51758017003381e-06,6.16637775109624e-06,5.40121970279639e-06,6.90853682915817e-06,5.58963434359161e-06,6.83865534266605e-06,5.66393870897565e-06,5.08454157413588e-06,4.29373082826297e-06,3.76917739168284e-06,3.65329796471489e-06,2.42285305698646e-06,2.30343532690498e-06,1.71873073739492e-06,1.74880631385989e-06,7.27121289829452e-07,8.93421536165142e-07,3.54714887130913e-07,2.33528005492671e-07
130229,3.61941871240288e-05,3.25214284921895e-05,2.62763234968174e-05,2.47645834915637e-05,2.46071290030118e-05,2.30237383597092e-05,1.96676578565305e-05,2.00993308363805e-05,2.51599888645001e-05,2.68627972378842e-05,2.34828331886891e-05,2.50113801337321e-05,2.05557719380253e-05,2.02382092335864e-05,2.50149184368456e-05,2.34226820357592e-05,1.78357014195027e-05,1.66141022695581e-05,1.12889560837025e-05,9.72856441063785e-06,1.07989011024793e-05,8.85371896581872e-06,1.09996998041718e-05,1.01275080866878e-05,8.72722462951019e-06,9.10140018376549e-06,7.48881853977633e-06,7.9638357327671e-06,5.02085211809242e-06,5.41891121836402e-06,3.75325502767198e-06,4.12300770303537e-06,1.88503098373061e-06,2.37508596495387e-06,1.04822229738187e-06,6.67854712677903e-07
130230,4.84216781085939e-06,4.66879095829665e-06,4.6378308060533e-06,4.30434573760354e-06,4.41580228567959e-06,4.19996579575455e-06,5.13230866616847e-06,5.23138115334718e-06,6.11949523484203e-06,6.12037981062041e-06,6.02042274766332e-06,5.81166286396533e-06,5.56486622179694e-06,5.38529733878553e-06,5.58874976781323e-06,5.48171609862909e-06,3.75767790656388e-06,4.1451220974949e-06,2.59357618221405e-06,2.64753530469532e-06,2.77845251989575e-06,2.53254045350574e-06,2.31139650891041e-06,1.93456722731997e-06,1.84345592214669e-06,1.62231197755136e-06,1.2790965755394e-06,1.25786675685825e-06,8.43885292575787e-07,8.69537990148846e-07,7.01468592256393e-07,7.28005865607833e-07,3.20216431774041e-07,4.36095858741995e-07,1.76915155676266e-07,1.15879426967954e-07
130281,3.94503105642505e-05,3.65011349191271e-05,2.16756448734561e-05,2.08140680653127e-05,2.32130375762828e-05,2.18560983322459e-05,2.3934851411442e-05,2.31988843638287e-05,2.91255420789836e-05,2.98287798227968e-05,2.66876512337647e-05,2.62232489501145e-05,2.42515295401025e-05,2.1791524300424e-05,2.48265037960504e-05,2.30007393894713e-05,1.67335199996396e-05,1.63195385353571e-05,1.19753868877264e-05,1.08263229516091e-05,1.23787534426683e-05,1.03734201530778e-05,1.19444267354831e-05,1.07060206457492e-05,8.85106523848357e-06,8.82275881357537e-06,6.59185870049766e-06,6.96249595163944e-06,4.3963416185552e-06,4.6378308060533e-06,3.05355558697235e-06,3.27293038001091e-06,1.41532124541013e-06,1.81161119412496e-06,7.35967047613265e-07,4.96247011671925e-07
130282,2.51936027440786e-05,2.3450103884889e-05,1.65751809353093e-05,1.5720680733393e-05,1.94588979728325e-05,1.86804712878569e-05,1.96570429471899e-05,1.82434908533365e-05,2.35748290696408e-05,2.15765723862774e-05,2.12713937427358e-05,1.99064933166934e-05,2.05681559989226e-05,1.86150126802567e-05,2.19675548803219e-05,2.05778863324848e-05,1.49139476235092e-05,1.35499317732452e-05,8.859026420489e-06,7.28713526230538e-06,9.13766779067912e-06,7.2482139280566e-06,8.78737578244012e-06,7.38178487059219e-06,7.740922636615e-06,6.96691883053134e-06,6.25571990471275e-06,5.7515117110354e-06,4.0221660642999e-06,3.70106505674748e-06,2.93767616000439e-06,2.78287539878766e-06,1.42328242741556e-06,1.66211788757852e-06,7.24467562494308e-07,4.70594314098867e-07
130283,3.57262465372651e-05,3.08619643319462e-05,2.38729311069553e-05,2.22913096152095e-05,2.15040371724501e-05,2.03744339034571e-05,2.26557548359026e-05,2.19640165772084e-05,2.91175808969782e-05,2.70326357873334e-05,2.72113200945664e-05,2.59499150345946e-05,2.42249922667511e-05,2.22656569176364e-05,2.4911423070775e-05,2.22683106449716e-05,1.80833826374495e-05,1.59002496164044e-05,1.13376077515135e-05,1.03858042139752e-05,1.10129684408475e-05,1.01796980576123e-05,1.07874016173603e-05,9.44638473733421e-06,7.84441800268562e-06,7.59054475429018e-06,6.56974430603813e-06,6.51313145622172e-06,4.00535912451066e-06,3.99562879094846e-06,2.8474494306095e-06,2.98190494892346e-06,1.29148063643674e-06,1.68777058515157e-06,6.34240833099412e-07,4.1309688850408e-07
